prototype,horizon,period,event_count,mean_fwd_ret,plus_1atr_first_rate,minus_1atr_first_rate
P5_MOMENTUM_AND_BREAKOUT_TOP40,8,2024Q3,6,0.011485280115297628,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,8,2024Q4,29,0.010153727580591536,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,8,2025Q1,16,0.007918943788156774,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,8,2025Q2,31,0.013417481343583065,0.967741935483871,0.03225806451612903
P5_MOMENTUM_AND_BREAKOUT_TOP40,8,2025Q3,26,0.01583743161494538,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,8,2025Q4,18,0.014199582811650409,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,8,2026Q1,16,0.013169340197849148,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,8,2026Q2,10,0.021444078232952656,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,16,2024Q1,18,0.004531111973922074,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,16,2024Q2,18,0.018519561291531324,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,16,2024Q3,6,0.013338489417579572,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,16,2024Q4,29,0.01013558510662906,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,16,2025Q1,16,0.00669708148861288,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,16,2025Q2,31,0.013989081113534524,0.967741935483871,0.03225806451612903
P5_MOMENTUM_AND_BREAKOUT_TOP40,16,2025Q3,26,0.020611513430274977,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,16,2025Q4,18,0.01165546729013861,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,16,2026Q1,16,0.012749292798490741,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,16,2026Q2,10,0.02319384497712179,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,32,2024Q1,18,0.012881879867440734,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,32,2024Q2,18,0.01743354780162821,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,32,2024Q3,6,0.0069831948148789125,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,32,2024Q4,29,0.012162078488231105,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,32,2025Q1,16,-0.001099925394441613,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,32,2025Q2,31,0.01910407225744329,0.967741935483871,0.03225806451612903
P5_MOMENTUM_AND_BREAKOUT_TOP40,32,2025Q3,26,0.023207306716483894,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,32,2025Q4,18,0.010555002467991946,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,32,2026Q1,16,0.01858186685424383,1.0,0.0
P5_MOMENTUM_AND_BREAKOUT_TOP40,32,2026Q2,10,0.021103283736485436,1.0,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,1,2024Q1,69,0.00745283835507565,0.8115942028985508,0.028985507246376812
P6_MOMENTUM_OR_BREAKOUT_TOP20,1,2024Q2,41,0.010181703681670238,0.926829268292683,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,1,2024Q3,22,0.007771574644150761,0.9545454545454546,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,1,2024Q4,66,0.0097226741202249,0.8484848484848485,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,1,2025Q1,32,0.010533471772414878,0.875,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,1,2025Q2,67,0.009838349492802228,0.8805970149253731,0.014925373134328358
P6_MOMENTUM_OR_BREAKOUT_TOP20,1,2025Q3,61,0.009557539234003412,0.8524590163934426,0.01639344262295082
P6_MOMENTUM_OR_BREAKOUT_TOP20,1,2025Q4,31,0.01047702655088696,0.9354838709677419,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,1,2026Q1,38,0.007990623221016098,0.7894736842105263,0.02631578947368421
P6_MOMENTUM_OR_BREAKOUT_TOP20,1,2026Q2,27,0.012024951718685907,0.9259259259259259,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,4,2024Q1,69,0.004325935324082352,0.855072463768116,0.043478260869565216
P6_MOMENTUM_OR_BREAKOUT_TOP20,4,2024Q2,41,0.011500405114303535,0.975609756097561,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,4,2024Q3,22,0.00993063185401302,0.9545454545454546,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,4,2024Q4,66,0.00970323838380354,0.9393939393939394,0.06060606060606061
P6_MOMENTUM_OR_BREAKOUT_TOP20,4,2025Q1,32,0.011487479158402612,0.9375,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,4,2025Q2,67,0.01084314843061777,0.9104477611940298,0.05970149253731343
P6_MOMENTUM_OR_BREAKOUT_TOP20,4,2025Q3,61,0.009190481890984877,0.8688524590163934,0.03278688524590164
P6_MOMENTUM_OR_BREAKOUT_TOP20,4,2025Q4,31,0.01338733958857128,0.967741935483871,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,4,2026Q1,38,0.009951047180431341,0.8947368421052632,0.02631578947368421
P6_MOMENTUM_OR_BREAKOUT_TOP20,4,2026Q2,27,0.01423378690001934,0.9629629629629629,0.037037037037037035
P6_MOMENTUM_OR_BREAKOUT_TOP20,8,2024Q1,69,0.004294475767234405,0.8985507246376812,0.057971014492753624
P6_MOMENTUM_OR_BREAKOUT_TOP20,8,2024Q2,41,0.014773335384950967,1.0,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,8,2024Q3,22,0.009278709115379232,1.0,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,8,2024Q4,66,0.009526781926622539,0.9393939393939394,0.06060606060606061
P6_MOMENTUM_OR_BREAKOUT_TOP20,8,2025Q1,32,0.008563744706877461,0.9375,0.03125
P6_MOMENTUM_OR_BREAKOUT_TOP20,8,2025Q2,67,0.010803958267999724,0.9104477611940298,0.07462686567164178
P6_MOMENTUM_OR_BREAKOUT_TOP20,8,2025Q3,61,0.010252483909754102,0.9016393442622951,0.06557377049180328
P6_MOMENTUM_OR_BREAKOUT_TOP20,8,2025Q4,31,0.014826389154413502,0.967741935483871,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,8,2026Q1,38,0.007264737392951076,0.8947368421052632,0.05263157894736842
P6_MOMENTUM_OR_BREAKOUT_TOP20,8,2026Q2,27,0.014660993289184831,0.9629629629629629,0.037037037037037035
P6_MOMENTUM_OR_BREAKOUT_TOP20,16,2024Q1,69,0.00429442371371125,0.8985507246376812,0.07246376811594203
P6_MOMENTUM_OR_BREAKOUT_TOP20,16,2024Q2,41,0.01791050153877969,1.0,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,16,2024Q3,22,0.010443153530914219,1.0,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,16,2024Q4,66,0.012445715822962083,0.9393939393939394,0.06060606060606061
P6_MOMENTUM_OR_BREAKOUT_TOP20,16,2025Q1,32,0.010785341605482435,0.96875,0.03125
P6_MOMENTUM_OR_BREAKOUT_TOP20,16,2025Q2,67,0.011572155444793874,0.9104477611940298,0.07462686567164178
P6_MOMENTUM_OR_BREAKOUT_TOP20,16,2025Q3,61,0.01200749530502059,0.9016393442622951,0.06557377049180328
P6_MOMENTUM_OR_BREAKOUT_TOP20,16,2025Q4,31,0.012155342831561005,0.967741935483871,0.03225806451612903
P6_MOMENTUM_OR_BREAKOUT_TOP20,16,2026Q1,38,0.007599642310839118,0.9210526315789473,0.05263157894736842
P6_MOMENTUM_OR_BREAKOUT_TOP20,16,2026Q2,27,0.015808258635853934,0.9629629629629629,0.037037037037037035
P6_MOMENTUM_OR_BREAKOUT_TOP20,32,2024Q1,69,0.004821313956634961,0.8985507246376812,0.07246376811594203
P6_MOMENTUM_OR_BREAKOUT_TOP20,32,2024Q2,41,0.01594782861254226,1.0,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,32,2024Q3,22,0.009818459722833945,1.0,0.0
P6_MOMENTUM_OR_BREAKOUT_TOP20,32,2024Q4,66,0.015500687333162205,0.9393939393939394,0.06060606060606061
P6_MOMENTUM_OR_BREAKOUT_TOP20,32,2025Q1,32,0.006184118148208944,0.96875,0.03125
P6_MOMENTUM_OR_BREAKOUT_TOP20,32,2025Q2,67,0.01566813210588268,0.9104477611940298,0.07462686567164178
P6_MOMENTUM_OR_BREAKOUT_TOP20,32,2025Q3,61,0.013935512999290339,0.9016393442622951,0.06557377049180328
P6_MOMENTUM_OR_BREAKOUT_TOP20,32,2025Q4,31,0.009048663467042143,0.967741935483871,0.03225806451612903
P6_MOMENTUM_OR_BREAKOUT_TOP20,32,2026Q1,38,0.010656882797601382,0.9210526315789473,0.05263157894736842
P6_MOMENTUM_OR_BREAKOUT_TOP20,32,2026Q2,27,0.0114184937365058,0.9629629629629629,0.037037037037037035
P7_C1_PLUS_MOMENTUM_TOP40,1,2024Q1,5,0.004578731843456629,0.6,0.0
P7_C1_PLUS_MOMENTUM_TOP40,1,2024Q2,3,0.011314647276374398,0.6666666666666666,0.0
P7_C1_PLUS_MOMENTUM_TOP40,1,2024Q3,3,0.011397346077354431,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,1,2024Q4,9,0.010687744689600062,0.6666666666666666,0.0
P7_C1_PLUS_MOMENTUM_TOP40,1,2025Q1,4,0.032001350318976884,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,1,2025Q2,9,0.01418367210317717,0.8888888888888888,0.0
P7_C1_PLUS_MOMENTUM_TOP40,1,2025Q3,6,0.021773019647351382,0.8333333333333334,0.0
P7_C1_PLUS_MOMENTUM_TOP40,1,2025Q4,4,0.01683375286868194,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,1,2026Q1,8,0.00925522457059147,0.875,0.0
P7_C1_PLUS_MOMENTUM_TOP40,1,2026Q2,1,0.026082589764160335,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,4,2024Q1,5,0.004698193200931633,0.6,0.0
P7_C1_PLUS_MOMENTUM_TOP40,4,2024Q2,3,0.007766780614944476,0.6666666666666666,0.0
P7_C1_PLUS_MOMENTUM_TOP40,4,2024Q3,3,0.020552789574960723,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,4,2024Q4,9,0.010724878251735022,0.6666666666666666,0.2222222222222222
P7_C1_PLUS_MOMENTUM_TOP40,4,2025Q1,4,0.03960200420710258,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,4,2025Q2,9,0.010322109888032036,0.8888888888888888,0.1111111111111111
P7_C1_PLUS_MOMENTUM_TOP40,4,2025Q3,6,0.02266416255851411,0.8333333333333334,0.0
P7_C1_PLUS_MOMENTUM_TOP40,4,2025Q4,4,0.024335589282720005,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,4,2026Q1,8,0.011698756441020808,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,4,2026Q2,1,0.02850161370331139,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,8,2024Q1,5,0.012340372430282276,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,8,2024Q2,3,0.004360985024280617,0.6666666666666666,0.0
P7_C1_PLUS_MOMENTUM_TOP40,8,2024Q3,3,0.01695837216427798,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,8,2024Q4,9,0.0105506145791228,0.7777777777777778,0.2222222222222222
P7_C1_PLUS_MOMENTUM_TOP40,8,2025Q1,4,0.02712011449906676,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,8,2025Q2,9,0.005025842795806041,0.8888888888888888,0.1111111111111111
P7_C1_PLUS_MOMENTUM_TOP40,8,2025Q3,6,0.027175817011003117,0.8333333333333334,0.0
P7_C1_PLUS_MOMENTUM_TOP40,8,2025Q4,4,0.03124054377491786,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,8,2026Q1,8,0.007732650597710375,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,8,2026Q2,1,0.03250065834195803,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,16,2024Q1,5,0.005688902558042641,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,16,2024Q2,3,0.004210895659397436,0.6666666666666666,0.3333333333333333
P7_C1_PLUS_MOMENTUM_TOP40,16,2024Q3,3,0.012161700384911342,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,16,2024Q4,9,0.007762208709343089,0.7777777777777778,0.2222222222222222
P7_C1_PLUS_MOMENTUM_TOP40,16,2025Q1,4,0.0313771300377457,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,16,2025Q2,9,-0.0021511669572945097,0.8888888888888888,0.1111111111111111
P7_C1_PLUS_MOMENTUM_TOP40,16,2025Q3,6,0.0353394066337667,0.8333333333333334,0.16666666666666666
P7_C1_PLUS_MOMENTUM_TOP40,16,2025Q4,4,0.029701841346853497,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,16,2026Q1,8,0.0028435545949831997,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,16,2026Q2,1,0.03170452388097167,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,32,2024Q1,5,0.009059969720941762,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,32,2024Q2,3,0.016051590631471064,0.6666666666666666,0.3333333333333333
P7_C1_PLUS_MOMENTUM_TOP40,32,2024Q3,3,0.008403193538739306,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,32,2024Q4,9,0.008537347985832599,0.7777777777777778,0.2222222222222222
P7_C1_PLUS_MOMENTUM_TOP40,32,2025Q1,4,0.03051634906137804,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,32,2025Q2,9,0.004670903065773693,0.8888888888888888,0.1111111111111111
P7_C1_PLUS_MOMENTUM_TOP40,32,2025Q3,6,0.039574233643098776,0.8333333333333334,0.16666666666666666
P7_C1_PLUS_MOMENTUM_TOP40,32,2025Q4,4,0.027849835511928878,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,32,2026Q1,8,0.007642087504492759,1.0,0.0
P7_C1_PLUS_MOMENTUM_TOP40,32,2026Q2,1,0.018200858600395442,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,1,2024Q1,17,0.008298955959275864,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,1,2024Q2,18,0.008120854273739419,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,1,2024Q3,21,0.007243758054959486,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,1,2024Q4,24,0.010603913394717687,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,1,2025Q1,18,0.014288236039481816,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,1,2025Q2,27,0.010263563745964809,0.9629629629629629,0.0
P8_C1_PLUS_BREAKOUT_TOP40,1,2025Q3,23,0.009920819541943604,0.8695652173913043,0.0
P8_C1_PLUS_BREAKOUT_TOP40,1,2025Q4,18,0.012617479838657809,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,1,2026Q1,14,0.008891036207275715,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,1,2026Q2,17,0.007299642128696689,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,4,2024Q1,17,0.006129508353016485,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,4,2024Q2,18,0.005813350161697959,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,4,2024Q3,21,0.008039470326510005,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,4,2024Q4,24,0.010747983163798575,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,4,2025Q1,18,0.018008610366868714,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,4,2025Q2,27,0.009770104673644635,0.9629629629629629,0.037037037037037035
P8_C1_PLUS_BREAKOUT_TOP40,4,2025Q3,23,0.011463046132741714,0.9130434782608695,0.0
P8_C1_PLUS_BREAKOUT_TOP40,4,2025Q4,18,0.01397418022905677,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,4,2026Q1,14,0.00969007744550616,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,4,2026Q2,17,0.0068641475905383475,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,8,2024Q1,17,0.007571345541401231,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,8,2024Q2,18,0.006581042659727698,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,8,2024Q3,21,0.006955271041000133,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,8,2024Q4,24,0.011867820340583377,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,8,2025Q1,18,0.015392290875031264,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,8,2025Q2,27,0.011374214981975373,0.9629629629629629,0.037037037037037035
P8_C1_PLUS_BREAKOUT_TOP40,8,2025Q3,23,0.011292125354430929,0.9565217391304348,0.0
P8_C1_PLUS_BREAKOUT_TOP40,8,2025Q4,18,0.01362206758691658,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,8,2026Q1,14,0.008209707402578845,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,8,2026Q2,17,0.0073724126635761,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,16,2024Q1,17,0.010896832722696148,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,16,2024Q2,18,0.0069318520625626994,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,16,2024Q3,21,0.00791070336518759,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,16,2024Q4,24,0.011378485452221712,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,16,2025Q1,18,0.01845881216153293,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,16,2025Q2,27,0.01017599159635786,0.9629629629629629,0.037037037037037035
P8_C1_PLUS_BREAKOUT_TOP40,16,2025Q3,23,0.013980819275563267,0.9565217391304348,0.0
P8_C1_PLUS_BREAKOUT_TOP40,16,2025Q4,18,0.01180757791397222,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,16,2026Q1,14,0.005070287796698063,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,16,2026Q2,17,0.010042792358798111,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,32,2024Q1,17,0.011141238488080156,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,32,2024Q2,18,0.005833282404801176,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,32,2024Q3,21,0.008833197447487371,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,32,2024Q4,24,0.014237101924113269,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,32,2025Q1,18,0.017524160500149173,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,32,2025Q2,27,0.011493834299255537,0.9629629629629629,0.037037037037037035
P8_C1_PLUS_BREAKOUT_TOP40,32,2025Q3,23,0.023484741902419618,0.9565217391304348,0.0
P8_C1_PLUS_BREAKOUT_TOP40,32,2025Q4,18,0.008453697801539995,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,32,2026Q1,14,0.012417249791490106,1.0,0.0
P8_C1_PLUS_BREAKOUT_TOP40,32,2026Q2,17,0.007732273705061028,1.0,0.0
