symbol,prototype,leverage_mode,gate,base_gate,base_trade_count,gate_trade_count,trade_count_change,base_total_return,gate_total_return,return_change,base_max_drawdown,gate_max_drawdown,drawdown_improvement,base_liquidation_count,gate_liquidation_count,liquidation_reduction,base_profit_factor,gate_profit_factor,pf_change,risk_reduction_status
ETHUSDT,P4_BREAKOUT_TOP20,adaptive_3x_8x_v1,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,179,107,-72,3654.3577488685382,1207.587326045228,-2446.77042282331,-0.20326418799500068,-0.15950852016334305,0.04375566783165763,0,0,0,2.907239464202721,2.8125476776620126,-0.0946917865407082,return_too_damaged
ETHUSDT,P4_BREAKOUT_TOP20,adaptive_3x_8x_v1,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,179,0,-179,3654.3577488685382,0.0,-3654.3577488685382,-0.20326418799500068,0.0,0.20326418799500068,0,0,0,2.907239464202721,,,gate_unavailable
ETHUSDT,P4_BREAKOUT_TOP20,adaptive_3x_8x_v1,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,179,0,-179,3654.3577488685382,0.0,-3654.3577488685382,-0.20326418799500068,0.0,0.20326418799500068,0,0,0,2.907239464202721,,,gate_unavailable
ETHUSDT,P4_BREAKOUT_TOP20,adaptive_3x_8x_v1,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,179,179,0,3654.3577488685382,1922.5045358383572,-1731.853213030181,-0.20326418799500068,-0.2032641879950008,-1.1102230246251565e-16,0,0,0,2.907239464202721,2.84307861231889,-0.0641608518838308,worse_than_base
ETHUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,179,107,-72,14573.285907786658,3188.2649020172844,-11385.021005769373,-0.2231880166192053,-0.19938565020417887,0.02380236641502642,0,0,0,2.7817721652858305,2.6567918723386246,-0.12498029294720592,return_too_damaged
ETHUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,179,0,-179,14573.285907786658,0.0,-14573.285907786658,-0.2231880166192053,0.0,0.2231880166192053,0,0,0,2.7817721652858305,,,gate_unavailable
ETHUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,179,0,-179,14573.285907786658,0.0,-14573.285907786658,-0.2231880166192053,0.0,0.2231880166192053,0,0,0,2.7817721652858305,,,gate_unavailable
ETHUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,179,179,0,14573.285907786658,10846.725952257158,-3726.5599555294993,-0.2231880166192053,-0.2231880166192053,0.0,0,0,0,2.7817721652858305,2.5610896797093607,-0.22068248557646974,worse_than_base
ETHUSDT,P4_BREAKOUT_TOP20,adaptive_5x_12x_v1,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,179,107,-72,16296.874857069448,3729.572152839206,-12567.302704230242,-0.23480683780760692,-0.23926278024501468,-0.004455942437407767,0,0,0,2.5618088403674397,2.375580093019828,-0.18622874734761163,worse_than_base
ETHUSDT,P4_BREAKOUT_TOP20,adaptive_5x_12x_v1,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,179,0,-179,16296.874857069448,0.0,-16296.874857069448,-0.23480683780760692,0.0,0.23480683780760692,0,0,0,2.5618088403674397,,,gate_unavailable
ETHUSDT,P4_BREAKOUT_TOP20,adaptive_5x_12x_v1,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,179,0,-179,16296.874857069448,0.0,-16296.874857069448,-0.23480683780760692,0.0,0.23480683780760692,0,0,0,2.5618088403674397,,,gate_unavailable
ETHUSDT,P4_BREAKOUT_TOP20,adaptive_5x_12x_v1,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,179,179,0,16296.874857069448,11290.113787649008,-5006.7610694204395,-0.23480683780760692,-0.23480683780760703,-1.1102230246251565e-16,0,0,0,2.5618088403674397,2.322271954939168,-0.23953688542827178,worse_than_base
ETHUSDT,P4_BREAKOUT_TOP20,fixed_10x,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,179,107,-72,99652086.27228674,4625697.591760605,-95026388.68052614,-0.47616629480446604,-0.41184200142877847,0.06432429337568757,0,0,0,3.7769537896834624,2.877257752335885,-0.8996960373475775,return_too_damaged
ETHUSDT,P4_BREAKOUT_TOP20,fixed_10x,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,179,0,-179,99652086.27228674,0.0,-99652086.27228674,-0.47616629480446604,0.0,0.47616629480446604,0,0,0,3.7769537896834624,,,gate_unavailable
ETHUSDT,P4_BREAKOUT_TOP20,fixed_10x,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,179,0,-179,99652086.27228674,0.0,-99652086.27228674,-0.47616629480446604,0.0,0.47616629480446604,0,0,0,3.7769537896834624,,,gate_unavailable
ETHUSDT,P4_BREAKOUT_TOP20,fixed_10x,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,179,179,0,99652086.27228674,28834547.173655417,-70817539.09863132,-0.47616629480446604,-0.407787533727034,0.06837876107743202,0,0,0,3.7769537896834624,3.316036627983793,-0.46091716169966945,return_too_damaged
ETHUSDT,P4_BREAKOUT_TOP20,fixed_20x,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,179,107,-72,2166287024322.684,34931573594.90744,-2131355450727.7766,-0.7661986276833957,-0.6935098115555386,0.07268881612785716,0,0,0,3.521196423792614,2.1711293979354136,-1.3500670258572005,return_too_damaged
ETHUSDT,P4_BREAKOUT_TOP20,fixed_20x,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,179,0,-179,2166287024322.684,0.0,-2166287024322.684,-0.7661986276833957,0.0,0.7661986276833957,0,0,0,3.521196423792614,,,gate_unavailable
ETHUSDT,P4_BREAKOUT_TOP20,fixed_20x,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,179,0,-179,2166287024322.684,0.0,-2166287024322.684,-0.7661986276833957,0.0,0.7661986276833957,0,0,0,3.521196423792614,,,gate_unavailable
ETHUSDT,P4_BREAKOUT_TOP20,fixed_20x,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,179,179,0,2166287024322.684,487838992458.4508,-1678448031864.2334,-0.7661986276833957,-0.6901293469240123,0.07606928075938346,0,0,0,3.521196423792614,2.6993485050949597,-0.8218479186976544,return_too_damaged
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,198,119,-79,1375.4561280397752,1888.6160271094968,513.1598990697216,-0.2032641879950009,-0.14866584355262213,0.054598344442378766,0,0,0,2.461191569736929,2.8753036321741594,0.4141120624372303,clear_risk_reduction
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,198,99,-99,1375.4561280397752,512.0459302752106,-863.4101977645646,-0.2032641879950009,-0.16123924227637698,0.04202494571862392,0,0,0,2.461191569736929,2.7512721521222194,0.29008058238529033,clear_risk_reduction
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,198,124,-74,1375.4561280397752,1159.0952548387597,-216.36087320101547,-0.2032641879950009,-0.14866584355262213,0.054598344442378766,0,0,0,2.461191569736929,2.9791211663296733,0.5179295965927442,clear_risk_reduction
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,198,198,0,1375.4561280397752,1415.0081232023995,39.55199516262428,-0.2032641879950009,-0.2032641879950008,1.1102230246251565e-16,0,0,0,2.461191569736929,2.406552364220339,-0.054639205516590295,clear_risk_reduction
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_4x_10x_v1,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,198,119,-79,4584.3198840738005,4653.748521021774,69.42863694797325,-0.24059742593447564,-0.1858323044407777,0.054765121493697944,0,0,0,2.350798670324518,2.614650332020568,0.26385166169605023,clear_risk_reduction
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_4x_10x_v1,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,198,99,-99,4584.3198840738005,851.1081484527608,-3733.2117356210397,-0.24059742593447564,-0.2181699731145471,0.02242745281992853,0,0,0,2.350798670324518,2.457685350128026,0.10688667980350797,return_too_damaged
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_4x_10x_v1,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,198,124,-74,4584.3198840738005,2010.9793029216462,-2573.3405811521543,-0.24059742593447564,-0.18583230444077758,0.054765121493698055,0,0,0,2.350798670324518,2.61431185148931,0.26351318116479217,clear_risk_reduction
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_4x_10x_v1,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,198,198,0,4584.3198840738005,2591.0671442626863,-1993.2527398111142,-0.24059742593447564,-0.2300358247927915,0.01056160114168414,0,0,0,2.350798670324518,2.4203375137014915,0.06953884337697369,clear_risk_reduction
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_5x_12x_v1,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,198,119,-79,8443.599585481425,4438.284286484644,-4005.3152989967803,-0.23480683780760703,-0.22299876532893326,0.01180807247867377,0,0,0,2.317963748925115,2.2303587739174957,-0.08760497500761932,clear_risk_reduction
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_5x_12x_v1,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,198,99,-99,8443.599585481425,1112.7104416057664,-7330.889143875658,-0.23480683780760703,-0.22299876532893326,0.01180807247867377,0,0,0,2.317963748925115,2.2047488169545577,-0.11321493197055732,return_too_damaged
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_5x_12x_v1,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,198,124,-74,8443.599585481425,3051.264322071656,-5392.335263409768,-0.23480683780760703,-0.22299876532893326,0.01180807247867377,0,0,0,2.317963748925115,2.3785782199882926,0.06061447106317752,clear_risk_reduction
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_5x_12x_v1,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,198,198,0,8443.599585481425,7174.379922383568,-1269.219663097857,-0.23480683780760703,-0.23480683780760714,-1.1102230246251565e-16,0,0,0,2.317963748925115,2.265332808707263,-0.052630940217852196,worse_than_base
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,198,119,-79,35463874.95945623,9356350.685696952,-26107524.273759276,-0.5022860239619682,-0.42280024224517676,0.07948578171679144,0,0,0,2.886056395116442,3.1804450098027033,0.2943886146862611,return_too_damaged
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,198,99,-99,35463874.95945623,1115302.116836833,-34348572.8426194,-0.5022860239619682,-0.41184200142877847,0.09044402253318973,0,0,0,2.886056395116442,2.9362064129674117,0.05015001785096951,return_too_damaged
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,198,124,-74,35463874.95945623,6311757.676921083,-29152117.282535143,-0.5022860239619682,-0.4182813084560193,0.0840047155059489,0,0,0,2.886056395116442,3.53140489279873,0.6453484976822876,return_too_damaged
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,198,198,0,35463874.95945623,24899392.992927108,-10564481.96652912,-0.5022860239619682,-0.40778753372703413,0.09449849023493406,0,0,0,2.886056395116442,3.0444212233087757,0.15836482819233355,clear_risk_reduction
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,198,119,-79,107748355385.0996,70531139793.4714,-37217215591.62819,-0.8313230046531623,-0.7058745013372438,0.1254485033159185,0,0,0,2.5924183937716685,2.6881113750343735,0.09569298126270498,clear_risk_reduction
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,198,99,-99,107748355385.0996,2592033049.2350416,-105156322335.86455,-0.8313230046531623,-0.6935098115555387,0.13781319309762363,0,0,0,2.5924183937716685,2.197553452592167,-0.39486494117950155,return_too_damaged
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,198,124,-74,107748355385.0996,32405110187.011658,-75343245198.08794,-0.8313230046531623,-0.7022789926930563,0.12904401196010606,0,0,0,2.5924183937716685,3.061054112754981,0.46863571898331235,return_too_damaged
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,198,198,0,107748355385.0996,248393445198.02988,140645089812.9303,-0.8313230046531623,-0.6901293469240122,0.14119365772915016,0,0,0,2.5924183937716685,2.757910308999263,0.16549191522759443,clear_risk_reduction
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_3x_8x_v1,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,160,96,-64,818.4267999766078,946.8272920757975,128.4004920991897,-0.18848562254377266,-0.1480915881286723,0.040394034415100366,0,0,0,2.317779895579933,3.7244813398099663,1.4067014442300332,clear_risk_reduction
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_3x_8x_v1,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,160,0,-160,818.4267999766078,0.0,-818.4267999766078,-0.18848562254377266,0.0,0.18848562254377266,0,0,0,2.317779895579933,,,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_3x_8x_v1,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,160,0,-160,818.4267999766078,0.0,-818.4267999766078,-0.18848562254377266,0.0,0.18848562254377266,0,0,0,2.317779895579933,,,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_3x_8x_v1,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,160,160,0,818.4267999766078,1931.1807273969737,1112.753927420366,-0.18848562254377266,-0.18457152237545038,0.0039141001683222765,0,0,0,2.317779895579933,2.742646966533548,0.42486707095361487,clear_risk_reduction
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,160,96,-64,1238.4676586932144,2991.3997172952427,1752.9320586020283,-0.21749402919476113,-0.18977564640224498,0.02771838279251615,0,0,0,2.450291780265309,3.086929079088934,0.6366372988236253,clear_risk_reduction
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,160,0,-160,1238.4676586932144,0.0,-1238.4676586932144,-0.21749402919476113,0.0,0.21749402919476113,0,0,0,2.450291780265309,,,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,160,0,-160,1238.4676586932144,0.0,-1238.4676586932144,-0.21749402919476113,0.0,0.21749402919476113,0,0,0,2.450291780265309,,,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,160,160,0,1238.4676586932144,5356.292691624347,4117.825032931132,-0.21749402919476113,-0.19751024563740582,0.019983783557355306,0,0,0,2.450291780265309,2.4859592588057615,0.03566747854045271,clear_risk_reduction
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_5x_12x_v1,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,160,96,-64,800.0769062173796,4667.98905089513,3867.912144677751,-0.24636576387138376,-0.20762119265256918,0.03874457121881458,0,0,0,2.2598120946242224,3.776308392177191,1.5164962975529686,clear_risk_reduction
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_5x_12x_v1,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,160,0,-160,800.0769062173796,0.0,-800.0769062173796,-0.24636576387138376,0.0,0.24636576387138376,0,0,0,2.2598120946242224,,,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_5x_12x_v1,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,160,0,-160,800.0769062173796,0.0,-800.0769062173796,-0.24636576387138376,0.0,0.24636576387138376,0,0,0,2.2598120946242224,,,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_5x_12x_v1,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,160,160,0,800.0769062173796,5295.723106338422,4495.646200121043,-0.24636576387138376,-0.20030141530956735,0.046064348561816404,0,0,0,2.2598120946242224,2.3277669867149253,0.06795489209070293,clear_risk_reduction
SOLUSDT,P4_BREAKOUT_TOP20,fixed_10x,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,160,96,-64,1025142.6007003933,142297.2420679549,-882845.3586324384,-0.6292520284891164,-0.5342642490410718,0.0949877794480446,0,0,0,2.4264141918920488,2.7603098430539053,0.3338956511618565,return_too_damaged
SOLUSDT,P4_BREAKOUT_TOP20,fixed_10x,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,160,0,-160,1025142.6007003933,0.0,-1025142.6007003933,-0.6292520284891164,0.0,0.6292520284891164,0,0,0,2.4264141918920488,,,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,fixed_10x,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,160,0,-160,1025142.6007003933,0.0,-1025142.6007003933,-0.6292520284891164,0.0,0.6292520284891164,0,0,0,2.4264141918920488,,,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,fixed_10x,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,160,160,0,1025142.6007003933,575054.4294208537,-450088.1712795396,-0.6292520284891164,-0.5824598107246697,0.04679221776444675,0,0,0,2.4264141918920488,2.611992452954894,0.18557826106284514,clear_risk_reduction
SOLUSDT,P4_BREAKOUT_TOP20,fixed_20x,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,160,96,-64,7447978.638236189,5129393.673235945,-2318584.965000244,-0.9807075491420045,-0.9503646141525949,0.030342934989409653,1,1,0,2.064423875620931,2.119398765655661,0.054974890034729995,clear_risk_reduction
SOLUSDT,P4_BREAKOUT_TOP20,fixed_20x,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,160,0,-160,7447978.638236189,0.0,-7447978.638236189,-0.9807075491420045,0.0,0.9807075491420045,1,0,1,2.064423875620931,,,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,fixed_20x,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,160,0,-160,7447978.638236189,0.0,-7447978.638236189,-0.9807075491420045,0.0,0.9807075491420045,1,0,1,2.064423875620931,,,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,fixed_20x,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,160,160,0,7447978.638236189,32068134.714701533,24620156.076465346,-0.9807075491420045,-0.9503646141525949,0.030342934989409653,1,1,0,2.064423875620931,2.2326078961395566,0.16818402051862558,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,236,141,-95,113.02112794224398,585.529492717954,472.50836477571,-0.2574811156014244,-0.18815090918804878,0.06933020641337562,0,0,0,1.9015983747424388,2.7065941338990465,0.8049957591566077,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,236,126,-110,113.02112794224398,616.1563393694715,503.13521142722755,-0.2574811156014244,-0.18304891172002324,0.07443220388140115,0,0,0,1.9015983747424388,2.6330242592614805,0.7314258845190418,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,236,153,-83,113.02112794224398,1184.2003994855227,1071.1792715432787,-0.2574811156014244,-0.22096044127491166,0.036520674326512736,0,0,0,1.9015983747424388,2.7070891197127516,0.8054907449703128,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,236,236,0,113.02112794224398,225.4784458067548,112.45731786451081,-0.2574811156014244,-0.24839204911724577,0.00908906648417862,0,0,0,1.9015983747424388,2.090535509768088,0.18893713502564946,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_4x_10x_v1,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,236,141,-95,92.31643459392946,736.3946447828816,644.0782101889522,-0.27159093413306734,-0.2267918952624115,0.04479903887065584,0,0,0,1.8759567622663553,2.401619220411872,0.5256624581455167,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_4x_10x_v1,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,236,126,-110,92.31643459392946,1800.2765466553792,1707.9601120614498,-0.27159093413306734,-0.21662796344103574,0.0549629706920316,0,0,0,1.8759567622663553,2.475409134805739,0.5994523725393837,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_4x_10x_v1,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,236,153,-83,92.31643459392946,1640.6576043589632,1548.3411697650338,-0.27159093413306734,-0.2521004356916615,0.019490498441405824,0,0,0,1.8759567622663553,2.459946328263103,0.5839895659967476,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_4x_10x_v1,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,236,236,0,92.31643459392946,201.9561664886897,109.63973189476023,-0.27159093413306734,-0.27159093413306734,0.0,0,0,0,1.8759567622663553,1.996033040380462,0.1200762781141067,no_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_5x_12x_v1,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,236,141,-95,35.40866930845952,912.5077744502986,877.0991051418391,-0.27159093413306734,-0.2267918952624115,0.04479903887065584,0,0,0,1.7700795021992524,2.541051795650816,0.7709722934515635,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_5x_12x_v1,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,236,126,-110,35.40866930845952,1427.5972595605335,1392.188590252074,-0.27159093413306734,-0.22873837634718952,0.04285255778587782,0,0,0,1.7700795021992524,2.072521119017952,0.30244161681869963,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_5x_12x_v1,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,236,153,-83,35.40866930845952,2278.632220352468,2243.223551044008,-0.27159093413306734,-0.24249887800305647,0.029092056130010868,0,0,0,1.7700795021992524,2.54697577364786,0.7768962714486078,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_5x_12x_v1,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,236,236,0,35.40866930845952,85.76611043595236,50.357441127492834,-0.27159093413306734,-0.27159093413306734,0.0,0,0,0,1.7700795021992524,1.8936140714691447,0.12353456926989237,no_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,236,141,-95,41930.17363189863,39701.442753876894,-2228.7308780217354,-0.8482613409073146,-0.6891337373916934,0.15912760351562127,0,0,0,1.8505915365342158,2.1264577149216755,0.27586617838745964,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,236,126,-110,41930.17363189863,255224.7034483521,213294.5298164535,-0.8482613409073146,-0.5622911906092787,0.28597015029803596,0,0,0,1.8505915365342158,2.387416030584296,0.5368244940500801,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,236,153,-83,41930.17363189863,217833.40151062762,175903.227878729,-0.8482613409073146,-0.719812150497469,0.1284491904098456,0,0,0,1.8505915365342158,2.158870532263892,0.3082789957296761,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,236,236,0,41930.17363189863,75327.87023335844,33397.69660145981,-0.8482613409073146,-0.775619245245281,0.07264209566203361,0,0,0,1.8505915365342158,2.0100203854743595,0.15942884894014364,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,G1_SINGLE_BEST_PATH_SAFETY,G0_NO_PATH_GATE,236,141,-95,-0.046529313373537384,1289.8499763651664,1289.89650567854,-0.9999563550019248,-0.9856039973956913,0.014352357606233546,4,3,1,0.9924577332210154,1.5844299022571389,0.5919721690361235,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,G2_CONSENSUS_TWO_FACTORS,G0_NO_PATH_GATE,236,126,-110,-0.046529313373537384,5616415.350473557,5616415.39700287,-0.9999563550019248,-0.9699540932985367,0.030002261703388156,4,1,3,0.9924577332210154,1.9484993736042986,0.9560416403832832,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,G3_STRICT_CONSENSUS,G0_NO_PATH_GATE,236,153,-83,-0.046529313373537384,15976.950175914957,15976.99670522833,-0.9999563550019248,-0.9852490309489945,0.014707324052930293,4,3,1,0.9924577332210154,1.6069476160516096,0.6144898828305942,clear_risk_reduction
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,G4_RISK_MONITOR_DOWNSHIFT,G0_NO_PATH_GATE,236,236,0,-0.046529313373537384,1974.5420294112146,1974.5885587245882,-0.9999563550019248,-0.9914998677742161,0.008456487227708753,4,3,1,0.9924577332210154,1.607270160484843,0.6148124272638276,clear_risk_reduction
