symbol,prototype,gate,leverage_mode,trade_count,total_return,annualized_return,max_drawdown,profit_factor,win_rate,avg_win,avg_loss,payoff_ratio,liquidation_count,liquidation_rate,min_equity,final_equity,top1_profit_contribution,top3_profit_contribution,top5_profit_contribution,longest_drawdown_duration,coverage_status
BNBUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1,129,22.820497762697027,,-0.21347352425153698,2.13712009810293,0.5736434108527132,579.5834641738217,-364.8850652030143,1.5884000729143402,0,0.0,999.1567484225643,23820.49776269703,0.2900025906283577,0.5204326039163736,0.7323201204008942,143 days 14:49:00,usable
BNBUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_5x_12x_v1,129,19.757925172004526,,-0.21755653353991133,2.2463960483935015,0.5736434108527132,481.2158014804973,-288.2189843191323,1.6696186846167915,0,0.0,994.9869953151832,20757.925172004525,0.32972756705641093,0.6022615340664766,0.8339780611461093,238 days 02:07:00,usable
BNBUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
BNBUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
BNBUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
BNBUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
BNBUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
BNBUSDT,P4_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_10x,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
BNBUSDT,P4_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_20x,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
BNBUSDT,P4_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_3x_8x_v1,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
BNBUSDT,P4_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_4x_10x_v1,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
BNBUSDT,P4_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
BNBUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,214,6658.774416853746,,-0.39000331464482973,1.9082941543462142,0.5327102803738317,122717.99520040555,-73310.77035992486,1.6739422406545739,0,0.0,751.2193710398167,6659774.4168537455,0.5680859645579213,0.7593378611805415,0.9136952574531332,147 days 16:30:00,usable
BNBUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,214,362365.5756922481,,-0.6549343088695821,1.4157087155944892,0.5327102803738317,10824973.903360642,-8716814.49290865,1.2418497505214818,0,0.0,590.888278707323,362366575.6922481,0.8797333935224575,1.222724205536361,1.5316713307559116,153 days 14:30:00,usable
BNBUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_3x_8x_v1,214,24.60272139143523,,-0.2544475197624082,2.335381188055664,0.5327102803738317,377.425136590967,-184.23744179935005,2.048579989522512,0,0.0,768.2748226231156,25602.721391435232,0.18497966059836035,0.41965915840741724,0.5321108142480274,226 days 04:45:00,usable
BNBUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,214,25.200421356760764,,-0.3180593997030102,2.1598327292666193,0.5327102803738317,411.649610767713,-217.27634270758506,1.8945901133917715,0,0.0,709.6521085941205,26200.421356760762,0.1985235509514586,0.4635736454206105,0.6113895960407241,233 days 17:00:00,usable
BNBUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,214,20.660348264239424,,-0.38167127964361214,2.0664871113786205,0.5327102803738317,351.1639102390509,-193.72337503012395,1.8127079924373863,0,0.0,649.7369204566751,21660.348264239423,0.24058062121445553,0.5277551621406388,0.7108793179279965,239 days 23:00:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_10x,228,7863.9613249186605,,-0.6886516357573388,1.9358760785009554,0.5263157894736842,135556.18242705168,-77803.52376229207,1.74228847065086,0,0.0,342.97843867748395,7864961.32491866,0.5557760655480796,0.7787888814584669,0.9528424601951686,92 days 17:45:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_20x,228,13990.745606360566,,-0.9658020119944362,1.4966294721684998,0.5263157894736842,351351.1814059716,-260846.26076255573,1.3469665249516498,1,0.0043859649122807015,41.146377850285276,13991745.606360566,0.8353911236761344,1.2369890359090794,1.5012137515976312,155 days 04:05:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_3x_8x_v1,228,7.7588777169390415,,-0.5156644649720755,2.0202224759575405,0.5263157894736842,128.03301503147438,-70.41744524849894,1.8182002283617866,0,0.0,499.09671971726146,8758.877716939041,0.19717059282386087,0.43720566427869356,0.583640362470865,492 days 22:45:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_4x_10x_v1,228,3.5092347848589256,,-0.6411345635650644,1.7330245582699735,0.5263157894736842,69.13808905721898,-44.32718427784585,1.5597221024429764,0,0.0,373.4483818043551,4509.234784858925,0.22549899090890407,0.575985632498571,0.7612279470669417,618 days 18:15:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_5x_12x_v1,228,0.2357720058281727,,-0.7666046621580531,1.1365653025220428,0.5263157894736842,16.351779220974585,-15.985569450822016,1.0229087722698385,0,0.0,245.25072678326745,1235.7720058281727,0.8970855846519015,1.652671699436355,2.1572263599997363,832 days 06:45:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_10x,137,5019.721919673456,,-0.4104932176094551,1.8883520685661979,0.5766423357664233,135067.3620967882,-97424.1325167726,1.3863850629979682,0,0.0,949.7465941928717,5020721.919673456,0.5808243212890228,0.9131647644114412,1.161589701946544,142 days 22:04:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_20x,137,251854.72821490632,,-0.6770258021670508,1.3871552991601483,0.5766423357664233,11422545.443248393,-11215971.75520201,1.0184178145732734,0,0.0,871.4865418657155,251855728.21490633,0.9113308216211768,1.4774768163345993,1.9137399443716683,143 days 14:49:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,137,22.93239369538976,,-0.16171574697208202,2.5543411542898267,0.5766423357664233,477.0400614641106,-254.37536483232716,1.8753390753013917,0,0.0,967.4765573312775,23932.39369538976,0.18882252069308078,0.4449074072210394,0.5774786778918178,143 days 14:49:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1,137,29.832909506332403,,-0.20843298254557896,2.1569750737787317,0.5766423357664233,704.0275322953669,-444.5735438793377,1.583601952900841,0,0.0,957.8394069400345,30832.909506332402,0.22182881255785228,0.4893588408099007,0.6890995657209217,143 days 14:49:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_5x_12x_v1,137,41.099938943256454,,-0.2174310996093145,2.1010187903728528,0.5766423357664233,992.7714769520032,-643.6035816543408,1.5425201245775377,0,0.0,953.8420823463051,42099.93894325646,0.23002112992151133,0.4936740285985871,0.7089720695022987,143 days 14:49:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,121,126.17153863685373,,-0.4336528156117754,1.9710710192052996,0.5289256198347108,4001.5910644202995,-2279.478762913078,1.7554851264797198,0,0.0,1000.0,127171.53863685373,0.5853111685971728,0.8338568165873295,1.0617041614539802,262 days 06:38:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,121,959.4257058159665,,-0.7171283648926208,1.4898827657611071,0.5289256198347108,45592.28005751016,-34359.302067801465,1.326926838255986,0,0.0,1000.0,960425.7058159665,0.9122770705600172,1.3279795036979656,1.6507951580792108,387 days 20:53:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,121,3.8764067413750203,,-0.2013562243003426,2.213173608881536,0.5289256198347108,110.49481390295247,-56.05721663884101,1.9711077454101182,0,0.0,981.6982993845368,4876.40674137502,0.2616992312069678,0.5729244093252533,0.7346353339529841,503 days 00:03:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,121,2.6642661389865894,,-0.2288230750067075,1.8730767093415825,0.5289256198347108,89.31014449797425,-53.53654576989055,1.668208944257347,0,0.0,933.0631285678309,3664.2661389865893,0.351275071132152,0.751820016749212,1.0098825039983914,529 days 17:48:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,121,5.548026513637598,,-0.1975925144763493,2.013074712220214,0.5289256198347108,172.25703689795128,-96.07761136546115,1.792894665571128,0,0.0,996.4493445013343,6548.026513637598,0.34464987085904075,0.7141268214189569,0.9645574786357269,493 days 14:18:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_10x,141,3001.2811553203683,,-0.6886516357573388,2.0924635433278267,0.5673758865248227,71856.76171003544,-45037.04559807324,1.595503451787468,0,0.0,342.97843867748395,3002281.1553203682,0.5809021227859179,0.853676724083648,1.0459364502122661,143 days 14:49:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_20x,141,23627.175097645282,,-0.9658020119944362,1.523600041671014,0.5673758865248227,859395.5810348995,-739745.4325433881,1.1617450317741482,1,0.0070921985815602835,41.146377850285276,23628175.097645283,0.9113657743027078,1.2604926586604166,1.55553571819945,154 days 06:30:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_3x_8x_v1,141,5.503414379063273,,-0.5156644649720755,2.5187190653745595,0.5673758865248227,114.08919395655725,-59.40526454854602,1.9205232873481017,0,0.0,499.09671971726146,6503.4143790632725,0.2138091338301936,0.4689040764616399,0.6121221744108276,407 days 02:30:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_4x_10x_v1,141,1.6688960546224938,,-0.6411345635650644,1.737373527952943,0.5673758865248227,49.15242608206414,-37.10324642528912,1.3247473150641191,0,0.0,373.4483818043551,2668.896054622494,0.30003944342429795,0.5982372023587014,0.839046121320785,639 days 13:30:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1,141,-0.17128242005179328,,-0.7666046621580531,0.8432931162902582,0.5673758865248227,11.521613022976128,-17.918220686719394,0.6430110011713218,0,0.0,245.25072678326745,828.7175799482067,,,,901 days 04:30:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,228,9983.019619257508,,-0.5191228399530304,1.9147365450812126,0.5263157894736842,174138.0491650925,-101051.35444957028,1.7232628905730913,0,0.0,647.6707625739085,9984019.619257508,0.5680575601548571,0.8072238259322699,0.9666550296855709,81 days 18:34:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,228,491134.57345411397,,-0.768831450050544,1.4505020323544677,0.5263157894736842,13177737.38687981,-10094388.083069103,1.3054518291190211,0,0.0,427.99136369761675,491135573.45411396,0.8797327569999666,1.2034890643427658,1.4966164857933029,143 days 14:49:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_3x_8x_v1,228,29.914572952044704,,-0.2647242677860979,2.2831938045801907,0.5263157894736842,443.559703575693,-215.8573284910968,2.0548744241221715,0,0.0,757.6848682277837,30914.572952044706,0.18369673647689266,0.40466957080683535,0.5187400824819312,81 days 21:50:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,228,32.7693655775855,,-0.32745931708259235,2.1487361779118603,0.5263157894736842,510.79846630357844,-264.1337998041103,1.9338625601206743,0,0.0,699.8702138277349,33769.3655775855,0.18288607346101887,0.46131369227721614,0.6007716133050921,147 days 02:00:00,usable
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,228,30.276963445348123,,-0.39019436637908655,2.108473382773432,0.5263157894736842,479.9256085578089,-252.90842205174954,1.8976260444960888,0,0.0,640.7809008735956,31276.963445348123,0.18498464403471376,0.4700292546175545,0.6392779180121382,233 days 17:00:00,usable
