symbol,prototype,gate,leverage_mode,stress_case,trade_count,total_return,max_drawdown,profit_factor,liquidation_count,final_equity,stress_status
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,entry_delay_3m,190,72.53179013673355,-0.2143382617881946,1.762088511036184,0,73531.79013673354,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,exit_delay_1m,190,465.9185233775241,-0.21543772250947157,2.29048044917316,0,466918.5233775241,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,exit_delay_3m,190,72.4151532844816,-0.21439028189763976,1.7614686817974021,0,73415.15328448161,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,liquidation_price_up_10pct,190,572.3414147500979,-0.21059509138141197,2.3839073290398805,0,573341.4147500979,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,liquidation_price_up_20pct,190,572.3414147500979,-0.21059509138141197,2.3839073290398805,0,573341.4147500979,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,fee_2x,190,135.17107402957583,-0.21426711678507893,1.9067978470633205,0,136171.07402957583,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,slippage_2x,190,374.4785180549528,-0.2033134552218736,2.2665284122767657,0,375478.5180549528,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,entry_delay_1m,190,273.93101204463994,-0.20573702530529203,2.19530245917912,0,274931.01204463997,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,entry_delay_3m,190,62.458357211048636,-0.22232734117798536,1.6809661995428902,0,63458.357211048635,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,exit_delay_1m,190,273.87424329906946,-0.20574308312397704,2.195199077927468,0,274874.24329906947,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,exit_delay_3m,190,62.35459098003143,-0.22237903218237742,1.6803480218154179,0,63354.59098003143,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,liquidation_price_up_10pct,190,732.7975307837896,-0.22627919079494263,2.371634624834702,0,733797.5307837896,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,liquidation_price_up_20pct,190,732.7975307837896,-0.22627919079494263,2.371634624834702,0,733797.5307837896,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_10x,fee_2x,160,222712.52703771705,-0.657679441811997,1.9730551010711534,0,222713527.03771704,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_10x,slippage_2x,160,556765.5411207308,-0.6404754834131242,2.227681799742124,0,556766541.1207308,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_10x,entry_delay_1m,160,477890.5912312531,-0.643354374596308,2.181755588506089,0,477891591.2312531,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_10x,entry_delay_3m,160,102900.97001225557,-0.6710678559858023,1.7970580127534876,0,102901970.01225556,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_10x,exit_delay_1m,160,477707.80620909727,-0.643361555651941,2.1816425171666682,0,477708806.20909727,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_10x,exit_delay_3m,160,102544.07891003076,-0.6711281001643741,1.796328292337621,0,102545078.91003075,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_10x,liquidation_price_up_10pct,160,1025142.6007003933,-0.6292520284891164,2.4264141918920488,0,1025143600.7003933,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_10x,liquidation_price_up_20pct,160,1025142.6007003933,-0.6292520284891164,2.4264141918920488,0,1025143600.7003933,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_20x,fee_2x,160,273202.04934056266,-0.9866621009398127,1.5428836844199874,1,273203049.34056264,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_20x,slippage_2x,160,2016392.4681278106,-0.9832142476378687,1.8243130687333007,1,2016393468.1278107,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_20x,entry_delay_1m,160,1451088.1636919412,-0.9838065323403978,1.7711724779147373,1,1451089163.6919413,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_20x,entry_delay_3m,160,50494.946662312046,-0.989048451726045,1.3717850334512502,1,50495946.662312046,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_20x,exit_delay_1m,160,1449891.5929488083,-0.9838079984984122,1.7710428522994244,1,1449892592.9488084,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_20x,exit_delay_3m,160,50106.86658308183,-0.9890589389246963,1.3711212023180734,1,50107866.58308183,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_20x,liquidation_price_up_10pct,160,7447978.638236189,-0.9807075491420045,2.064423875620931,1,7447979638.236189,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_20x,liquidation_price_up_20pct,160,7447978.638236189,-0.9807075491420045,2.064423875620931,1,7447979638.236189,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_3x_8x_v1,fee_2x,160,567.0362068885958,-0.2104166406894895,2.350003573030777,0,568036.2068885957,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_3x_8x_v1,slippage_2x,160,777.4627494897246,-0.1972806541615757,2.27760968730806,0,778462.7494897246,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_3x_8x_v1,entry_delay_1m,160,717.8669187349022,-0.19946361679080904,2.24907708162632,0,718866.9187349023,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_3x_8x_v1,entry_delay_3m,160,225.94274613287945,-0.22101489100560856,2.102033514437657,0,226942.74613287946,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_3x_8x_v1,exit_delay_1m,160,717.7648596271664,-0.19946907450804852,2.2490076504989354,0,718764.8596271664,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_3x_8x_v1,exit_delay_3m,160,225.68508908976182,-0.22106285203205722,2.101477757556513,0,226685.0890897618,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_3x_8x_v1,liquidation_price_up_10pct,160,818.4267999766078,-0.18848562254377266,2.317779895579933,0,819426.7999766078,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_3x_8x_v1,liquidation_price_up_20pct,160,818.4267999766078,-0.18848562254377266,2.317779895579933,0,819426.7999766078,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_4x_10x_v1,fee_2x,160,392.4089319475019,-0.23028494935573374,2.062020667258152,0,393408.9319475019,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_4x_10x_v1,slippage_2x,160,434.8387120711617,-0.22777867344574032,2.149641240889416,0,435838.7120711617,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_4x_10x_v1,entry_delay_1m,160,410.55371970628926,-0.23033076011046982,2.1235190248686875,0,411553.71970628924,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_4x_10x_v1,entry_delay_3m,160,341.0463750670929,-0.23459064333604873,2.0993822038546917,0,342046.37506709294,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_4x_10x_v1,exit_delay_1m,160,410.4946474641868,-0.23033714038289388,2.1234543863814994,0,411494.6474641868,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_4x_10x_v1,exit_delay_3m,160,340.65652946522215,-0.23463398814483993,2.0988514030906145,0,341656.52946522215,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_4x_10x_v1,liquidation_price_up_10pct,160,1238.4676586932144,-0.21749402919476113,2.450291780265309,0,1239467.6586932144,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_4x_10x_v1,liquidation_price_up_20pct,160,1238.4676586932144,-0.21749402919476113,2.450291780265309,0,1239467.6586932144,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_5x_12x_v1,fee_2x,160,516.6543413660241,-0.24448407841157915,1.9157169938924894,0,517654.3413660241,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_5x_12x_v1,slippage_2x,160,799.3673136005348,-0.2406428794296902,2.058517762460365,0,800367.3136005348,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_5x_12x_v1,entry_delay_1m,160,671.2603323343682,-0.2424656102402748,1.96809806578699,0,672260.3323343681,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_5x_12x_v1,entry_delay_3m,160,287.3529317799264,-0.25022808867017243,2.1218032601686527,0,288352.9317799264,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_5x_12x_v1,exit_delay_1m,160,671.1669254241823,-0.24247016928343035,1.9680435715164593,0,672166.9254241823,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_5x_12x_v1,exit_delay_3m,160,287.0110328083292,-0.2502545391569717,2.121225662027638,0,288011.0328083292,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_5x_12x_v1,liquidation_price_up_10pct,160,800.0769062173796,-0.24636576387138376,2.2598120946242224,0,801076.9062173796,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_5x_12x_v1,liquidation_price_up_20pct,160,800.0769062173796,-0.24636576387138376,2.2598120946242224,0,801076.9062173796,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_10x,fee_2x,96,58611.11582343179,-0.5563606102916605,2.2960409362584557,0,58612115.82343179,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_10x,slippage_2x,96,99742.3212973643,-0.543117340482136,2.556778521134184,0,99743321.2973643,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_10x,entry_delay_1m,96,91256.63351063621,-0.5453075377498333,2.50993339880777,0,91257633.51063621,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_10x,entry_delay_3m,96,37338.03803108907,-0.5786618282464797,2.114013802511286,0,37339038.03108907,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_10x,exit_delay_1m,96,91236.31644234099,-0.5453130099561256,2.5098180062876856,0,91237316.44234098,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_10x,exit_delay_3m,96,37262.63024139993,-0.5787843686793994,2.113252626991369,0,37263630.24139993,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_10x,liquidation_price_up_10pct,96,142297.2420679549,-0.5342642490410718,2.7603098430539053,0,142298242.0679549,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_10x,liquidation_price_up_20pct,96,142297.2420679549,-0.5342642490410718,2.7603098430539053,0,142298242.0679549,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_20x,fee_2x,96,876085.4756678662,-0.9520233148523307,1.6616392816373458,1,876086475.6678662,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_20x,slippage_2x,96,2538266.2422015606,-0.950764588312102,1.9095581363039291,1,2538267242.2015605,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_20x,entry_delay_1m,96,2127358.811528848,-0.9508644319366265,1.8632180003073155,1,2127359811.5288482,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_20x,entry_delay_3m,96,355979.7219205245,-0.9538106643439841,1.5054192740116419,1,355980721.9205245,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_20x,exit_delay_1m,96,2126417.6001114617,-0.9508646818455184,1.863104805476245,1,2126418600.1114616,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_20x,exit_delay_3m,96,354533.4218480299,-0.9538196810591085,1.5047960845988833,1,354534421.8480299,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_20x,liquidation_price_up_10pct,96,5129393.673235945,-0.9503646141525949,2.119398765655661,1,5129394673.235946,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_20x,liquidation_price_up_20pct,96,5129393.673235945,-0.9503646141525949,2.119398765655661,1,5129394673.235946,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,fee_2x,96,668.0615446745492,-0.15656581988141605,3.224779443664939,0,669061.5446745491,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,slippage_2x,96,763.2031113859847,-0.1502493211125564,3.381409767998046,0,764203.1113859847,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,entry_delay_1m,96,823.1044413491907,-0.15078751890663478,3.3397075021048206,0,824104.4413491907,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,entry_delay_3m,96,558.8766244807638,-0.1647939787076178,3.0674570639991585,0,559876.6244807638,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,exit_delay_1m,96,823.0305429651288,-0.15078886580344264,3.3396114551251426,0,824030.5429651288,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,exit_delay_3m,96,558.4330921613921,-0.16483127911499162,3.066776309745668,0,559433.0921613921,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,liquidation_price_up_10pct,96,946.8272920757975,-0.1480915881286723,3.7244813398099663,0,947827.2920757974,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,liquidation_price_up_20pct,96,946.8272920757975,-0.1480915881286723,3.7244813398099663,0,947827.2920757974,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1,fee_2x,96,1701.8632347475893,-0.19913123725902682,3.3961697176694186,0,1702863.2347475893,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1,slippage_2x,96,1963.6977418037707,-0.1934912817568546,2.9385174706944164,0,1964697.7418037707,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1,entry_delay_1m,96,2014.633959376777,-0.19441687084207193,3.4617595506250183,0,2015633.959376777,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1,entry_delay_3m,96,904.5557236151097,-0.21323531128008044,3.4544365373779446,0,905555.7236151097,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1,exit_delay_1m,96,2014.4282208265247,-0.19441918662923985,3.4616640176310116,0,2015428.2208265248,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1,exit_delay_3m,96,903.8000813196327,-0.21327346490211063,3.453680169345468,0,904800.0813196327,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1,liquidation_price_up_10pct,96,2991.3997172952427,-0.18977564640224498,3.086929079088934,0,2992399.7172952425,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1,liquidation_price_up_20pct,96,2991.3997172952427,-0.18977564640224498,3.086929079088934,0,2992399.7172952425,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_5x_12x_v1,fee_2x,96,2326.4575209993413,-0.22362270661783612,3.307497016373524,0,2327457.5209993413,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_5x_12x_v1,slippage_2x,96,4655.630143539546,-0.21130582691983213,3.433590906304139,0,4656630.143539546,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_5x_12x_v1,entry_delay_1m,96,4460.204375268571,-0.21317056185599526,3.3989327873667197,0,4461204.375268571,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_5x_12x_v1,entry_delay_3m,96,1872.5126040128362,-0.21651739041102347,3.2785273394588272,0,1873512.6040128362,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_5x_12x_v1,exit_delay_1m,96,4459.725482024678,-0.21317522439754155,3.3988467949159933,0,4460725.482024678,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_5x_12x_v1,exit_delay_3m,96,1870.8092634380748,-0.21654506696839304,3.277841535010359,0,1871809.2634380748,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_5x_12x_v1,liquidation_price_up_10pct,96,4667.98905089513,-0.20762119265256918,3.776308392177191,0,4668989.05089513,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_5x_12x_v1,liquidation_price_up_20pct,96,4667.98905089513,-0.20762119265256918,3.776308392177191,0,4668989.05089513,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,fee_2x,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,slippage_2x,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,entry_delay_1m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,entry_delay_3m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,exit_delay_1m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,exit_delay_3m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,liquidation_price_up_10pct,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,liquidation_price_up_20pct,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,fee_2x,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,slippage_2x,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,entry_delay_1m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,entry_delay_3m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,exit_delay_1m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,exit_delay_3m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,liquidation_price_up_10pct,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,liquidation_price_up_20pct,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,fee_2x,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,slippage_2x,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,entry_delay_1m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,entry_delay_3m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,exit_delay_1m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,exit_delay_3m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,liquidation_price_up_10pct,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,liquidation_price_up_20pct,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,fee_2x,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,slippage_2x,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,entry_delay_1m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,entry_delay_3m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,exit_delay_1m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,exit_delay_3m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,liquidation_price_up_10pct,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,liquidation_price_up_20pct,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,fee_2x,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,slippage_2x,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,entry_delay_1m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,entry_delay_3m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,exit_delay_1m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,exit_delay_3m,0,0.0,0.0,,0,1000.0,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,liquidation_price_up_10pct,0,0.0,0.0,,0,1000.0,gate_unavailable
