factor,prototype,forward_window,event_count,safe20_top20,safe20_bottom20,safe20_edge,mae_top20,mae_bottom20,mae_edge,hit_liq20_top20,hit_liq20_bottom20,hit_liq20_edge,mfe_top20,mfe_bottom20,mfe_edge,fast_follow_top20,fast_follow_bottom20,fast_follow_edge,factor_role
prior_30m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,30m,852,0.8713450292397661,0.9529411764705882,-0.08159614723082209,-0.002035494426668659,-0.001398309637985949,-0.0006371847886827099,0.0,0.0058823529411764705,0.0058823529411764705,0.016913582986095105,0.017602051542550963,-0.0006884685564558582,0.847953216374269,0.9588235294117647,-0.11087031303749573,risk_monitor
prior_5m_lower_wick_ratio,P6_MOMENTUM_OR_BREAKOUT_TOP20,30m,851,0.9590643274853801,0.9117647058823529,0.04729962160302714,-0.0015095560593533866,-0.0010565547510652956,-0.000453001308288091,0.005847953216374269,0.0,-0.005847953216374269,0.014940546419375637,0.012422494355343792,0.0025180520640318456,0.9649122807017544,0.9,0.06491228070175437,dual_use_candidate
prior_15m_lower_wick_ratio,P6_MOMENTUM_OR_BREAKOUT_TOP20,30m,851,0.9532163742690059,0.9117647058823529,0.04145166838665293,-0.0015106663649776836,-0.0012760058008342643,-0.0002346605641434193,0.005847953216374269,0.0,-0.005847953216374269,0.014780813553782163,0.013545788009930131,0.0012350255438520318,0.9532163742690059,0.8941176470588236,0.05909872721018228,dual_use_candidate
breakout_score_quantile,P6_MOMENTUM_OR_BREAKOUT_TOP20,30m,852,0.935672514619883,0.9058823529411765,0.029790161678706517,-0.0012591031057843777,-0.0021264119403399152,0.0008673088345555375,0.005847953216374269,0.0,-0.005847953216374269,0.023637565081001025,0.013271453454219071,0.010366111626781953,0.935672514619883,0.8764705882352941,0.05920192638458888,dual_use_candidate
momentum_score_quantile,P6_MOMENTUM_OR_BREAKOUT_TOP20,30m,852,0.9415204678362573,0.9294117647058824,0.012108703130374932,-0.0020749609418787398,-0.0007253454275127783,-0.0013496155143659615,0.0,0.0,0.0,0.021484743147799804,0.01010591313470152,0.011378830013098284,0.9181286549707602,0.9117647058823529,0.006363949088407317,dual_use_candidate
range_atr,P6_MOMENTUM_OR_BREAKOUT_TOP20,60m,852,0.9181286549707602,0.9235294117647059,-0.0054007567939456935,-0.001991975775786465,-0.003004769710479155,0.0010127939346926901,0.005847953216374269,0.0,-0.005847953216374269,0.025736949487187088,0.012697649064385768,0.01303930042280132,0.9064327485380117,0.9235294117647059,-0.01709666322669423,dual_use_candidate
atr_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,60m,852,0.9181286549707602,0.9411764705882353,-0.023047815617475043,-0.003236032677716564,-0.0008658275571428736,-0.0023702051205736906,0.0,0.0,0.0,0.026057761990849783,0.008192611466685358,0.017865150524164423,0.9181286549707602,0.9294117647058824,-0.011283109735122143,alpha_only
atr_pct_rank,P6_MOMENTUM_OR_BREAKOUT_TOP20,60m,852,0.9122807017543859,0.9352941176470588,-0.023013415892672917,-0.0033887801255096223,-0.0011513089949000983,-0.002237471130609524,0.005847953216374269,0.0,-0.005847953216374269,0.026453029571810997,0.009552958904947432,0.016900070666863568,0.9181286549707602,0.9176470588235294,0.0004815961472308672,alpha_only
volatility_ratio_short_long,P6_MOMENTUM_OR_BREAKOUT_TOP20,60m,849,0.9647058823529412,0.8757396449704142,0.08896623738252696,-0.0021217077251798775,-0.0021827012536872977,6.099352850742019e-05,0.0058823529411764705,0.0,-0.0058823529411764705,0.025566683838372642,0.012101051501323722,0.01346563233704892,0.9705882352941176,0.8698224852071006,0.10076575008701705,dual_use_candidate
atr_percentile_200,P6_MOMENTUM_OR_BREAKOUT_TOP20,60m,852,0.9473684210526315,0.8941176470588236,0.053250773993807954,-0.0019863552060106525,-0.0017966124113802172,-0.00018974279463043536,0.0,0.0,0.0,0.0238687550236618,0.011706270224904794,0.012162484798757006,0.9473684210526315,0.8823529411764706,0.06501547987616096,dual_use_candidate
prior_5m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,60m,852,0.8654970760233918,0.9647058823529412,-0.09920880632954943,-0.003392149736968003,-0.0007224197864643959,-0.002669729950503607,0.0,0.0,0.0,0.022203863495425483,0.011785703780735478,0.010418159714690005,0.847953216374269,0.9647058823529412,-0.11675266597867218,alpha_only
prior_15m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,60m,852,0.8713450292397661,0.9705882352941176,-0.09924320605435155,-0.003176103715793864,-0.0007228346010972612,-0.0024532691146966026,0.0,0.0,0.0,0.021636043188240493,0.010949090214944677,0.010686952973295817,0.8538011695906432,0.9705882352941176,-0.11678706570347441,alpha_only
prior_30m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,60m,852,0.8888888888888888,0.9705882352941176,-0.0816993464052288,-0.003071060416267094,-0.0007940441015700652,-0.002277016314697029,0.0,0.0,0.0,0.022249365872223835,0.011337190861383392,0.010912175010840443,0.8830409356725146,0.9705882352941176,-0.08754729962160301,alpha_only
prior_5m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,60m,852,0.8596491228070176,0.9588235294117647,-0.09917440660474719,-0.003256842316499528,-0.0015473357350055195,-0.0017095065814940083,0.0,0.0,0.0,0.018926646568391936,0.01961569535631329,-0.0006890487879213543,0.8421052631578947,0.9588235294117647,-0.11671826625387005,invalid_or_sparse
prior_15m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,60m,852,0.8654970760233918,0.9647058823529412,-0.09920880632954943,-0.0030772212878316927,-0.001664144247689676,-0.0014130770401420167,0.0,0.0058823529411764705,0.0058823529411764705,0.01993098793672339,0.019867421685185585,6.356625153780548e-05,0.847953216374269,0.9705882352941176,-0.12263501891984863,dual_use_candidate
prior_30m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,60m,852,0.8713450292397661,0.9529411764705882,-0.08159614723082209,-0.0028738023111298276,-0.0017014626542445762,-0.0011723396568852514,0.0,0.0058823529411764705,0.0058823529411764705,0.01980045133505074,0.0191393321808788,0.0006611191541719408,0.8538011695906432,0.9588235294117647,-0.10502235982112151,dual_use_candidate
prior_5m_lower_wick_ratio,P6_MOMENTUM_OR_BREAKOUT_TOP20,60m,851,0.9590643274853801,0.9058823529411765,0.05318197454420359,-0.002561825710233828,-0.0017769817431980705,-0.0007848439670357576,0.005847953216374269,0.0,-0.005847953216374269,0.01715797739270629,0.014101713148075814,0.003056264244630475,0.9649122807017544,0.9,0.06491228070175437,dual_use_candidate
prior_15m_lower_wick_ratio,P6_MOMENTUM_OR_BREAKOUT_TOP20,60m,851,0.9473684210526315,0.9117647058823529,0.035603715170278605,-0.002392449364547472,-0.0019072720232604947,-0.00048517734128697746,0.005847953216374269,0.0,-0.005847953216374269,0.016899436158411968,0.01573312149790988,0.0011663146605020887,0.9532163742690059,0.8941176470588236,0.05909872721018228,dual_use_candidate
breakout_score_quantile,P6_MOMENTUM_OR_BREAKOUT_TOP20,60m,852,0.935672514619883,0.888235294117647,0.04743722050223598,-0.0019620657925157707,-0.0031576577622921325,0.0011955919697763618,0.005847953216374269,0.0,-0.005847953216374269,0.02630323477226349,0.015351145546332337,0.010952089225931154,0.935672514619883,0.888235294117647,0.04743722050223598,dual_use_candidate
momentum_score_quantile,P6_MOMENTUM_OR_BREAKOUT_TOP20,60m,852,0.9298245614035088,0.9294117647058824,0.00041279669762639415,-0.0029877930815967136,-0.0013182170786015471,-0.0016695760029951665,0.0,0.0,0.0,0.02467058388877876,0.01149106526891104,0.013179518619867719,0.9298245614035088,0.9117647058823529,0.018059855521155854,dual_use_candidate
