factor,label,prototype,month,event_count,top20_minus_bottom20
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2024-11,216,0.11363636363636365
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2024-12,120,0.0
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2025-01,174,0.1428571428571429
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2025-02,84,0.0
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2025-03,108,0.0
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2025-04,150,0.19999999999999996
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2025-05,168,0.0
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2025-06,150,0.0
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2025-07,216,-0.09302325581395354
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2025-08,180,-0.16666666666666663
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2025-09,198,0.0
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2025-10,132,0.0
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2025-11,78,0.0
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2025-12,174,0.0
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2026-01,138,0.0
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2026-02,48,0.0
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2026-03,138,0.0
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2026-04,174,0.0
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2026-05,150,0.0
volatility_ratio_short_long,safe_for_10x,P4_BREAKOUT_TOP20,2026-06,114,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2024-01,156,-0.0714285714285714
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2024-02,192,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2024-03,174,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2024-04,90,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2024-05,168,-0.17647058823529416
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2024-06,108,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2024-07,168,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2024-08,126,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2024-09,144,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2024-10,192,0.15384615384615385
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2024-11,216,0.20454545454545459
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2024-12,120,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2025-01,174,0.11428571428571432
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2025-02,84,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2025-03,108,0.18181818181818177
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2025-04,150,0.19999999999999996
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2025-05,168,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2025-06,150,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2025-07,216,0.13636363636363635
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2025-08,180,-0.16666666666666663
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2025-09,198,0.125
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2025-10,132,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2025-11,78,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2025-12,174,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2026-01,138,0.1785714285714286
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2026-02,48,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2026-03,138,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2026-04,174,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2026-05,150,0.0
volatility_ratio_short_long,safe_for_20x,P4_BREAKOUT_TOP20,2026-06,114,0.0
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2024-01,156,0.1071428571428572
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2024-02,192,0.0
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2024-03,174,-0.02857142857142858
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2024-04,90,0.2222222222222222
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2024-05,168,0.0
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2024-06,108,-0.045454545454545414
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2024-07,168,0.08823529411764697
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2024-08,126,0.11076923076923073
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2024-09,144,-0.13793103448275856
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2024-10,192,0.2564102564102564
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2024-11,216,0.2669133192389006
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2024-12,120,-0.20833333333333337
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2025-01,174,0.2
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2025-02,84,-0.05882352941176461
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2025-03,108,0.31818181818181823
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2025-04,150,0.06666666666666665
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2025-05,168,-0.11764705882352933
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2025-06,150,0.033333333333333326
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2025-07,216,0.13002114164904854
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2025-08,180,0.08333333333333337
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2025-09,198,0.29999999999999993
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2025-10,132,-0.11111111111111116
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2025-11,78,0.1875
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2025-12,174,-0.11428571428571432
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2026-01,138,0.03571428571428581
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2026-02,48,0.20000000000000007
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2026-03,138,0.2142857142857143
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2026-04,174,0.0
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2026-05,150,-0.13333333333333341
volatility_ratio_short_long,fast_follow_through,P4_BREAKOUT_TOP20,2026-06,114,0.08695652173913049
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2024-01,156,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2024-02,192,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2024-03,174,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2024-04,90,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2024-05,168,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2024-06,108,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2024-07,168,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2024-08,126,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2024-09,144,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2024-10,192,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2024-11,216,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2024-12,120,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2025-01,174,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2025-02,84,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2025-03,108,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2025-04,150,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2025-05,168,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2025-06,150,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2025-07,216,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2025-08,180,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2025-09,198,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2025-10,132,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2025-11,78,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2025-12,174,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2026-01,138,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2026-02,48,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2026-03,138,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2026-04,174,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2026-05,150,0.0
volatility_ratio_short_long,hit_liquidation_10x,P4_BREAKOUT_TOP20,2026-06,114,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2024-01,156,-0.07142857142857142
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2024-02,192,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2024-03,174,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2024-04,90,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2024-05,168,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2024-06,108,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2024-07,168,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2024-08,126,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2024-09,144,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2024-10,192,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2024-11,216,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2024-12,120,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2025-01,174,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2025-02,84,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2025-03,108,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2025-04,150,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2025-05,168,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2025-06,150,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2025-07,216,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2025-08,180,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2025-09,198,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2025-10,132,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2025-11,78,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2025-12,174,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2026-01,138,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2026-02,48,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2026-03,138,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2026-04,174,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2026-05,150,0.0
volatility_ratio_short_long,hit_liquidation_20x,P4_BREAKOUT_TOP20,2026-06,114,0.0
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2024-01,156,-0.004230521488000623
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2024-02,192,-0.0005901518460168081
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2024-03,174,-0.0012512860491292806
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2024-04,90,0.0001552682763779499
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2024-05,168,-0.0010057006804071898
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2024-06,108,0.0009545722436663518
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2024-07,168,-0.0004153586923090137
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2024-08,126,-0.0001285377012555343
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2024-09,144,-0.00048097993623163636
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2024-10,192,-0.0011857913892078411
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2024-11,216,0.00043320365174775457
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2024-12,120,-0.0005211036323759337
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2025-01,174,0.0005353991053768231
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2025-02,84,-2.7155709750341134e-05
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2025-03,108,-0.0004827780144881146
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2025-04,150,9.397395489121711e-05
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2025-05,168,-0.0005641285469732612
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2025-06,150,-0.0008655199564006732
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2025-07,216,-0.0006257594746946347
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2025-08,180,-0.0012208898003813688
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2025-09,198,0.0006379280955874867
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2025-10,132,0.0004089043870687248
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2025-11,78,9.119219939052181e-05
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2025-12,174,-0.0008178273037224182
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2026-01,138,0.00032018591442404106
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2026-02,48,-9.125959047253654e-05
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2026-03,138,7.6095185568677485e-06
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2026-04,174,0.0005452387534796455
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2026-05,150,-0.00016832618231916362
volatility_ratio_short_long,mae_pct,P4_BREAKOUT_TOP20,2026-06,114,-0.0005834065112008608
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2024-01,156,0.012498812068447282
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2024-02,192,0.007104163477728433
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2024-03,174,0.0030724609793479074
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2024-04,90,0.006421715462249579
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2024-05,168,0.015611375490911326
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2024-06,108,0.01810882861666508
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2024-07,168,0.00783803205024266
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2024-08,126,0.003127606087155144
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2024-09,144,0.004303924288008998
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2024-10,192,0.005612237205125433
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2024-11,216,0.013354357387909884
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2024-12,120,0.0037394417939461966
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2025-01,174,0.006605877393136441
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2025-02,84,0.009661244177520463
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2025-03,108,0.0398845181252948
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2025-04,150,0.003403549661778741
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2025-05,168,0.005195511748047035
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2025-06,150,0.011176699149241265
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2025-07,216,0.008763837444465936
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2025-08,180,0.011074516509227639
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2025-09,198,0.0021551403733159813
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2025-10,132,0.011512025976718868
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2025-11,78,0.00461755432886575
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2025-12,174,0.005935620594742023
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2026-01,138,0.012287690195527513
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2026-02,48,0.003565328965431779
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2026-03,138,0.00969952231071509
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2026-04,174,0.004834111107246698
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2026-05,150,0.004668678916861435
volatility_ratio_short_long,mfe_pct,P4_BREAKOUT_TOP20,2026-06,114,0.015612164885310736
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2024-01,156,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2024-02,192,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2024-03,174,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2024-04,90,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2024-05,168,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2024-06,108,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2024-07,168,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2024-08,126,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2024-09,144,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2024-10,192,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2024-11,216,0.11363636363636365
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2024-12,120,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2025-01,174,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2025-02,84,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2025-03,108,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2025-04,150,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2025-05,168,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2025-06,150,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2025-07,216,-0.09302325581395354
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2025-08,180,-0.16666666666666663
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2025-09,198,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2025-10,132,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2025-11,78,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2025-12,174,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2026-01,138,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2026-02,48,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2026-03,138,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2026-04,174,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2026-05,150,0.0
atr_percentile_200,safe_for_10x,P4_BREAKOUT_TOP20,2026-06,114,0.0
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2024-01,156,0.15625
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2024-02,192,0.0
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2024-03,174,-0.1428571428571429
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2024-04,90,0.0
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2024-05,168,0.0
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2024-06,108,-0.18181818181818177
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2024-07,168,0.0
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2024-08,126,0.0
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2024-09,144,0.0
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2024-10,192,0.15384615384615385
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2024-11,216,0.20454545454545459
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2024-12,120,0.0
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2025-01,174,0.11428571428571432
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2025-02,84,0.0
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2025-03,108,0.18181818181818177
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2025-04,150,0.0
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2025-05,168,0.0
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2025-06,150,0.16666666666666663
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2025-07,216,-0.18604651162790697
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2025-08,180,-0.16666666666666663
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2025-09,198,0.07499999999999996
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2025-10,132,0.0
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2025-11,78,0.3125
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2025-12,174,0.08571428571428574
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2026-01,138,0.1785714285714286
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2026-02,48,0.5
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2026-03,138,0.0
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2026-04,174,-0.2857142857142857
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2026-05,150,0.0
atr_percentile_200,safe_for_20x,P4_BREAKOUT_TOP20,2026-06,114,-0.26086956521739135
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2024-01,156,0.36794354838709675
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2024-02,192,0.0
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2024-03,174,-0.22857142857142865
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2024-04,90,0.2222222222222222
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2024-05,168,-0.2647058823529411
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2024-06,108,-0.13636363636363635
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2024-07,168,0.08823529411764708
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2024-08,126,0.06923076923076932
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2024-09,144,-0.27586206896551724
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2024-10,192,0.10256410256410253
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2024-11,216,0.19714587737843547
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2024-12,120,-0.04166666666666663
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2025-01,174,0.20000000000000007
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2025-02,84,0.0
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2025-03,108,0.2727272727272727
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2025-04,150,0.0
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2025-05,168,0.1470588235294117
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2025-06,150,0.0
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2025-07,216,-0.14640591966173366
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2025-08,180,0.02777777777777779
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2025-09,198,0.32499999999999996
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2025-10,132,-0.03703703703703698
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2025-11,78,0.125
atr_percentile_200,fast_follow_through,P4_BREAKOUT_TOP20,2025-12,174,-0.02857142857142858
