factor,label,prototype,symbol,event_count,top20_minus_bottom20
prior_15m_lower_wick_ratio,mfe_pct,P4_BREAKOUT_TOP20,BTCUSDT,1110,3.3418140580239626e-05
prior_15m_lower_wick_ratio,mfe_pct,P4_BREAKOUT_TOP20,ETHUSDT,1074,-0.0012516479414909042
prior_15m_lower_wick_ratio,mfe_pct,P4_BREAKOUT_TOP20,SOLUSDT,960,0.002280630293619322
momentum_score_quantile,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.010948905109489093
momentum_score_quantile,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.004385964912280715
momentum_score_quantile,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.004201680672268893
momentum_score_quantile,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.014134275618374548
momentum_score_quantile,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.018248175182481785
momentum_score_quantile,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.026315789473684292
momentum_score_quantile,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.012605042016806678
momentum_score_quantile,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.03509928830936149
momentum_score_quantile,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.021897810218978075
momentum_score_quantile,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.021929824561403466
momentum_score_quantile,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.004201680672268893
momentum_score_quantile,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.004827551883740622
momentum_score_quantile,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
momentum_score_quantile,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
momentum_score_quantile,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
momentum_score_quantile,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
momentum_score_quantile,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
momentum_score_quantile,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.008771929824561403
momentum_score_quantile,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
momentum_score_quantile,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
momentum_score_quantile,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.0009016262034133775
momentum_score_quantile,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0014777863655001974
momentum_score_quantile,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.0007455063287799979
momentum_score_quantile,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.0011313602322239648
momentum_score_quantile,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.006252279049791742
momentum_score_quantile,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.005226137623198534
momentum_score_quantile,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.008427075883979318
momentum_score_quantile,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.007225046250935448
breakout_score_quantile,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.010948905109488982
breakout_score_quantile,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.00877192982456143
breakout_score_quantile,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.004201680672268893
breakout_score_quantile,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.006967600656945128
breakout_score_quantile,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.06934306569343063
breakout_score_quantile,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.021929824561403577
breakout_score_quantile,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.04621848739495793
breakout_score_quantile,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.031428855820434975
breakout_score_quantile,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.12043795620437958
breakout_score_quantile,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.07456140350877194
breakout_score_quantile,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.10924369747899165
breakout_score_quantile,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.12551634897725583
breakout_score_quantile,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
breakout_score_quantile,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
breakout_score_quantile,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
breakout_score_quantile,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
breakout_score_quantile,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
breakout_score_quantile,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.008771929824561403
breakout_score_quantile,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
breakout_score_quantile,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
breakout_score_quantile,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0003722623188052598
breakout_score_quantile,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.00028616920908209947
breakout_score_quantile,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0004551388827296238
breakout_score_quantile,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.001264335765786663
breakout_score_quantile,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.004506234088323334
breakout_score_quantile,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.003128763795023343
breakout_score_quantile,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.008229056944987155
breakout_score_quantile,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.00942275022091504
breakout_distance_atr,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.010948905109488982
breakout_distance_atr,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.004385964912280715
breakout_distance_atr,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.012605042016806789
breakout_distance_atr,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.006967600656945128
breakout_distance_atr,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.010948905109488982
breakout_distance_atr,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
breakout_distance_atr,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.02941176470588236
breakout_distance_atr,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.003844622505350115
breakout_distance_atr,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.02919708029197088
breakout_distance_atr,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.030701754385964897
breakout_distance_atr,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.12605042016806722
breakout_distance_atr,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.16074005872691977
breakout_distance_atr,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
breakout_distance_atr,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
breakout_distance_atr,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
breakout_distance_atr,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
breakout_distance_atr,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
breakout_distance_atr,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.008771929824561403
breakout_distance_atr,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
breakout_distance_atr,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
breakout_distance_atr,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0003471128346157085
breakout_distance_atr,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.00043863482514783507
breakout_distance_atr,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.000422633231323
breakout_distance_atr,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.001381229015725487
breakout_distance_atr,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0020216939772818533
breakout_distance_atr,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.002098660494522309
breakout_distance_atr,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.008983237830736832
breakout_distance_atr,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.007429874710147144
range_atr,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.010948905109488982
range_atr,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.03947368421052633
range_atr,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.012605042016806789
range_atr,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.028169014084507005
range_atr,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.054744525547445244
range_atr,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.030701754385964897
range_atr,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.04201680672268904
range_atr,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.021437814164136704
range_atr,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.051094890510948954
range_atr,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.03947368421052633
range_atr,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.15126050420168058
range_atr,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.13248394963420096
range_atr,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
range_atr,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
range_atr,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
range_atr,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
range_atr,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
range_atr,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.008771929824561403
range_atr,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
range_atr,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
range_atr,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,1.301091709620273e-05
range_atr,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0005388814320567692
range_atr,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0005058108003409071
range_atr,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0008001400198825392
range_atr,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.007140294887704631
range_atr,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.004722424748434625
range_atr,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.010590231847008759
range_atr,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.010093297740270502
body_ratio,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.010948905109488982
body_ratio,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.052631578947368474
body_ratio,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
body_ratio,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.01063803314587175
body_ratio,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.17883211678832123
body_ratio,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.07017543859649122
body_ratio,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.04621848739495793
body_ratio,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.09492111680684823
body_ratio,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.15693430656934304
body_ratio,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.16666666666666663
body_ratio,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.15546218487394958
body_ratio,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.12564077041755828
body_ratio,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
body_ratio,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
body_ratio,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
body_ratio,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
body_ratio,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
body_ratio,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.008771929824561403
body_ratio,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
body_ratio,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
body_ratio,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.000705959306798963
body_ratio,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.00041791269017183385
body_ratio,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0006962346637160345
body_ratio,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0014705870802640508
body_ratio,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.002956326622954729
body_ratio,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0013535327602603947
body_ratio,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0025472954970517155
body_ratio,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0011189405983752215
close_location,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.021897810218978075
close_location,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.004385964912280715
close_location,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.01680672268907568
close_location,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.014171602050465304
close_location,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
close_location,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.00877192982456143
close_location,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.04201680672268904
close_location,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.0002737271686656939
close_location,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.03284671532846706
close_location,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.021929824561403577
close_location,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.025210084033613467
close_location,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.008336236500273708
close_location,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
close_location,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
close_location,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
close_location,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
close_location,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
close_location,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.008771929824561403
close_location,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
close_location,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
close_location,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.00010495011658498323
close_location,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0004920141393346029
close_location,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.00018243573619317597
close_location,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,2.5838471543039674e-05
close_location,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.004066133790940026
close_location,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0016399232925863004
close_location,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0018534802381933429
close_location,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.0021531767290736935
ema_gap_atr,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.010948905109488982
ema_gap_atr,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.021929824561403466
ema_gap_atr,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
ema_gap_atr,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.021101876275319675
ema_gap_atr,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.025547445255474477
ema_gap_atr,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.013157894736842035
ema_gap_atr,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.050420168067226934
ema_gap_atr,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.03843378290947086
ema_gap_atr,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.07299270072992703
ema_gap_atr,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
ema_gap_atr,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.09663865546218486
ema_gap_atr,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.09728512417259749
ema_gap_atr,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
ema_gap_atr,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
ema_gap_atr,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
ema_gap_atr,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
ema_gap_atr,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
ema_gap_atr,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.008771929824561403
ema_gap_atr,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
ema_gap_atr,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
ema_gap_atr,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.00022854852868541085
ema_gap_atr,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0004785666386117975
ema_gap_atr,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.00026209881524105456
ema_gap_atr,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.000695457389808637
ema_gap_atr,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.001800728958681005
ema_gap_atr,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.001491424013600408
ema_gap_atr,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.0020375613985403
ema_gap_atr,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.0037530526960159235
atr_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.03284671532846717
atr_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
atr_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.004201680672268893
atr_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.01759319165878659
atr_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.04014598540145986
atr_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.03947368421052633
atr_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.008403361344537785
atr_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.056163838152590406
atr_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.021897810218978075
atr_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.004385964912280715
atr_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.04201680672268904
atr_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.047230378738864376
atr_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
atr_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
atr_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
atr_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
atr_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
atr_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.008771929824561403
atr_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
atr_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
atr_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.0010548938986619186
atr_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0016809721698685604
atr_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.0009610896163793607
atr_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.0011135521847827404
atr_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.008790669342414273
atr_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.006167653522559626
