symbol,prototype,leverage_mode,stress_case,trade_id,event_id,entry_time,exit_time,entry_price,exit_price,min_trade_price,liquidation_price,leverage,net_pnl,trade_return,equity_before,equity_after,liquidation,risk_event,reason,failure_source,forward_window,safe_for_10x,safe_for_20x,hit_liquidation_10x,hit_liquidation_20x,mae_pct,mfe_pct,atr_pct_rank,breakout_score_quantile,momentum_score_quantile,bars_after_breakout
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_5x_12x_v1,base,59,SOLUSDT_2024-11-08T00:30:00+00:00,2024-11-08 00:31:00+00:00,2024-11-08 02:59:00+00:00,199.379868,195.71286045497143,195.69,183.76177834,12.0,-5181.668918083017,-0.2325944308031765,22277.699858032247,17096.03093994923,False,,all_raise_conditions_met,L2_extreme_trade_loss,60m,True,True,False,False,-0.004262556739178858,0.009429898910355394,0.47039030955585465,0.8781965006729475,0.806864064602961,
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_5x_12x_v1,base,100,SOLUSDT_2025-07-14T03:30:00+00:00,2025-07-14 03:31:00+00:00,2025-07-14 15:45:00+00:00,166.653324,163.877218,164.23,153.59881362,12.0,-65957.33718154613,-0.2117956870275206,311419.6427096066,245462.30552806047,False,,all_raise_conditions_met,L2_extreme_trade_loss,60m,True,False,False,False,-0.0037402434289279807,0.009700832609855548,0.4609690444145357,0.9387617765814267,0.702557200538358,
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x,base,2,BNBUSDT_2024-01-03T06:15:00+00:00,2024-01-03 06:16:00+00:00,2024-01-03 12:00:00+00:00,318.203628,298.270334,315.41,256.15392054,5.0,-334.2153260586412,-0.3180593997030101,1050.7953117270445,716.5799856684032,False,,fixed_5x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0015512959519116132,0.010862138881710282,0.5165876777251185,0.8952080042127436,0.6329647182727751,
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x,base,21,BNBUSDT_2024-03-15T18:45:00+00:00,2024-03-15 18:46:00+00:00,2024-03-15 20:40:00+00:00,609.2518259999999,584.7512809205142,583.01,490.44771993,5.0,-623.7052482542007,-0.2059702208668143,3028.1331234649915,2404.4278752107907,False,,fixed_5x,L2_extreme_trade_loss,60m,True,True,False,False,-0.012723517056803968,0.00931991297798751,0.9968404423380727,0.41758820431806215,0.9268035808320169,
BNBUSDT,P4_BREAKOUT_TOP20,fixed_10x,base,2,BNBUSDT_2024-01-03T06:15:00+00:00,2024-01-03 06:16:00+00:00,2024-01-03 12:00:00+00:00,318.203628,298.270334,315.41,287.97428334,10.0,-700.7425048285444,-0.6361187994060202,1101.590623454089,400.84811862554454,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0015512959519116132,0.010862138881710282,0.5165876777251185,0.8952080042127436,0.6329647182727751,
BNBUSDT,P4_BREAKOUT_TOP20,fixed_10x,base,20,BNBUSDT_2024-03-15T23:45:00+00:00,2024-03-15 23:46:00+00:00,2024-03-16 11:15:00+00:00,621.684312,603.799216,606.35,562.62430236,10.0,-1009.9100318010032,-0.2975439046304899,3394.1546645197714,2384.244632718768,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0066984350732659514,0.039257365078885886,0.990521327014218,0.856766719325961,0.9736703528172722,
BNBUSDT,P4_BREAKOUT_TOP20,fixed_10x,base,209,BNBUSDT_2026-06-01T09:30:00+00:00,2026-06-01 09:31:00+00:00,2026-06-01 13:55:00+00:00,694.8089339999999,679.5272870703428,679.66,628.8020852699999,10.0,-2173278.744180734,-0.2298303067040336,9456014.63683115,7282735.892650416,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0006173409393723794,0.05266349381742419,0.9220642443391258,0.9626119010005266,0.45813586097946285,
SOLUSDT,P4_BREAKOUT_TOP20,fixed_5x,base,17,SOLUSDT_2024-03-14T23:30:00+00:00,2024-03-14 23:31:00+00:00,2024-03-15 08:45:00+00:00,175.1230176,167.3945144,169.227,140.97402916800002,5.0,-1260.449452105208,-0.2255489333801888,5588.363612345595,4327.914160240387,False,,fixed_5x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0021186112772875187,0.026849596725998737,0.9427994616419919,0.9030955585464334,0.9327052489905787,
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_8x,base,28,ETHUSDT_2024-04-04T17:45:00+00:00,2024-04-04 17:46:00+00:00,2024-04-04 20:00:00+00:00,3386.6772,3304.5089660000003,3361.78,2980.275936,8.0,-1293.5113359800407,-0.2020005380684046,6403.504408201187,5109.993072221147,False,,fixed_8x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0002029127547202858,0.01765825216527861,0.3646322378716745,0.8442879499217527,0.4593114241001565,
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_5x_12x_v1,base,2,BNBUSDT_2024-01-03T06:15:00+00:00,2024-01-03 06:16:00+00:00,2024-01-03 12:00:00+00:00,318.203628,298.270334,315.41,293.27767714,12.0,-802.1167825407389,-0.7633425592872244,1050.7953117270445,248.6785291863056,False,,all_raise_conditions_met,L2_extreme_trade_loss,60m,True,True,False,False,-0.0015512959519116132,0.010862138881710282,0.5165876777251185,0.8952080042127436,0.6329647182727751,
