event_id,symbol,prototype,signal_time,execution_time,execution_open,close_15m,donchian55_lower,donchian20_upper,ema50,ema200,atr14,body_ratio,close_location,lower_shadow_ratio,upper_shadow_ratio,volume,volume_mean,trend_regime,volatility_regime,trend_strength_bucket,short_breakout_distance_atr,data_layer,oos_status,short_fwd_ret_1,short_mfe_1,short_mae_1,plus_1atr_first_1,minus_1atr_first_1,ambiguous_touch_1,short_fwd_ret_4,short_mfe_4,short_mae_4,plus_1atr_first_4,minus_1atr_first_4,ambiguous_touch_4,short_fwd_ret_8,short_mfe_8,short_mae_8,plus_1atr_first_8,minus_1atr_first_8,ambiguous_touch_8,short_fwd_ret_16,short_mfe_16,short_mae_16,plus_1atr_first_16,minus_1atr_first_16,ambiguous_touch_16,short_fwd_ret_32,short_mfe_32,short_mae_32,plus_1atr_first_32,minus_1atr_first_32,ambiguous_touch_32
ETHUSDT_SHORT_2020-02-22T06:15:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-22 06:15:00+00:00,2020-02-22 06:15:00+00:00,258.42,258.36,260.07,265.86,263.1472049889969,263.27242820346606,1.6014285714285645,0.5458422174840093,0.4541577825159907,,0.0,37100.703,9404.52509375,bear,mid_vol,0_0_5,1.0677966101694834,expanded_discovery,not_oos,-0.001159554730983392,0.002404965089216393,0.0027474653664576465,False,False,False,-0.0009664823906908593,0.007014262333411292,0.005262750561101814,True,False,False,-0.0018539976825027171,0.007014262333411292,0.006191471248355285,True,False,False,-0.002893853455261053,0.007014262333411292,0.011028558161132906,True,False,False,-0.014566809029896266,0.007014262333411292,0.02484327838402578,True,False,False
ETHUSDT_SHORT_2020-02-25T06:30:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-25 06:30:00+00:00,2020-02-25 06:30:00+00:00,256.53,256.5,257.5,265.18,263.08656591793454,265.9535569820325,1.480714285714283,0.9385113268608417,0.029126213592225152,,0.03236245954693319,23915.948,13129.270572916668,bear,mid_vol,1_5_2_5,0.675349734684034,expanded_discovery,not_oos,-0.0013625038928684052,0.0030498533724339083,0.0064709780532492545,False,True,False,-0.0006233199579259718,0.0038348659753471015,0.010719993762912772,False,True,False,-0.011368891629412792,0.0038348659753471015,0.015553736405098828,False,True,False,-0.012700611938575301,0.0038348659753471015,0.019023116204732515,False,True,False,-0.002255843802263735,0.0038348659753471015,0.03270572642575931,False,True,False
ETHUSDT_SHORT_2020-02-25T14:45:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-25 14:45:00+00:00,2020-02-25 14:45:00+00:00,254.06,254.04,255.55,264.92,260.33330193404475,264.08406745414385,2.3999999999999955,0.5275862068965586,0.2517241379310317,,0.22068965517240974,69794.012,14722.26490625,bear,high_vol,1_5_2_5,0.6291666666666759,expanded_discovery,not_oos,0.0005119521127869842,0.0016953830382842039,0.009210422734786894,False,False,False,0.0030003947887879967,0.015143644863547356,0.009210422734786894,True,False,False,0.015630621627023666,0.018480657446382054,0.009210422734786894,True,False,False,0.00805459667499897,0.031506293138449104,0.009210422734786894,True,False,False,0.010540551290720401,0.03880279674530818,0.009210422734786894,True,False,False
ETHUSDT_SHORT_2020-02-25T17:00:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-25 17:00:00+00:00,2020-02-25 17:00:00+00:00,247.5,247.5,249.45,264.92,257.84475152757204,263.0636428624219,3.002142857142851,0.6891191709844577,0.31088082901554226,,0.0,65131.011,16955.376458333336,bear,high_vol,1_5_2_5,0.6495360456816535,expanded_discovery,not_oos,-0.0072202166064981865,0.0036496350364962904,0.008767676767676758,False,False,False,-0.0076580730524036245,0.0036496350364962904,0.016969696969696857,False,True,False,-0.018168835290384044,0.0036496350364962904,0.022666666666666613,False,True,False,-0.006263550951577934,0.0036496350364962904,0.022666666666666613,False,True,False,0.0016187778227438887,0.011980210164779015,0.024242424242424176,False,True,False
ETHUSDT_SHORT_2020-02-26T01:15:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-26 01:15:00+00:00,2020-02-26 01:15:00+00:00,244.21,244.21,244.57,253.5,251.82110716569755,259.3542779156594,2.257142857142859,0.5748031496062953,0.23818897637795375,,0.18700787401575092,34711.513,16699.452520833333,bear,high_vol,gt_2_5,0.15949367088606928,expanded_discovery,not_oos,0.00842383449642825,0.012899211945250899,0.0033577658572538915,True,False,False,0.024499727314678976,0.028166049174806362,0.0033577658572538915,True,False,False,0.017075507059264527,0.03203313189367374,0.0033577658572538915,True,False,False,0.01898522907452227,0.03203313189367374,0.0033577658572538915,True,False,False,0.027776608728588892,0.037205351454661306,0.0033577658572538915,True,False,False
ETHUSDT_SHORT_2020-02-26T01:30:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-26 01:30:00+00:00,2020-02-26 01:30:00+00:00,242.16,242.17,243.0,253.5,251.4426323748859,259.1832900757026,2.4357142857142873,0.5190839694656532,0.27226463104325477,,0.20865139949109204,55869.95,17008.78571875,bear,high_vol,gt_2_5,0.34076246334311344,expanded_discovery,not_oos,0.0002891486637199847,0.007237334664337514,0.001816980508754451,False,False,False,0.007027903688609838,0.023369817859104858,0.005657416584076591,True,False,False,0.014155289387720815,0.023369817859104858,0.005657416584076591,True,False,False,0.011444323782474397,0.023369817859104858,0.005657416584076591,True,False,False,0.024192184063610123,0.028498619664472313,0.005657416584076591,True,False,False
ETHUSDT_SHORT_2020-02-26T02:00:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-26 02:00:00+00:00,2020-02-26 02:00:00+00:00,240.28,240.3,240.42,253.5,250.65327963556365,258.82700651686594,2.5800000000000023,0.5345345345345329,0.030030030030036747,,0.4354354354354304,20758.942,17876.497458333335,bear,high_vol,gt_2_5,0.04651162790696745,expanded_discovery,not_oos,0.008012753282711671,0.011620074099023103,0.0067421341767937015,True,False,False,-0.0009978380176285384,0.015424924988378441,0.0067421341767937015,True,False,False,0.003424371502547263,0.015424924988378441,0.0067421341767937015,True,False,False,-0.003690342911639055,0.015424924988378441,0.0067421341767937015,True,False,False,0.018696739729511913,0.02051390953493315,0.010279673714000293,True,False,False
ETHUSDT_SHORT_2020-02-26T02:15:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-26 02:15:00+00:00,2020-02-26 02:15:00+00:00,238.4,238.37,240.2,253.5,250.1715823949533,258.62345421321555,2.7528571428571444,0.43607305936073026,0.19406392694063818,,0.36986301369863156,69154.149,18040.652791666664,bear,high_vol,gt_2_5,0.6647638816813638,expanded_discovery,not_oos,-0.008608142387823814,0.007480032117652025,0.010067114093959662,False,False,False,-0.007121735871059132,0.007480032117652025,0.014387583892617517,False,True,False,0.0007135961046047523,0.007480032117652025,0.014387583892617517,False,True,False,-0.010090105053357168,0.007480032117652025,0.015100671140939603,False,True,False,0.007778153533987142,0.013519258566448533,0.018246644295301984,False,True,False
ETHUSDT_SHORT_2020-02-26T15:15:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-26 15:15:00+00:00,2020-02-26 15:15:00+00:00,229.07,229.08,229.79,242.11,238.65149360741555,250.2270670400907,3.1964285714285734,0.6927083333333369,0.13802083333333454,,0.1692708333333285,35817.623,22601.3091875,bear,high_vol,gt_2_5,0.22212290502792642,expanded_discovery,not_oos,0.012643119225498323,0.012643119225498323,0.0058933950320863016,False,False,False,0.030593422414180838,0.03184684684684691,0.0058933950320863016,True,False,False,0.03703200688125308,0.061738122827346364,0.0058933950320863016,True,False,False,0.00792009504114044,0.061738122827346364,0.015322827083424473,True,False,False,0.010989495983758424,0.061738122827346364,0.015322827083424473,True,False,False
ETHUSDT_SHORT_2020-02-26T15:30:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-26 15:30:00+00:00,2020-02-26 15:30:00+00:00,226.31,226.21,228.55,242.11,238.16359189732083,249.98809124864704,3.443571428571429,0.6793349168646079,0.0,,0.32066508313539216,55345.71,22685.424583333337,bear,high_vol,gt_2_5,0.6795270690728074,expanded_discovery,not_oos,-0.009367476471875635,0.0012830722944872086,0.016039945207900752,False,True,False,0.013207378223495603,0.036028199963376695,0.016039945207900752,False,True,False,0.019093078758949833,0.048945538818076395,0.016039945207900752,False,True,False,-0.008151816627952724,0.048945538818076395,0.027705359904555804,False,True,False,-0.009280742459396807,0.048945538818076395,0.027705359904555804,False,True,False
ETHUSDT_SHORT_2020-02-26T16:15:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-26 16:15:00+00:00,2020-02-26 16:15:00+00:00,222.27,222.27,226.02,242.11,236.75524906052652,249.2724129686949,3.6107142857142844,0.6455882352941146,0.03970588235294262,,0.31470588235294283,155198.69,23057.931062500003,bear,high_vol,gt_2_5,1.0385756676557867,expanded_discovery,not_oos,-0.00488001432664753,0.017533418787767818,0.005038916632923884,True,False,False,0.006247453483634535,0.030220162224797287,0.01228235929275212,True,False,False,-0.02066443426154385,0.030220162224797287,0.021280424708687518,True,False,False,-0.03499327052489909,0.030220162224797287,0.046385027219147945,True,False,False,0.0017577068685776798,0.030220162224797287,0.046385027219147945,True,False,False
ETHUSDT_SHORT_2020-02-27T01:15:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-27 01:15:00+00:00,2020-02-27 01:15:00+00:00,210.36,210.32,215.34,231.74,227.34688240126553,241.94380465757274,3.23285714285714,0.9055793991416315,0.04434907010014333,,0.05007153075822516,95365.77799999999,29362.6115,bear,high_vol,gt_2_5,1.552806009721613,expanded_discovery,not_oos,-0.021808881655428936,0.0012375059495479679,0.032991062939722315,False,True,False,-0.039890460976722886,0.0012375059495479679,0.04820308043354249,False,True,False,-0.02719200887902329,0.0012375059495479679,0.04820308043354249,False,True,False,-0.04037224579170651,0.0012375059495479679,0.04820308043354249,False,True,False,-0.08195862791306618,0.0012375059495479679,0.10049439056854914,False,True,False
ETHUSDT_SHORT_2020-02-27T22:15:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-27 22:15:00+00:00,2020-02-27 22:15:00+00:00,223.08,223.2,223.6,238.58,230.66731213899916,234.30262965822573,2.4671428571428566,0.7489270386266119,0.07939914163089622,,0.17167381974249182,54260.127,23463.33763541667,bear,mid_vol,1_0_1_5,0.16213086276780778,expanded_discovery,not_oos,-0.007783658764399792,0.0,0.01098260713645316,False,False,False,-0.027083605913908015,0.0,0.031020261789492576,False,True,False,-0.02346349150761684,0.0,0.031020261789492576,False,True,False,-0.044993364441970884,0.0,0.053119956966110715,False,True,False,-0.013662289428306051,0.0,0.053119956966110715,False,True,False
ETHUSDT_SHORT_2020-02-28T09:15:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-28 09:15:00+00:00,2020-02-28 09:15:00+00:00,222.16,222.17,222.8,231.0,228.083913860169,232.15255898581498,1.9199999999999997,0.6278195488721873,0.3270676691729238,,0.045112781954888985,39294.831,20947.794739583336,bear,low_vol,1_5_2_5,0.3281250000000125,expanded_discovery,not_oos,-0.006039998210370823,0.0014876256592886161,0.008867482895210665,False,True,False,0.0002251136824096278,0.02264776284293868,0.008867482895210665,False,True,False,0.001036362817104397,0.02264776284293868,0.008867482895210665,False,True,False,0.0024366031946574385,0.036919486581096894,0.008867482895210665,False,True,False,-0.0014383315354188353,0.036919486581096894,0.030293482175008934,False,True,False
ETHUSDT_SHORT_2020-02-28T09:45:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-28 09:45:00+00:00,2020-02-28 09:45:00+00:00,220.44,220.42,221.3,231.0,227.61103313274347,231.9506771712893,2.1314285714285695,0.8704225352112728,0.08732394366196489,,0.04225352112676237,34041.401,21396.346791666667,bear,mid_vol,1_5_2_5,0.4128686327077864,expanded_discovery,not_oos,0.0032312383379602405,0.011749586928584632,0.0010887316276537717,True,False,False,0.006253708860181728,0.014730252255569898,0.009027399745962672,True,False,False,0.0009990009990010762,0.014730252255569898,0.012475049900199542,True,False,False,-0.014484978540772575,0.028891481913652317,0.021593177281800102,True,False,False,-0.0013590649633052898,0.028891481913652317,0.03833242605697684,True,False,False
ETHUSDT_SHORT_2020-02-28T10:00:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-28 10:00:00+00:00,2020-02-28 10:00:00+00:00,219.73,219.73,220.11,231.0,227.3019730098908,231.82907839346552,2.2149999999999994,0.2535714285714304,0.660714285714281,,0.08571428571428862,55834.523,21567.126552083333,bear,mid_vol,1_5_2_5,0.17155756207676026,expanded_discovery,not_oos,-0.010715411282697818,0.011461977536365131,0.012196786965821715,False,False,True,-0.00897528414216131,0.011461977536365131,0.012287807764074232,False,False,True,-0.004710784979843341,0.011461977536365131,0.015746598097665432,False,False,True,-0.017571313601001504,0.025577596266044278,0.024894188322031496,False,False,True,-0.014221624046657722,0.025577596266044278,0.04168752559959943,False,False,True
ETHUSDT_SHORT_2020-02-29T11:00:00+00:00,ETHUSDT,P4_SHORT_MIRROR_V1,2020-02-29 11:00:00+00:00,2020-02-29 11:00:00+00:00,223.06,223.06,223.5,233.03,227.98334402492205,228.6805687797949,1.6785714285714286,0.8236914600551,0.17079889807162682,,0.005509641873273233,40338.424,17551.198812500003,bear,low_vol,0_0_5,0.2621276595744667,expanded_discovery,not_oos,-0.003484631879914213,0.003825210386571243,0.0044830987178337,False,False,False,-0.014970192095385193,0.003825210386571243,0.016318479332914748,False,True,False,-0.010557132718239881,0.003825210386571243,0.016318479332914748,False,True,False,-0.0006272401433691233,0.0086366719421207,0.016318479332914748,False,True,False,-0.008445945945945943,0.0086366719421207,0.016318479332914748,False,True,False
