time,equity,prototype,sizing_mode
2024-07-21 05:00:00+00:00,1318.8159917218343,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-07-27 17:00:00+00:00,1314.722471140262,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-07-29 13:30:00+00:00,1324.9685819775236,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-07-30 14:45:00+00:00,1318.6240102851336,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-08-09 10:15:00+00:00,1321.7789719086218,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-08-11 11:30:00+00:00,1326.0678238550438,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-08-14 13:30:00+00:00,1319.8923641811455,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-08-18 04:15:00+00:00,1313.3603644427578,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-08-18 23:15:00+00:00,1308.5293697782754,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-08-23 11:00:00+00:00,1314.622038059607,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-08-23 14:49:00+00:00,1307.362054049026,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-08-24 01:30:00+00:00,1313.352325420456,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-08-24 21:30:00+00:00,1312.5695634979725,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-08-25 23:30:00+00:00,1304.5390201098223,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-09-11 01:15:00+00:00,1304.3651271438284,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-09-12 09:45:00+00:00,1301.4295079913832,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-09-14 05:15:00+00:00,1308.7342001330737,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-09-15 09:00:00+00:00,1301.4882697261137,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-09-20 00:45:00+00:00,1319.830264861617,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-09-20 13:00:00+00:00,1330.0730573735414,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-09-22 05:15:00+00:00,1334.5866226475105,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-09-23 23:15:00+00:00,1335.268287539214,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-09-28 03:30:00+00:00,1337.8674795959234,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-10-06 21:15:00+00:00,1335.3686810064912,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-10-07 07:30:00+00:00,1340.1289880575687,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-10-13 01:15:00+00:00,1346.7054487640335,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-10-15 03:30:00+00:00,1374.0448763108302,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-10-15 14:30:00+00:00,1366.4495522549926,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-10-16 14:30:00+00:00,1359.2659652341777,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-10-19 11:30:00+00:00,1357.0640879816046,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-10-21 07:45:00+00:00,1386.963977461682,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-10-28 01:47:00+00:00,1379.1081324008073,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-10-28 15:45:00+00:00,1375.7307377326329,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-10-29 20:15:00+00:00,1385.9712047566777,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-10-30 19:45:00+00:00,1384.7889935125895,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-11-07 06:30:00+00:00,1414.932598437916,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-11-08 17:00:00+00:00,1413.945277844945,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-11-09 14:30:00+00:00,1424.849516624698,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-11-10 14:30:00+00:00,1437.9305817620905,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-11-12 10:30:00+00:00,1444.7484142122858,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-11-16 22:45:00+00:00,1441.494590473408,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-11-22 00:30:00+00:00,1466.3194446471512,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-11-22 10:00:00+00:00,1463.9009624474972,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-11-24 05:30:00+00:00,1473.0372936156969,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-11-25 14:45:00+00:00,1477.482021602384,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-11-28 03:00:00+00:00,1504.0964387605798,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-11-29 18:45:00+00:00,1500.9027809057677,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-11-30 10:45:00+00:00,1501.5934599656136,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-12-05 00:30:00+00:00,1521.0592572558191,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-12-05 15:15:00+00:00,1514.9931987640211,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-12-06 23:15:00+00:00,1520.9872958210751,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-12-09 00:30:00+00:00,1509.9918790535587,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-12-12 10:00:00+00:00,1522.6052310730106,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-12-12 19:15:00+00:00,1517.11224847668,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-12-13 15:45:00+00:00,1508.400100654787,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-12-16 11:45:00+00:00,1508.169106345131,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-12-16 23:15:00+00:00,1509.2439791471331,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-12-24 02:00:00+00:00,1504.1813035384855,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-12-25 11:45:00+00:00,1511.292208090354,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-12-31 17:15:00+00:00,1505.5756545819484,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-01-03 06:45:00+00:00,1515.538835127478,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-01-04 01:00:00+00:00,1545.9155425096335,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-01-05 01:30:00+00:00,1551.3673817425663,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-01-06 07:15:00+00:00,1547.1929564741747,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-01-07 05:30:00+00:00,1542.7626919372378,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-01-16 02:45:00+00:00,1561.8283281310582,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-01-18 01:30:00+00:00,1580.190271981912,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-01-24 15:30:00+00:00,1582.9509165342738,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-01-26 08:30:00+00:00,1578.5889269805089,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-01-30 20:30:00+00:00,1580.6667298322773,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-01-31 18:30:00+00:00,1587.625514653468,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-02-06 11:15:00+00:00,1586.2792780904003,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-02-13 06:30:00+00:00,1588.2092532557137,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-02-15 06:30:00+00:00,1584.4391340110083,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-02-17 16:15:00+00:00,1574.7741590431162,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
