event_id,candidate,symbol,signal_time,execution_time,execution_open,direction,side,range_upper,range_lower,range_mid,short_mean,atr14,deviation_ema20_atr,failed_breakout_depth_atr,trend_strength_atr,trend_regime,volatility_regime,atr_pct,atr_percentile_200,mean_target,mean_reversion_bars,subsequent_trend_breakout,fwd_ret_1,fwd_mfe_1,fwd_mae_1,plus_1atr_first_1,minus_1atr_first_1,ambiguous_touch_1,fwd_ret_4,fwd_mfe_4,fwd_mae_4,plus_1atr_first_4,minus_1atr_first_4,ambiguous_touch_4,fwd_ret_8,fwd_mfe_8,fwd_mae_8,plus_1atr_first_8,minus_1atr_first_8,ambiguous_touch_8,fwd_ret_16,fwd_mfe_16,fwd_mae_16,plus_1atr_first_16,minus_1atr_first_16,ambiguous_touch_16,fwd_ret_32,fwd_mfe_32,fwd_mae_32,plus_1atr_first_32,minus_1atr_first_32,ambiguous_touch_32
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-08T17:00:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-08 17:00:00+00:00,2020-01-08 17:00:00+00:00,138.96,1,long,144.5,138.11,141.305,141.4295834913384,1.2492857142857108,-2.0248238352623043,0.12807318467697865,0.30751949813949725,weak_or_range,high_vol,0.008994137611848169,0.98,141.305,26.0,False,-0.005541162924582732,0.00035981577432342426,-0.0068364997121475035,False,False,False,-0.0013672999424294563,0.002950489349452967,-0.009571099597006416,False,True,False,0.0031663788140472438,0.007484168105929667,-0.009571099597006416,False,True,False,0.001511226252158826,0.007484168105929667,-0.0130253310305124,False,True,False,0.00640472078295895,0.018350604490500633,-0.0130253310305124,False,True,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-08T17:30:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-08 17:30:00+00:00,2020-01-08 17:30:00+00:00,138.95,1,long,144.5,137.95,141.225,140.91618966071013,1.2721428571428552,-1.5298515019619254,0.2515440763615896,0.11634331933876506,weak_or_range,high_vol,0.009154082587197635,0.995,141.225,24.0,False,0.0020870816840592443,0.002590860021590702,-0.001655271680460535,False,False,False,-0.00035984166966518405,0.003022670025188967,-0.0028787333573225826,False,False,False,-0.0030946383591218263,0.007556675062972307,-0.004102195034184963,False,False,False,0.0031666066930551295,0.007556675062972307,-0.012954300107952399,False,True,False,0.012018711766822676,0.018423893486865905,-0.012954300107952399,False,True,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-08T20:15:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-08 20:15:00+00:00,2020-01-08 20:15:00+00:00,138.14,1,long,143.66,137.63,140.64499999999998,139.44288199267913,0.9285714285714286,-1.3707959921160033,0.5169230769230659,0.8124545495741305,weak_or_range,high_vol,0.006720499591600411,0.775,140.64499999999998,11.0,False,0.0005791226292168883,0.001375416244389971,-0.003619516432604608,False,False,False,0.00839727812364277,0.010641378311857741,-0.003619516432604608,True,False,False,0.00485015201969019,0.011727233241638935,-0.003619516432604608,True,False,False,0.013464601129289155,0.024395540755755007,-0.003619516432604608,True,False,False,0.010568987983205602,0.02446793108440737,-0.003619516432604608,True,False,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-09T09:15:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-09 09:15:00+00:00,2020-01-09 09:15:00+00:00,138.71,1,long,141.52,138.64,140.07999999999998,139.60968449332674,0.6242857142857231,-1.4411422089901669,1.6659038901601468,1.7198562657199108,weak_or_range,mid_vol,0.004500653985190131,0.345,140.07999999999998,,False,-0.003172085646312439,0.00014418571119589885,-0.005839521303438899,False,True,False,-0.0005046499891862011,0.00014418571119589885,-0.00800230697137927,False,True,False,-0.0015139499675582702,0.002811621368322248,-0.00800230697137927,False,True,False,-0.0008651142671761702,0.002811621368322248,-0.00800230697137927,False,True,False,-0.022420878090981256,0.002811621368322248,-0.024367385192127444,False,True,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-09T16:45:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-09 16:45:00+00:00,2020-01-09 16:45:00+00:00,136.19,1,long,139.84,135.45,137.64499999999998,137.81094337567725,0.692142857142855,-2.2696808317318378,0.17337461300306203,2.421462117928434,weak_or_range,mid_vol,0.0050803204429158465,0.445,137.64499999999998,13.0,False,-0.0023496585652397206,0.0013951097731110806,-0.0027167927160585137,False,False,False,0.0012482561127837855,0.0013951097731110806,-0.004552463470152035,False,False,False,0.0004405609809825517,0.0013951097731110806,-0.004552463470152035,False,False,False,0.018430134371099083,0.0230560246714151,-0.004552463470152035,True,False,False,0.006902122035391756,0.0230560246714151,-0.004552463470152035,True,False,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-11T22:15:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-11 22:15:00+00:00,2020-01-11 22:15:00+00:00,142.85,1,long,148.03,142.35,145.19,145.52040978573166,1.1571428571428544,-2.3077615432249003,0.1728395061728301,2.1092580344418628,weak_or_range,high_vol,0.008100405020250993,0.925,145.19,32.0,False,0.004970248512425668,0.006650332516626056,-0.00014000700034988434,False,False,False,0.001960098004900157,0.00980049002450123,-0.003150157507875284,True,False,False,-0.004620231011550513,0.00980049002450123,-0.007980399019950957,True,False,False,0.00448022401120074,0.00980049002450123,-0.007980399019950957,True,False,False,0.016800840042002108,0.017430871543577142,-0.007980399019950957,True,False,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-12T00:15:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-12 00:15:00+00:00,2020-01-12 00:15:00+00:00,142.19,1,long,148.03,142.15,145.09,144.12150471750493,1.2757142857142807,-1.5140574493319825,0.34490481522956284,1.4930476565510127,weak_or_range,high_vol,0.00897189876724299,0.965,145.09,24.0,False,0.0049933187987905026,0.005837260004219802,-0.0007032843378577125,False,False,False,0.008087769885364748,0.010830578803010082,-0.0007032843378577125,True,False,False,0.009142696392151484,0.012729446515226117,-0.0007032843378577125,True,False,False,0.010971235670581558,0.01631619663830075,-0.0007032843378577125,True,False,False,0.020395245797876216,0.02602152050073836,-0.0007032843378577125,True,False,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-12T10:30:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-12 10:30:00+00:00,2020-01-12 10:30:00+00:00,143.55,1,long,145.89,143.27,144.57999999999998,144.36447907186675,0.5692857142857122,-1.4307035139440947,0.10539523212045608,2.2461302832068193,weak_or_range,low_vol,0.003965766034731537,0.19,144.57999999999998,14.0,False,0.003831417624520883,0.003831417624520883,-6.96621386278018e-05,False,False,False,0.0011145942180423862,0.005433646812957216,-0.0017415534656913811,True,False,False,-0.0002786485545107631,0.005433646812957216,-0.0017415534656913811,True,False,False,0.006548241030999602,0.013026819923371402,-0.0017415534656913811,True,False,False,0.006548241030999602,0.014838035527690696,-0.0017415534656913811,True,False,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-13T02:45:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-13 02:45:00+00:00,2020-01-13 02:45:00+00:00,144.43,1,long,147.0,144.26,145.63,145.0509058958705,0.6942857142857163,-0.8943089035171683,0.014403292181056817,1.4924274451452786,weak_or_range,high_vol,0.004807074114004821,0.685,145.63,,False,-0.010454891643010611,0.0015232292460014563,-0.013155161670013182,False,True,False,-0.006439105449006499,0.0015232292460014563,-0.013155161670013182,False,True,False,-0.004500450045004545,0.0015232292460014563,-0.013155161670013182,False,True,False,-0.008031572388008001,0.0015232292460014563,-0.013155161670013182,False,True,False,-0.006092916984006047,0.0015232292460014563,-0.014609153223014704,False,True,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-13T07:15:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-13 07:15:00+00:00,2020-01-13 07:15:00+00:00,142.97,1,long,147.0,142.38,144.69,143.60877830926376,0.47428571428571126,-1.283568724351299,0.12650602409639114,0.7386993221318929,weak_or_range,low_vol,0.0033166833166832954,0.085,144.69,,False,0.0002797789746100676,0.000769392180177686,-0.0010491711547877536,False,False,False,-0.0016087291040077778,0.002028397565922768,-0.0026579002587955314,False,False,False,0.002028397565922768,0.005036021542980995,-0.0026579002587955314,True,False,False,0.004896132055675961,0.009162761418479493,-0.0026579002587955314,True,False,False,0.0001398894873050338,0.009162761418479493,-0.0032874029516681835,True,False,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-18T05:45:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-18 05:45:00+00:00,2020-01-18 05:45:00+00:00,168.2,1,long,174.0,167.26,170.63,170.23180400513405,1.2035714285714343,-1.6715285502597392,0.0747774480712191,2.575764370949557,weak_or_range,mid_vol,0.007154746335580991,0.465,170.63,29.0,True,0.00023781212841877952,0.002734839476813411,-0.0023781212841853527,False,False,False,-0.000653983353150922,0.002734839476813411,-0.018549346016646706,False,True,False,0.004161712247324756,0.006302021403091551,-0.018549346016646706,False,True,False,0.009928656361474442,0.012722948870392381,-0.018549346016646706,False,True,False,0.039060642092746845,0.04756242568370994,-0.018549346016646706,False,True,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-18T06:30:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-18 06:30:00+00:00,2020-01-18 06:30:00+00:00,167.58,1,long,174.0,166.2,170.1,169.47524065124875,1.413571428571432,-1.3761176916363047,0.7923193532086724,1.9371419525573288,weak_or_range,high_vol,0.008437721175738268,0.73,170.1,12.0,True,0.0030433225921946416,0.00441580140828246,-0.003640052512233094,False,False,False,0.009428332736603373,0.009905716672633957,-0.003640052512233094,True,False,False,0.005489915264351275,0.010025062656641381,-0.003640052512233094,True,False,False,0.01217329036877901,0.016469745793054047,-0.003640052512233094,True,False,False,0.06021004893185333,0.06814655686836124,-0.003640052512233094,True,False,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-19T12:30:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-19 12:30:00+00:00,2020-01-19 12:30:00+00:00,164.89,1,long,177.56,164.33,170.945,171.64946379674498,2.070714285714286,-3.2594857935298256,0.8644360124180849,0.7932109705157817,weak_or_range,high_vol,0.012557394091657284,0.98,170.945,,False,0.0017587482564134227,0.003699435987628119,-0.0038207289708289682,False,False,False,-0.014979683425313861,0.005154951786039419,-0.01546485535811748,False,True,False,0.004305900903632809,0.00739887197525646,-0.01867911941294187,False,True,False,0.005094305294438772,0.009157620231669661,-0.01867911941294187,False,True,False,-0.001152283340408733,0.009157620231669661,-0.01867911941294187,False,True,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-19T13:45:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-19 13:45:00+00:00,2020-01-19 13:45:00+00:00,164.31,1,long,177.56,162.34,169.95,168.71774387990317,2.3878571428571456,-1.8417114663070409,0.22195632665270737,0.11959073604112788,weak_or_range,high_vol,0.014531749895673964,1.0,169.95,,False,0.001582374779380391,0.005538311727831591,-0.0007303268212525138,False,False,False,0.005051427180329693,0.010954902318787818,-0.0010346296634411445,False,False,False,0.004564542632828239,0.010954902318787818,-0.003955936948451089,False,False,False,0.007851013328464385,0.012719858803481143,-0.003955936948451089,False,False,False,0.011746089708478014,0.012719858803481143,-0.003955936948451089,False,False,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-21T18:45:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-21 18:45:00+00:00,2020-01-21 18:45:00+00:00,167.15,1,long,169.4,166.89,168.14499999999998,167.86244282138875,0.6342857142857119,-1.1389864301174308,0.6148648648648457,0.3090107813085193,weak_or_range,mid_vol,0.0037949366655840133,0.42,168.14499999999998,6.0,True,0.0005982650314089177,0.0005982650314089177,-0.0019742746036495173,False,False,False,-0.006820221358061707,0.0031109781633262834,-0.012743045169009815,False,True,False,0.00723900688004786,0.00939276099311992,-0.012743045169009815,False,True,False,0.013161830690995968,0.019084654501944298,-0.012743045169009815,False,True,False,0.009332934489979072,0.019084654501944298,-0.012743045169009815,False,True,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-22T08:45:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-22 08:45:00+00:00,2020-01-22 08:45:00+00:00,169.03,1,long,171.61,167.99,169.8,169.50970785769107,0.8578571428571422,-0.5242223153767642,1.0491257285595412,1.0419719213050702,weak_or_range,high_vol,0.005074276250190123,0.805,169.8,,False,-0.0023664438265397214,0.0,-0.004614565461752318,False,False,False,-0.0007690942436253678,0.0017156717742412564,-0.006093592853339658,False,True,False,-0.0014198662959238328,0.0017156717742412564,-0.006093592853339658,False,True,False,-0.005501981896704811,0.0017156717742412564,-0.011240608176063427,False,True,False,-0.004496243270425304,0.0017156717742412564,-0.01721587883807607,False,True,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-22T13:15:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-22 13:15:00+00:00,2020-01-22 13:15:00+00:00,167.6,1,long,171.61,167.09,169.35000000000002,168.39207277544403,0.5785714285714241,-1.3344467723724087,0.19012345679014853,0.724003548426377,weak_or_range,low_vol,0.003451684933608305,0.265,169.35000000000002,,False,-0.0015513126491646378,5.966587112182786e-05,-0.0035799522673031214,False,True,False,-0.004474940334128874,5.966587112182786e-05,-0.008830548926014314,False,True,False,-0.004176610978520179,5.966587112182786e-05,-0.008830548926014314,False,True,False,0.004952267303102609,0.009546539379474916,-0.008830548926014314,False,True,False,0.003758949880668272,0.009546539379474916,-0.008830548926014314,False,True,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-23T02:15:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-23 02:15:00+00:00,2020-01-23 02:15:00+00:00,165.29,1,long,168.48,165.0,166.74,167.08159302387566,0.6271428571428572,-2.872699582489653,1.0205011389521421,0.6089981763643316,weak_or_range,mid_vol,0.0037944267736136086,0.52,166.74,,False,0.002298989654546446,0.0036904833928248504,-0.00175449210478551,False,False,False,0.004960977675600553,0.005505475225361378,-0.00175449210478551,True,False,False,0.0012099945550245739,0.005747474136366559,-0.00175449210478551,True,False,False,-0.006654970052634712,0.005747474136366559,-0.01451993466029411,True,False,False,-0.011192449633976587,0.005747474136366559,-0.016334926492830748,True,False,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-23T05:15:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-23 05:15:00+00:00,2020-01-23 05:15:00+00:00,164.34,1,long,168.38,164.36,166.37,165.87778483115318,0.6721428571428528,-2.2283727562321674,0.833156216790657,1.3833400441354884,weak_or_range,mid_vol,0.004088957641701258,0.65,166.37,,False,-0.006997687720579293,0.0009127418765972894,-0.007484483388097818,False,True,False,-0.0009127418765972894,0.0009127418765972894,-0.008823171473773983,False,True,False,-0.002008032128514081,0.0009127418765972894,-0.008823171473773983,False,True,False,-0.0035901180479493977,0.008884020932213854,-0.008823171473773983,False,True,False,-0.012230741146403767,0.008884020932213854,-0.015090665693075267,False,True,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-23T05:45:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-23 05:45:00+00:00,2020-01-23 05:45:00+00:00,163.84,1,long,168.38,163.11,165.745,165.45210957833626,0.6957142857142843,-2.3172006259453464,0.3162217659137976,1.5788070717377163,weak_or_range,high_vol,0.004246303013392848,0.705,165.745,10.0,False,0.001708984375,0.00311279296875,-0.00177001953125,False,False,False,0.00146484375,0.00323486328125,-0.001831054687500111,False,False,False,0.00811767578125,0.00958251953125,-0.002746582031250111,True,False,False,-0.00079345703125,0.011962890625,-0.00433349609375,True,False,False,-0.0087890625,0.011962890625,-0.01214599609375,True,False,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-23T10:15:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-23 10:15:00+00:00,2020-01-23 10:15:00+00:00,163.37,1,long,166.24,162.89,164.565,164.36751461770922,0.8557142857142891,-1.0839068988254628,0.3505843071786097,2.01502895621433,weak_or_range,high_vol,0.005235647856793252,0.895,164.565,,False,-0.0003060537430373822,0.0042235416539144754,-0.0004896859888596783,False,False,False,-0.0022647976984758733,0.0042235416539144754,-0.0027544836873355516,False,False,False,-0.0027544836873355516,0.0042235416539144754,-0.009242823039725678,False,True,False,-0.009365244536940653,0.0042235416539144754,-0.013527575442247697,False,True,False,-0.018730489073881418,0.0042235416539144754,-0.02423945644855241,False,True,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-23T12:15:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-23 12:15:00+00:00,2020-01-23 12:15:00+00:00,163.03,1,long,165.8,162.59,164.195,163.6964867642502,0.8042857142857136,-0.9654364742009879,0.9076376554173948,2.5179951653807784,weak_or_range,high_vol,0.00493669110168005,0.815,164.195,,False,-0.0004293688278230734,0.002944243390786916,-0.0016561369073176957,False,False,False,-0.004293688278230956,0.002944243390786916,-0.004968410721952976,False,True,False,-0.007299270072992692,0.002944243390786916,-0.01147028154327423,False,True,False,0.0,0.005949825185548763,-0.01147028154327423,False,True,False,-0.01686806109305039,0.005949825185548763,-0.02220450223885173,False,True,False
FB1_FAILED_BREAKOUT_REVERSION_ETHUSDT_long_2020-01-23T13:30:00+00:00,FB1_FAILED_BREAKOUT_REVERSION,ETHUSDT,2020-01-23 13:30:00+00:00,2020-01-23 13:30:00+00:00,162.54,1,long,165.8,161.86,163.83,163.3136047665014,0.7542857142857144,-1.0653851071041582,0.013257575757601378,2.909920174457525,weak_or_range,high_vol,0.004641472612674386,0.755,163.83,8.0,False,-0.0008613264427217437,0.0020917927894672506,-0.00221483942414169,False,False,False,-0.004306632213608941,0.0020917927894672506,-0.00849021779254333,False,True,False,0.006213855051064421,0.00805955457118257,-0.00849021779254333,False,True,False,0.0023994093761536828,0.008982404331241645,-0.00849021779254333,False,True,False,0.0014765596160946082,0.008982404331241645,-0.019256798326565794,False,True,False
