factor,common,horizon,quintile,event_count,mean_fwd_ret,median_fwd_ret,mean_mfe,mean_mae,plus_1atr_first_rate,minus_1atr_first_rate,ambiguous_rate,mfe_mae_ratio
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,1,Q4,255,0.0063892277420863185,0.00559196437951015,0.010462537008728089,0.0031971342151248233,0.9215686274509803,0.011764705882352941,0.011764705882352941,3.272473504312864
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,1,Q5,256,0.011729437265935987,0.009349515850455847,0.01678844516259672,0.0076160997076270475,0.98046875,0.00390625,0.00390625,2.204336314791696
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,4,Q1,256,0.0034322912223629103,0.002308432480721878,0.00993242791572108,-0.002117208832031405,0.75,0.11328125,0.015625,4.691283998749987
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,4,Q2,255,0.003711078836688084,0.002936140967299661,0.010877584858552202,-0.0019209922895219306,0.792156862745098,0.10980392156862745,0.00784313725490196,5.662482310774533
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,4,Q3,256,0.004786133369090931,0.003848458577336289,0.011406952863144717,-0.000757888152391608,0.875,0.05078125,0.015625,15.050971343395055
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,4,Q4,255,0.0065223134561440705,0.005247866868572482,0.013537336672593998,0.0005710855681971723,0.9490196078431372,0.023529411764705882,0.011764705882352941,23.704567978016414
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,4,Q5,256,0.01223884152302444,0.008980478745133302,0.020612138378268793,0.004236769486944569,0.9921875,0.00390625,0.00390625,4.865060145892819
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,8,Q1,256,0.0027569028698046006,0.0013747634995684432,0.011580638582938202,-0.004397340001737441,0.78515625,0.15234375,0.015625,2.6335554172209914
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,8,Q2,255,0.003155224928766441,0.002615067166378937,0.012878911001460507,-0.004324834477294425,0.8274509803921568,0.12941176470588237,0.00784313725490196,2.9778968580359244
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,8,Q3,256,0.004481769842795358,0.0038553829769478742,0.012966402032860503,-0.002881058483375126,0.89453125,0.0625,0.015625,4.500568838738225
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,8,Q4,255,0.006533285833564306,0.004714094557124016,0.01572298741613075,-0.0014373648029424283,0.9529411764705882,0.03529411764705882,0.011764705882352941,10.938759168127836
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,8,Q5,256,0.012190945270410798,0.009591451496243852,0.023009470000769406,0.0021728092188661955,0.9921875,0.00390625,0.00390625,10.589733236117294
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,16,Q1,256,0.0037465268034594817,0.002962142735508877,0.015137104356134749,-0.007147873135256508,0.8125,0.1640625,0.015625,2.1177074732163024
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,16,Q2,255,0.003765044339996324,0.0017331217153038203,0.016029172325663355,-0.0073093568264779325,0.8313725490196079,0.1450980392156863,0.00784313725490196,2.192966181045936
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,16,Q3,256,0.004602327809994491,0.002094816604815586,0.016106457105480355,-0.005681075606473617,0.90234375,0.07421875,0.015625,2.835106979940024
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,16,Q4,255,0.006802522101488301,0.005280146327030222,0.018666401507308795,-0.004265645608309268,0.9529411764705882,0.03529411764705882,0.011764705882352941,4.375985072681041
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,16,Q5,256,0.01320316021481677,0.00969834599380226,0.025886424972787765,-0.00021526915152719848,0.9921875,0.00390625,0.00390625,120.25143774265821
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,32,Q1,256,0.003890221967844729,0.0018876791237174562,0.01917333477947493,-0.011296405597226907,0.8125,0.16796875,0.015625,1.6972951807061254
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,32,Q2,255,0.0034198096456861103,0.0019755087568225083,0.02036195084148299,-0.012019292597326814,0.8352941176470589,0.14901960784313725,0.00784313725490196,1.6941055953668729
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,32,Q3,256,0.005655853301114998,0.002845070187810106,0.020909588973132033,-0.01044233483262008,0.91015625,0.07421875,0.015625,2.0023863731906038
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,32,Q4,255,0.006722914889052417,0.0049375522314822895,0.023127650077461804,-0.00873427349619834,0.9529411764705882,0.03529411764705882,0.011764705882352941,2.6479191529242003
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,32,Q5,256,0.014224133399990325,0.011445359453252646,0.0305894799141792,-0.0037005510240836334,0.9921875,0.00390625,0.00390625,8.266195957061305
atr_pct,Absolute volatility: ATR as a percentage of close.,1,Q1,256,0.0035439844434551515,0.0030233122224674336,0.006245214257133721,0.001557857362667515,0.84765625,0.02734375,0.0078125,4.0088485677790535
atr_pct,Absolute volatility: ATR as a percentage of close.,1,Q2,255,0.0055514686424097985,0.00463443080511694,0.009216025863218739,0.0027433454027561577,0.8470588235294118,0.0,0.0196078431372549,3.359411415696934
atr_pct,Absolute volatility: ATR as a percentage of close.,1,Q3,256,0.005410309529549569,0.004921349791026652,0.008946833910799042,0.00242722880183466,0.78515625,0.015625,0.01171875,3.6860282409455727
atr_pct,Absolute volatility: ATR as a percentage of close.,1,Q4,255,0.006683369058307006,0.005894085686998896,0.0111238464179598,0.0029465587773754125,0.7843137254901961,0.0196078431372549,0.00784313725490196,3.77519922676314
atr_pct,Absolute volatility: ATR as a percentage of close.,1,Q5,256,0.009441695423412977,0.007369121717940019,0.01570356376010893,0.00454263228687179,0.75390625,0.01171875,0.0078125,3.4569304245673242
atr_pct,Absolute volatility: ATR as a percentage of close.,4,Q1,256,0.0029377824930661195,0.00219984036966836,0.007975793143817338,-0.0006558960353056412,0.88671875,0.078125,0.0078125,12.160148429774692
atr_pct,Absolute volatility: ATR as a percentage of close.,4,Q2,255,0.005732980513491897,0.004174606955693161,0.01147358725359419,0.00047989635779018805,0.8941176470588236,0.050980392156862744,0.0196078431372549,23.908469125349086
atr_pct,Absolute volatility: ATR as a percentage of close.,4,Q3,256,0.005538984464450599,0.005087758418889976,0.01189803545926902,-3.0104159335609792e-05,0.85546875,0.0546875,0.01171875,395.2289557939922
atr_pct,Absolute volatility: ATR as a percentage of close.,4,Q4,255,0.006614460645721406,0.005124818906639739,0.01469022001530058,-0.00018063071933630917,0.8862745098039215,0.06666666666666667,0.00784313725490196,81.32736263951561
atr_pct,Absolute volatility: ATR as a percentage of close.,4,Q5,256,0.009874708293964715,0.007128600145905328,0.020335636401212744,0.00040494241691455555,0.8359375,0.05078125,0.0078125,50.21858800606616
atr_pct,Absolute volatility: ATR as a percentage of close.,8,Q1,256,0.003216261930064916,0.00249324436622278,0.009311870486936165,-0.0019503582937417997,0.90234375,0.0859375,0.0078125,4.774440940834088
atr_pct,Absolute volatility: ATR as a percentage of close.,8,Q2,255,0.005920811013420272,0.004474663167833848,0.013875869809860684,-0.0013211303124381183,0.9019607843137255,0.054901960784313725,0.0196078431372549,10.503028867949489
atr_pct,Absolute volatility: ATR as a percentage of close.,8,Q3,256,0.004860158359608818,0.0036891423913641974,0.013563023206841184,-0.0020703052133411335,0.87890625,0.08984375,0.01171875,6.55121917263237
atr_pct,Absolute volatility: ATR as a percentage of close.,8,Q4,255,0.006096264709982218,0.0058112773302645415,0.016624931856572763,-0.0028622870654396496,0.8980392156862745,0.07058823529411765,0.00784313725490196,5.808268519712281
atr_pct,Absolute volatility: ATR as a percentage of close.,8,Q5,256,0.009033728689144465,0.006249668461145608,0.02279013126476436,-0.0026575405447164346,0.87109375,0.08203125,0.0078125,8.575647626552437
atr_pct,Absolute volatility: ATR as a percentage of close.,16,Q1,256,0.0030975141213337295,0.00230749972307831,0.011497803858793525,-0.004206098817996896,0.90625,0.0859375,0.0078125,2.733602883887834
atr_pct,Absolute volatility: ATR as a percentage of close.,16,Q2,255,0.006290549360767642,0.005703258893624996,0.016767214577569987,-0.0042931295729465415,0.9137254901960784,0.06274509803921569,0.0196078431372549,3.905592480420291
atr_pct,Absolute volatility: ATR as a percentage of close.,16,Q3,256,0.0061399121313839115,0.0033710296460164324,0.017434496111822278,-0.0044679355934082055,0.88671875,0.09765625,0.01171875,3.902136847618028
atr_pct,Absolute volatility: ATR as a percentage of close.,16,Q4,255,0.0055821999450454424,0.004033974750774716,0.01930134846534783,-0.0060176552959581246,0.9058823529411765,0.08627450980392157,0.00784313725490196,3.2074533212814558
atr_pct,Absolute volatility: ATR as a percentage of close.,16,Q5,256,0.011014504081788428,0.008489200495575333,0.026830060492942745,-0.005629462697868027,0.87890625,0.08984375,0.0078125,4.7660073319437295
atr_pct,Absolute volatility: ATR as a percentage of close.,32,Q1,256,0.003196364769894076,0.002799118649989385,0.01511672456036487,-0.008085196967220156,0.90625,0.0859375,0.0078125,1.8696791954052157
atr_pct,Absolute volatility: ATR as a percentage of close.,32,Q2,255,0.007208977351470165,0.005091398638784828,0.020622158913738076,-0.007312455939318138,0.9176470588235294,0.06274509803921569,0.0196078431372549,2.8201412883536667
atr_pct,Absolute volatility: ATR as a percentage of close.,32,Q3,256,0.0068959584498510295,0.0033865600571569843,0.022284849241875446,-0.009432952677740681,0.88671875,0.1015625,0.01171875,2.362446839626568
atr_pct,Absolute volatility: ATR as a percentage of close.,32,Q4,255,0.0050920015953488384,0.002290579840498852,0.023558062198403115,-0.011284496716378675,0.9058823529411765,0.08627450980392157,0.00784313725490196,2.0876484605831114
atr_pct,Absolute volatility: ATR as a percentage of close.,32,Q5,256,0.01152806171842166,0.009477936020923616,0.03258290740647912,-0.010069330975556607,0.88671875,0.09375,0.0078125,3.2358562337035526
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,1,Q1,256,0.00421353393218701,0.003479866599795378,0.0076539924927237785,0.0018330792642677952,0.83203125,0.015625,0.0078125,4.175483647610344
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,1,Q2,255,0.005220739700752093,0.004326582675292734,0.009115236362335901,0.002177324277489497,0.807843137254902,0.00784313725490196,0.00784313725490196,4.18643950126068
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,1,Q3,256,0.005848629186403126,0.005023186305424088,0.010057841385090168,0.002482393377086756,0.82421875,0.01953125,0.02734375,4.051671051786995
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,1,Q4,255,0.007190545246293914,0.0060157427298086485,0.011630263968086946,0.0036010452641303337,0.807843137254902,0.0196078431372549,0.00784313725490196,3.229691135497487
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,1,Q5,256,0.008158068278554333,0.006302800814995679,0.012779734485550802,0.004124126016349467,0.74609375,0.01171875,0.00390625,3.098774003240323
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,4,Q1,256,0.0038403750312147665,0.0029216711352347824,0.009695427867911704,-0.0007358900443968199,0.890625,0.06640625,0.0078125,13.175104000569357
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,4,Q2,255,0.004735995335697947,0.0038417647457038573,0.011659184092872074,-0.0006730882961058023,0.8745098039215686,0.0784313725490196,0.00784313725490196,17.3219236767703
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,4,Q3,256,0.006216032056337496,0.004410781642217088,0.013010325422769985,-0.00028359892373249537,0.8671875,0.046875,0.02734375,45.87579265654045
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,4,Q4,255,0.006769411990665464,0.005069069069069121,0.014927612460685039,0.0004625944246697404,0.8627450980392157,0.07058823529411765,0.00784313725490196,32.26933068063303
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,4,Q5,256,0.009133812802119492,0.006864156046354597,0.017082374730848282,0.001246199452207053,0.86328125,0.0390625,0.00390625,13.70757682535884
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,8,Q1,256,0.004144005819442858,0.002924315727754201,0.011771594426507027,-0.002523296400133164,0.9140625,0.0703125,0.0078125,4.665165149003421
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,8,Q2,255,0.00377392825063906,0.002683120117740412,0.01315434243109742,-0.00300538462328655,0.8862745098039215,0.09803921568627451,0.00784313725490196,4.376924780001183
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,8,Q3,256,0.005152700235874021,0.004161459625593333,0.015144937462026178,-0.0025762883103800827,0.890625,0.05078125,0.02734375,5.87858796742816
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,8,Q4,255,0.006050302962196806,0.004669462395744173,0.01661119892126682,-0.002495569604153041,0.8784313725490196,0.09411764705882353,0.00784313725490196,6.656275542714992
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,8,Q5,256,0.009997721635198542,0.008790401018046956,0.01948088127347588,-0.00026622912004289944,0.8828125,0.0703125,0.00390625,73.17336762536263
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,16,Q1,256,0.0027801761299570036,0.0018863610926999064,0.01415762916817185,-0.005799186071616145,0.921875,0.0703125,0.0078125,2.441313141764105
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,16,Q2,255,0.0046121403058050885,0.0026706777996070574,0.016207324942883242,-0.005608414711440305,0.8901960784313725,0.10196078431372549,0.00784313725490196,2.889822842419764
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,16,Q3,256,0.005934396721989351,0.004540601733829974,0.01862751955145909,-0.005810030132631137,0.89453125,0.07421875,0.02734375,3.2060968921383903
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,16,Q4,255,0.006668969100905396,0.004241162623295214,0.019354516889856264,-0.005327742003365012,0.8823529411764706,0.09803921568627451,0.00784313725490196,3.632780430740061
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,16,Q5,256,0.012126686288306442,0.009889649276268564,0.02348195357437866,-0.0020713519178982465,0.90234375,0.078125,0.00390625,11.336535028873925
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,32,Q1,256,0.002377545145690073,0.00035840763403716114,0.01734125697525469,-0.010080579262682184,0.921875,0.0703125,0.0078125,1.7202639375547775
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,32,Q2,255,0.00537211232551825,0.0031357131624467627,0.02164435451973901,-0.01068642053267933,0.8901960784313725,0.10196078431372549,0.00784313725490196,2.025407333872933
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,32,Q3,256,0.005583490913417398,0.00430914948731953,0.022825611510854053,-0.010805013407772908,0.8984375,0.07421875,0.02734375,2.112501914568081
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,32,Q4,255,0.006820233991269089,0.004649196956889368,0.023872379088886682,-0.00983287393395478,0.8862745098039215,0.10196078431372549,0.00784313725490196,2.4278129923389766
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,32,Q5,256,0.0137675571628799,0.010684767676939488,0.028486320978065586,-0.00478705528682403,0.90625,0.08203125,0.00390625,5.95069813721847
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,1,Q1,256,0.003210382833535089,0.0022551641314730864,0.006860808440390951,1.573756260884714e-05,0.484375,0.0234375,0.0078125,435.95114509879886
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,1,Q2,255,0.004147860549895396,0.003997171616338058,0.007803817245069739,0.001118789246307,0.7333333333333333,0.01568627450980392,0.01568627450980392,6.975234407042506
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,1,Q3,256,0.005648537414848888,0.004725276115575494,0.009764223543433937,0.002379346175427021,0.90625,0.015625,0.015625,4.103742298735304
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,1,Q4,255,0.0067195364401067765,0.0054313604913631686,0.010819903449180764,0.00362757187768918,0.9294117647058824,0.00784313725490196,0.00784313725490196,2.982684785855494
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,1,Q5,256,0.010899168293472122,0.008744541997192545,0.015980027814008407,0.0070724920544104584,0.96484375,0.01171875,0.0078125,2.259462109122221
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,4,Q1,256,0.003777780558832588,0.003051755391270339,0.010000042809348127,-0.0022273786946308133,0.65625,0.12890625,0.0078125,4.489601536305271
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,4,Q2,255,0.0029416978517736022,0.0023817793876841353,0.010418431795433742,-0.002306704222428063,0.8509803921568627,0.06666666666666667,0.01568627450980392,4.516587646623885
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,4,Q3,256,0.005363586734934407,0.004033979555892242,0.012400235289079112,-0.0004362121363589086,0.93359375,0.04296875,0.015625,28.427075396353462
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,4,Q4,255,0.007076029020671651,0.005227862571259401,0.013809138426468588,0.0010057822738415566,0.9372549019607843,0.050980392156862744,0.00784313725490196,13.729749256491646
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,4,Q5,256,0.0115307217980498,0.008475778253697719,0.019737860526899485,0.003976469907541535,0.98046875,0.01171875,0.0078125,4.963663999937694
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,8,Q1,256,0.002590679493189636,0.002026194044167151,0.01173530437981124,-0.004595866071098871,0.71484375,0.19140625,0.0078125,2.553447859068123
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,8,Q2,255,0.0027393081938135717,0.0023150005497754034,0.012211201888162701,-0.0049257808618517,0.8823529411764706,0.0784313725490196,0.01568627450980392,2.479038802301137
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,8,Q3,256,0.004804690239854829,0.003308196490398596,0.013798733041433184,-0.0025780212986899038,0.9375,0.046875,0.015625,5.352451140898413
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,8,Q4,255,0.007416150529293716,0.0051779703685150835,0.01604901368128864,-0.0006051269409999658,0.9372549019607843,0.054901960784313725,0.00784313725490196,26.52173055585299
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,8,Q5,256,0.011569124304661532,0.008437854893408092,0.022362821344838055,0.0018379101084907506,0.98046875,0.01171875,0.0078125,12.167527259100767
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,16,Q1,256,0.0038526461693932715,0.0019789763363985413,0.015387243573757736,-0.007381224384201631,0.75,0.21484375,0.0078125,2.0846464993926688
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,16,Q2,255,0.003575998562631037,0.001117534819781607,0.015676978989588353,-0.0077638994403637805,0.8862745098039215,0.09411764705882353,0.01568627450980392,2.019214585403466
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,16,Q3,256,0.004643296298991051,0.0027124645206010323,0.01657452496186833,-0.005552504402105163,0.9375,0.046875,0.015625,2.9850539074916007
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,16,Q4,255,0.007459228454902764,0.005838706327703891,0.018809082836901282,-0.003043997753957333,0.9372549019607843,0.054901960784313725,0.00784313725490196,6.1790725083317275
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,16,Q5,256,0.012590238582962437,0.00969392475392783,0.025376911498983985,-0.0008745978425710446,0.98046875,0.01171875,0.0078125,29.015520349768746
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,32,Q1,256,0.0031905898103277283,0.0009417191677416614,0.019311795877929055,-0.011856242708765247,0.7578125,0.22265625,0.0078125,1.6288293308681985
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,32,Q2,255,0.004809947341379852,0.0028465983150134377,0.020774901132971344,-0.012211868321693329,0.8901960784313725,0.09411764705882353,0.01568627450980392,1.7012057930616995
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,32,Q3,256,0.003026205775366171,0.0013406192441349774,0.019995773151453275,-0.010974290737867643,0.9375,0.046875,0.015625,1.8220560789825173
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,32,Q4,255,0.008824933368685828,0.0074464504158353595,0.023735328639757337,-0.006537398179757578,0.9372549019607843,0.054901960784313725,0.00784313725490196,3.630699551581773
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,32,Q5,256,0.014074898142988871,0.010760636762954578,0.03034819261508004,-0.004605228304090437,0.98046875,0.01171875,0.0078125,6.589943127927945
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,1,Q1,255,0.0037499818969846926,0.002944310919233084,0.007369036769827307,0.0012110408081913472,0.7843137254901961,0.0196078431372549,0.00784313725490196,6.084878990025729
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,1,Q2,254,0.0049798285809627444,0.004483867310098644,0.008922810318358607,0.0018049878456153619,0.7913385826771654,0.011811023622047244,0.023622047244094488,4.943418505578144
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,1,Q3,254,0.006114282666197344,0.005438312993201411,0.010073430860998631,0.00267876659540203,0.8346456692913385,0.011811023622047244,0.007874015748031496,3.760473524751718
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,1,Q4,254,0.006910968465315501,0.005312102107770222,0.011190374777073258,0.0034227020639922274,0.8110236220472441,0.01968503937007874,0.011811023622047244,3.269456285663627
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,1,Q5,255,0.00893296215151842,0.006719708352834086,0.013801430507403444,0.0051385317140372685,0.796078431372549,0.011764705882352941,0.00392156862745098,2.685870453947216
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,4,Q1,255,0.003024432065299174,0.0022527105194314334,0.009445782743608395,-0.001601142455586249,0.8392156862745098,0.09411764705882353,0.00784313725490196,5.8994018368901955
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,4,Q2,254,0.004842121447598843,0.004420116920402228,0.011434977214329897,-0.0007652657474025407,0.8582677165354331,0.07086614173228346,0.023622047244094488,14.942491877027571
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,4,Q3,254,0.006136209420482637,0.004207612517989956,0.013317383882610117,-0.0004638699977572683,0.889763779527559,0.05905511811023622,0.007874015748031496,28.709302060916592
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,4,Q4,254,0.007239537442815078,0.00543669447175521,0.014701420967682559,0.0007217767338275196,0.8818897637795275,0.047244094488188976,0.011811023622047244,20.36837747556948
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,4,Q5,255,0.009467613484587757,0.007047297673715258,0.01758641953494396,0.0021127719014119215,0.8901960784313725,0.03137254901960784,0.00392156862745098,8.323860954034519
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,8,Q1,255,0.002619394239643827,0.0021208259677825136,0.010956389637318955,-0.003647842065618152,0.8705882352941177,0.10196078431372549,0.00784313725490196,3.0035263150742573
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,8,Q2,254,0.004123174854957346,0.0037275952963820025,0.013807405574116029,-0.0034256931286466706,0.8779527559055118,0.08661417322834646,0.023622047244094488,4.030543617189284
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,8,Q3,254,0.005066321605697437,0.0037733533371542283,0.015473899107775482,-0.0032806297575552917,0.8976377952755905,0.07874015748031496,0.007874015748031496,4.716746555181695
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,8,Q4,254,0.007263534403720487,0.005690035790666181,0.016393121966140154,-0.000976111012924267,0.9015748031496063,0.05905511811023622,0.011811023622047244,16.794321290392038
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,8,Q5,255,0.010076818463045522,0.007478224112888343,0.01965463608133612,0.0004142374665923213,0.9058823529411765,0.054901960784313725,0.00392156862745098,47.44775078657856
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,16,Q1,255,0.0012588061741042,-0.00036985417822466005,0.013569947610672924,-0.007464772798768909,0.8823529411764706,0.10980392156862745,0.00784313725490196,1.8178647865760738
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,16,Q2,254,0.004809286203495458,0.003763880705822009,0.017443241349121702,-0.0063648791545694045,0.8818897637795275,0.09448818897637795,0.023622047244094488,2.7405455666191307
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,16,Q3,254,0.005845562373004644,0.002935110192319512,0.018587174592090815,-0.006115139668213843,0.9015748031496063,0.09055118110236221,0.007874015748031496,3.0395339437144697
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,16,Q4,254,0.008944183681884783,0.006973687508065041,0.019900806196881136,-0.002962680158020206,0.905511811023622,0.06692913385826772,0.011811023622047244,6.717163222296576
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,16,Q5,255,0.011194172770641015,0.008630048919221478,0.02247781350735677,-0.0017775277574670599,0.9215686274509803,0.058823529411764705,0.00392156862745098,12.645548522621771
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,32,Q1,255,-0.0011845712990019462,-0.0017174519540873456,0.016072531745575824,-0.01399771443841019,0.8823529411764706,0.10980392156862745,0.00784313725490196,1.1482254346804124
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,32,Q2,254,0.006736084499918803,0.004314281710960488,0.02307837698791605,-0.010740343090968071,0.8818897637795275,0.09448818897637795,0.023622047244094488,2.1487560306451905
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,32,Q3,254,0.0063904380621391055,0.004905351648059386,0.023345691783308906,-0.010029003407175652,0.9015748031496063,0.09055118110236221,0.007874015748031496,2.3278177138323928
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,32,Q4,254,0.009342354073499844,0.006853009291424961,0.024332461681003534,-0.006623227371780134,0.9133858267716536,0.07086614173228346,0.011811023622047244,3.6738073925527432
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,32,Q5,255,0.012325063615432862,0.010707688534265403,0.02724690369034555,-0.004963818834194248,0.9254901960784314,0.06274509803921569,0.00392156862745098,5.489101153863607
body_ratio,Candle conviction: real body share of the full candle range.,1,Q1,256,0.0025507400342991925,0.00203995824447456,0.006306022846304199,-0.0005359317586987049,0.55859375,0.05078125,0.01171875,11.766466054588449
body_ratio,Candle conviction: real body share of the full candle range.,1,Q2,255,0.004772133521072551,0.0036378889566808237,0.008764790202518432,0.0015825922053176325,0.7529411764705882,0.00784313725490196,0.0196078431372549,5.5382493184713395
body_ratio,Candle conviction: real body share of the full candle range.,1,Q3,256,0.0057611773985180815,0.004914790522241308,0.009695421515975935,0.002730600582801637,0.828125,0.015625,0.01171875,3.550655330933932
body_ratio,Candle conviction: real body share of the full candle range.,1,Q4,255,0.007575032389176362,0.006430965431291957,0.011927023060787911,0.004159077275642737,0.9294117647058824,0.0,0.0,2.867708934055506
body_ratio,Candle conviction: real body share of the full candle range.,1,Q5,256,0.009972182536136801,0.007762879124751598,0.014543601353095195,0.006281486534648596,0.94921875,0.0,0.01171875,2.3153120320919074
