symbol,event_time,known_funding_rate,next_realized,forward_1,spot_close_at_event,funding_period_start,funding_rate_known_at_entry,realized_funding_rate
ETHUSDT,2025-03-10 16:00:00+00:00,3.433e-05,-4.045e-05,-7.478e-05,2019.48,2025-03-10 16:00:00+00:00,2025-03-10 16:00:00+00:00,-4.045e-05
ETHUSDT,2025-03-11 00:00:00+00:00,-4.045e-05,2.173e-05,6.218e-05,1871.09,2025-03-11 00:00:00+00:00,2025-03-11 00:00:00+00:00,2.173e-05
ETHUSDT,2025-03-11 08:00:00+00:00,2.173e-05,7.553e-05,5.380000000000001e-05,1900.13,2025-03-11 08:00:00+00:00,2025-03-11 08:00:00+00:00,7.553e-05
ETHUSDT,2025-03-11 16:00:00.001000+00:00,7.553e-05,1.672e-05,-5.881e-05,1909.51,2025-03-11 16:00:00.001000+00:00,2025-03-11 16:00:00.001000+00:00,1.672e-05
ETHUSDT,2025-03-12 00:00:00+00:00,1.672e-05,1.107e-05,-5.649999999999998e-06,1924.3,2025-03-12 00:00:00+00:00,2025-03-12 00:00:00+00:00,1.107e-05
ETHUSDT,2025-03-12 08:00:00+00:00,1.107e-05,-3.413e-05,-4.52e-05,1914.91,2025-03-12 08:00:00+00:00,2025-03-12 08:00:00+00:00,-3.413e-05
ETHUSDT,2025-03-12 16:00:00.001000+00:00,-3.413e-05,2.931e-05,6.344e-05,1867.81,2025-03-12 16:00:00.001000+00:00,2025-03-12 16:00:00.001000+00:00,2.931e-05
ETHUSDT,2025-03-13 00:00:00+00:00,2.931e-05,-5e-08,-2.936e-05,1908.34,2025-03-13 00:00:00+00:00,2025-03-13 00:00:00+00:00,-5e-08
ETHUSDT,2025-03-13 08:00:00+00:00,-5e-08,4.218e-05,4.223e-05,1870.74,2025-03-13 08:00:00+00:00,2025-03-13 08:00:00+00:00,4.218e-05
ETHUSDT,2025-03-13 16:00:00+00:00,4.218e-05,2.744e-05,-1.4739999999999998e-05,1875.2,2025-03-13 16:00:00+00:00,2025-03-13 16:00:00+00:00,2.744e-05
ETHUSDT,2025-03-14 00:00:00+00:00,2.744e-05,7.681e-05,4.937e-05,1862.08,2025-03-14 00:00:00+00:00,2025-03-14 00:00:00+00:00,7.681e-05
ETHUSDT,2025-03-14 08:00:00+00:00,7.681e-05,5.537e-05,-2.1440000000000005e-05,1891.98,2025-03-14 08:00:00+00:00,2025-03-14 08:00:00+00:00,5.537e-05
ETHUSDT,2025-03-14 16:00:00+00:00,5.537e-05,2.924e-05,-2.613e-05,1922.59,2025-03-14 16:00:00+00:00,2025-03-14 16:00:00+00:00,2.924e-05
ETHUSDT,2025-03-15 00:00:00+00:00,2.924e-05,5.445e-05,2.521e-05,1911.39,2025-03-15 00:00:00+00:00,2025-03-15 00:00:00+00:00,5.445e-05
ETHUSDT,2025-03-15 08:00:00+00:00,5.445e-05,1.25e-05,-4.195e-05,1917.32,2025-03-15 08:00:00+00:00,2025-03-15 08:00:00+00:00,1.25e-05
ETHUSDT,2025-03-15 16:00:00+00:00,1.25e-05,-3.041e-05,-4.291e-05,1937.0,2025-03-15 16:00:00+00:00,2025-03-15 16:00:00+00:00,-3.041e-05
ETHUSDT,2025-03-16 00:00:00+00:00,-3.041e-05,-2.357e-05,6.839999999999999e-06,1935.55,2025-03-16 00:00:00+00:00,2025-03-16 00:00:00+00:00,-2.357e-05
ETHUSDT,2025-03-16 08:00:00+00:00,-2.357e-05,-2.967e-05,-6.099999999999999e-06,1924.88,2025-03-16 08:00:00+00:00,2025-03-16 08:00:00+00:00,-2.967e-05
ETHUSDT,2025-03-16 16:00:00+00:00,-2.967e-05,2.057e-05,5.024e-05,1893.73,2025-03-16 16:00:00+00:00,2025-03-16 16:00:00+00:00,2.057e-05
ETHUSDT,2025-03-17 00:00:00+00:00,2.057e-05,5.669e-05,3.612e-05,1885.87,2025-03-17 00:00:00+00:00,2025-03-17 00:00:00+00:00,5.669e-05
ETHUSDT,2025-03-17 08:00:00+00:00,5.669e-05,3.697e-05,-1.972e-05,1900.29,2025-03-17 08:00:00+00:00,2025-03-17 08:00:00+00:00,3.697e-05
ETHUSDT,2025-03-17 16:00:00+00:00,3.697e-05,5.319e-05,1.6219999999999997e-05,1917.66,2025-03-17 16:00:00+00:00,2025-03-17 16:00:00+00:00,5.319e-05
ETHUSDT,2025-03-18 00:00:00+00:00,5.319e-05,4.099e-05,-1.2199999999999998e-05,1926.39,2025-03-18 00:00:00+00:00,2025-03-18 00:00:00+00:00,4.099e-05
ETHUSDT,2025-03-18 08:00:00+00:00,4.099e-05,1.465e-05,-2.634e-05,1905.74,2025-03-18 08:00:00+00:00,2025-03-18 08:00:00+00:00,1.465e-05
ETHUSDT,2025-03-18 16:00:00+00:00,1.465e-05,5.983e-05,4.518e-05,1880.2,2025-03-18 16:00:00+00:00,2025-03-18 16:00:00+00:00,5.983e-05
ETHUSDT,2025-03-19 00:00:00+00:00,5.983e-05,8.986e-05,3.0029999999999995e-05,1930.38,2025-03-19 00:00:00+00:00,2025-03-19 00:00:00+00:00,8.986e-05
ETHUSDT,2025-03-19 08:00:00+00:00,8.986e-05,6.676e-05,-2.3099999999999992e-05,1932.35,2025-03-19 08:00:00+00:00,2025-03-19 08:00:00+00:00,6.676e-05
ETHUSDT,2025-03-19 16:00:00+00:00,6.676e-05,-1.704e-05,-8.38e-05,2045.22,2025-03-19 16:00:00+00:00,2025-03-19 16:00:00+00:00,-1.704e-05
ETHUSDT,2025-03-20 00:00:00+00:00,-1.704e-05,1.553e-05,3.2569999999999995e-05,2055.19,2025-03-20 00:00:00+00:00,2025-03-20 00:00:00+00:00,1.553e-05
ETHUSDT,2025-03-20 08:00:00+00:00,1.553e-05,-8.57e-06,-2.4099999999999996e-05,2008.33,2025-03-20 08:00:00+00:00,2025-03-20 08:00:00+00:00,-8.57e-06
ETHUSDT,2025-03-20 16:00:00+00:00,-8.57e-06,5.235e-05,6.092e-05,1974.7,2025-03-20 16:00:00+00:00,2025-03-20 16:00:00+00:00,5.235e-05
ETHUSDT,2025-03-21 00:00:00+00:00,5.235e-05,6.749e-05,1.5140000000000008e-05,1982.28,2025-03-21 00:00:00+00:00,2025-03-21 00:00:00+00:00,6.749e-05
ETHUSDT,2025-03-21 08:00:00+00:00,6.749e-05,2.613e-05,-4.136000000000001e-05,1977.13,2025-03-21 08:00:00+00:00,2025-03-21 08:00:00+00:00,2.613e-05
ETHUSDT,2025-03-21 16:00:00+00:00,2.613e-05,-1.402e-05,-4.015e-05,1948.14,2025-03-21 16:00:00+00:00,2025-03-21 16:00:00+00:00,-1.402e-05
ETHUSDT,2025-03-22 00:00:00+00:00,-1.402e-05,-2.617e-05,-1.2149999999999999e-05,1964.57,2025-03-22 00:00:00+00:00,2025-03-22 00:00:00+00:00,-2.617e-05
ETHUSDT,2025-03-22 08:00:00.004000+00:00,-2.617e-05,2.587e-05,5.2039999999999996e-05,1983.25,2025-03-22 08:00:00.004000+00:00,2025-03-22 08:00:00.004000+00:00,2.587e-05
ETHUSDT,2025-03-22 16:00:00+00:00,2.587e-05,1.553e-05,-1.0340000000000003e-05,1983.73,2025-03-22 16:00:00+00:00,2025-03-22 16:00:00+00:00,1.553e-05
ETHUSDT,2025-03-23 00:00:00+00:00,1.553e-05,6.053e-05,4.4999999999999996e-05,1979.41,2025-03-23 00:00:00+00:00,2025-03-23 00:00:00+00:00,6.053e-05
ETHUSDT,2025-03-23 08:00:00+00:00,6.053e-05,-3.36e-06,-6.389e-05,2008.88,2025-03-23 08:00:00+00:00,2025-03-23 08:00:00+00:00,-3.36e-06
ETHUSDT,2025-03-23 16:00:00+00:00,-3.36e-06,-1.29e-05,-9.54e-06,2005.05,2025-03-23 16:00:00+00:00,2025-03-23 16:00:00+00:00,-1.29e-05
ETHUSDT,2025-03-24 00:00:00+00:00,-1.29e-05,9.456e-05,0.00010746,2003.08,2025-03-24 00:00:00+00:00,2025-03-24 00:00:00+00:00,9.456e-05
ETHUSDT,2025-03-24 08:00:00+00:00,9.456e-05,3.069e-05,-6.387e-05,2071.37,2025-03-24 08:00:00+00:00,2025-03-24 08:00:00+00:00,3.069e-05
ETHUSDT,2025-03-24 16:00:00+00:00,3.069e-05,6.736e-05,3.6670000000000006e-05,2088.92,2025-03-24 16:00:00+00:00,2025-03-24 16:00:00+00:00,6.736e-05
ETHUSDT,2025-03-25 00:00:00.001000+00:00,6.736e-05,1.456e-05,-5.280000000000001e-05,2078.88,2025-03-25 00:00:00.001000+00:00,2025-03-25 00:00:00.001000+00:00,1.456e-05
ETHUSDT,2025-03-25 08:00:00+00:00,1.456e-05,-4.75e-06,-1.931e-05,2055.32,2025-03-25 08:00:00+00:00,2025-03-25 08:00:00+00:00,-4.75e-06
ETHUSDT,2025-03-25 16:00:00+00:00,-4.75e-06,2.976e-05,3.451e-05,2068.69,2025-03-25 16:00:00+00:00,2025-03-25 16:00:00+00:00,2.976e-05
ETHUSDT,2025-03-26 00:00:00+00:00,2.976e-05,1.074e-05,-1.9019999999999997e-05,2064.16,2025-03-26 00:00:00+00:00,2025-03-26 00:00:00+00:00,1.074e-05
ETHUSDT,2025-03-26 08:00:00+00:00,1.074e-05,-2.235e-05,-3.309e-05,2068.11,2025-03-26 08:00:00+00:00,2025-03-26 08:00:00+00:00,-2.235e-05
ETHUSDT,2025-03-26 16:00:00.001000+00:00,-2.235e-05,4.542e-05,6.777000000000001e-05,2010.08,2025-03-26 16:00:00.001000+00:00,2025-03-26 16:00:00.001000+00:00,4.542e-05
ETHUSDT,2025-03-27 00:00:00.001000+00:00,4.542e-05,7.427e-05,2.8850000000000003e-05,2009.48,2025-03-27 00:00:00.001000+00:00,2025-03-27 00:00:00.001000+00:00,7.427e-05
ETHUSDT,2025-03-27 08:00:00.001000+00:00,7.427e-05,3.127e-05,-4.300000000000001e-05,2026.03,2025-03-27 08:00:00.001000+00:00,2025-03-27 08:00:00.001000+00:00,3.127e-05
ETHUSDT,2025-03-27 16:00:00.002000+00:00,3.127e-05,6.551e-05,3.4240000000000004e-05,2004.46,2025-03-27 16:00:00.002000+00:00,2025-03-27 16:00:00.002000+00:00,6.551e-05
ETHUSDT,2025-03-28 00:00:00.001000+00:00,6.551e-05,-2.896e-05,-9.447000000000001e-05,2002.61,2025-03-28 00:00:00.001000+00:00,2025-03-28 00:00:00.001000+00:00,-2.896e-05
ETHUSDT,2025-03-28 08:00:00.001000+00:00,-2.896e-05,-1.109e-05,1.787e-05,1909.79,2025-03-28 08:00:00.001000+00:00,2025-03-28 08:00:00.001000+00:00,-1.109e-05
ETHUSDT,2025-03-28 16:00:00+00:00,-1.109e-05,3.56e-06,1.465e-05,1873.5,2025-03-28 16:00:00+00:00,2025-03-28 16:00:00+00:00,3.56e-06
ETHUSDT,2025-03-29 00:00:00+00:00,3.56e-06,4.498e-05,4.142e-05,1895.65,2025-03-29 00:00:00+00:00,2025-03-29 00:00:00+00:00,4.498e-05
ETHUSDT,2025-03-29 08:00:00+00:00,4.498e-05,3.469e-05,-1.0289999999999998e-05,1878.67,2025-03-29 08:00:00+00:00,2025-03-29 08:00:00+00:00,3.469e-05
ETHUSDT,2025-03-29 16:00:00+00:00,3.469e-05,-1.072e-05,-4.541e-05,1842.41,2025-03-29 16:00:00+00:00,2025-03-29 16:00:00+00:00,-1.072e-05
ETHUSDT,2025-03-30 00:00:00+00:00,-1.072e-05,-1.999e-05,-9.27e-06,1826.47,2025-03-30 00:00:00+00:00,2025-03-30 00:00:00+00:00,-1.999e-05
ETHUSDT,2025-03-30 08:00:00+00:00,-1.999e-05,1.191e-05,3.19e-05,1837.38,2025-03-30 08:00:00+00:00,2025-03-30 08:00:00+00:00,1.191e-05
ETHUSDT,2025-03-30 16:00:00+00:00,1.191e-05,-3.26e-06,-1.5169999999999999e-05,1811.57,2025-03-30 16:00:00+00:00,2025-03-30 16:00:00+00:00,-3.26e-06
ETHUSDT,2025-03-31 00:00:00+00:00,-3.26e-06,2.663e-05,2.989e-05,1809.38,2025-03-31 00:00:00+00:00,2025-03-31 00:00:00+00:00,2.663e-05
ETHUSDT,2025-03-31 08:00:00+00:00,2.663e-05,2.009e-05,-6.540000000000002e-06,1799.23,2025-03-31 08:00:00+00:00,2025-03-31 08:00:00+00:00,2.009e-05
ETHUSDT,2025-03-31 16:00:00+00:00,2.009e-05,-6.52e-06,-2.6609999999999998e-05,1842.43,2025-03-31 16:00:00+00:00,2025-03-31 16:00:00+00:00,-6.52e-06
ETHUSDT,2025-04-01 00:00:00+00:00,-6.52e-06,2.877e-05,3.529e-05,1819.66,2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2.877e-05
ETHUSDT,2025-04-01 08:00:00.001000+00:00,2.877e-05,3.314e-05,4.369999999999997e-06,1854.34,2025-04-01 08:00:00.001000+00:00,2025-04-01 08:00:00.001000+00:00,3.314e-05
ETHUSDT,2025-04-01 16:00:00+00:00,3.314e-05,3.676e-05,3.6200000000000026e-06,1918.5,2025-04-01 16:00:00+00:00,2025-04-01 16:00:00+00:00,3.676e-05
ETHUSDT,2025-04-02 00:00:00.001000+00:00,3.676e-05,-4.5e-07,-3.721e-05,1902.79,2025-04-02 00:00:00.001000+00:00,2025-04-02 00:00:00.001000+00:00,-4.5e-07
ETHUSDT,2025-04-02 08:00:00+00:00,-4.5e-07,4.262e-05,4.307e-05,1862.51,2025-04-02 08:00:00+00:00,2025-04-02 08:00:00+00:00,4.262e-05
ETHUSDT,2025-04-02 16:00:00+00:00,4.262e-05,-6.39e-06,-4.901e-05,1898.95,2025-04-02 16:00:00+00:00,2025-04-02 16:00:00+00:00,-6.39e-06
ETHUSDT,2025-04-03 00:00:00+00:00,-6.39e-06,6.39e-05,7.028999999999999e-05,1795.51,2025-04-03 00:00:00+00:00,2025-04-03 00:00:00+00:00,6.39e-05
ETHUSDT,2025-04-03 08:00:00+00:00,6.39e-05,-6.15e-06,-7.005e-05,1815.48,2025-04-03 08:00:00+00:00,2025-04-03 08:00:00+00:00,-6.15e-06
ETHUSDT,2025-04-03 16:00:00+00:00,-6.15e-06,6.701e-05,7.316e-05,1781.6,2025-04-03 16:00:00+00:00,2025-04-03 16:00:00+00:00,6.701e-05
ETHUSDT,2025-04-04 00:00:00+00:00,6.701e-05,-2.093e-05,-8.794e-05,1816.59,2025-04-04 00:00:00+00:00,2025-04-04 00:00:00+00:00,-2.093e-05
ETHUSDT,2025-04-04 08:00:00+00:00,-2.093e-05,3.78e-05,5.873e-05,1817.01,2025-04-04 08:00:00+00:00,2025-04-04 08:00:00+00:00,3.78e-05
ETHUSDT,2025-04-04 16:00:00+00:00,3.78e-05,2.181e-05,-1.5989999999999998e-05,1794.49,2025-04-04 16:00:00+00:00,2025-04-04 16:00:00+00:00,2.181e-05
ETHUSDT,2025-04-05 00:00:00+00:00,2.181e-05,5.939e-05,3.758e-05,1814.23,2025-04-05 00:00:00+00:00,2025-04-05 00:00:00+00:00,5.939e-05
ETHUSDT,2025-04-05 08:00:00+00:00,5.939e-05,-7.82e-06,-6.721e-05,1813.0,2025-04-05 08:00:00+00:00,2025-04-05 08:00:00+00:00,-7.82e-06
ETHUSDT,2025-04-05 16:00:00+00:00,-7.82e-06,2.389e-05,3.171e-05,1781.74,2025-04-05 16:00:00+00:00,2025-04-05 16:00:00+00:00,2.389e-05
ETHUSDT,2025-04-06 00:00:00+00:00,2.389e-05,5.41e-05,3.021e-05,1804.31,2025-04-06 00:00:00+00:00,2025-04-06 00:00:00+00:00,5.41e-05
ETHUSDT,2025-04-06 08:00:00+00:00,5.41e-05,-2.372e-05,-7.782e-05,1795.89,2025-04-06 08:00:00+00:00,2025-04-06 08:00:00+00:00,-2.372e-05
ETHUSDT,2025-04-06 16:00:00.002000+00:00,-2.372e-05,-3.784e-05,-1.4119999999999997e-05,1759.03,2025-04-06 16:00:00.002000+00:00,2025-04-06 16:00:00.002000+00:00,-3.784e-05
ETHUSDT,2025-04-07 00:00:00+00:00,-3.784e-05,-9.65e-06,2.8189999999999996e-05,1579.46,2025-04-07 00:00:00+00:00,2025-04-07 00:00:00+00:00,-9.65e-06
ETHUSDT,2025-04-07 08:00:00+00:00,-9.65e-06,-3.451e-05,-2.486e-05,1456.5,2025-04-07 08:00:00+00:00,2025-04-07 08:00:00+00:00,-3.451e-05
ETHUSDT,2025-04-07 16:00:00+00:00,-3.451e-05,-4.38e-06,3.0129999999999998e-05,1554.32,2025-04-07 16:00:00+00:00,2025-04-07 16:00:00+00:00,-4.38e-06
ETHUSDT,2025-04-08 00:00:00+00:00,-4.38e-06,1.155e-05,1.5929999999999998e-05,1550.04,2025-04-08 00:00:00+00:00,2025-04-08 00:00:00+00:00,1.155e-05
ETHUSDT,2025-04-08 08:00:00+00:00,1.155e-05,-1.429e-05,-2.584e-05,1569.93,2025-04-08 08:00:00+00:00,2025-04-08 08:00:00+00:00,-1.429e-05
ETHUSDT,2025-04-08 16:00:00+00:00,-1.429e-05,-4.82e-05,-3.391e-05,1528.5,2025-04-08 16:00:00+00:00,2025-04-08 16:00:00+00:00,-4.82e-05
ETHUSDT,2025-04-09 00:00:00+00:00,-4.82e-05,-6.596e-05,-1.776e-05,1474.87,2025-04-09 00:00:00+00:00,2025-04-09 00:00:00+00:00,-6.596e-05
ETHUSDT,2025-04-09 08:00:00.001000+00:00,-6.596e-05,1.591e-05,8.187e-05,1484.85,2025-04-09 08:00:00.001000+00:00,2025-04-09 08:00:00.001000+00:00,1.591e-05
ETHUSDT,2025-04-09 16:00:00+00:00,1.591e-05,0.0001,8.409e-05,1482.86,2025-04-09 16:00:00+00:00,2025-04-09 16:00:00+00:00,0.0001
ETHUSDT,2025-04-10 00:00:00+00:00,0.0001,3.042e-05,-6.958000000000001e-05,1667.6,2025-04-10 00:00:00+00:00,2025-04-10 00:00:00+00:00,3.042e-05
ETHUSDT,2025-04-10 08:00:00+00:00,3.042e-05,-7.8e-07,-3.12e-05,1595.87,2025-04-10 08:00:00+00:00,2025-04-10 08:00:00+00:00,-7.8e-07
ETHUSDT,2025-04-10 16:00:00+00:00,-7.8e-07,-9.18e-06,-8.400000000000001e-06,1495.31,2025-04-10 16:00:00+00:00,2025-04-10 16:00:00+00:00,-9.18e-06
ETHUSDT,2025-04-11 00:00:00.001000+00:00,-9.18e-06,-5.857e-05,-4.939e-05,1520.56,2025-04-11 00:00:00.001000+00:00,2025-04-11 00:00:00.001000+00:00,-5.857e-05
ETHUSDT,2025-04-11 08:00:00+00:00,-5.857e-05,-4.61e-06,5.3960000000000005e-05,1548.3,2025-04-11 08:00:00+00:00,2025-04-11 08:00:00+00:00,-4.61e-06
ETHUSDT,2025-04-11 16:00:00+00:00,-4.61e-06,2.511e-05,2.972e-05,1565.07,2025-04-11 16:00:00+00:00,2025-04-11 16:00:00+00:00,2.511e-05
ETHUSDT,2025-04-12 00:00:00+00:00,2.511e-05,-6e-06,-3.111e-05,1566.42,2025-04-12 00:00:00+00:00,2025-04-12 00:00:00+00:00,-6e-06
ETHUSDT,2025-04-12 08:00:00.001000+00:00,-6e-06,2.416e-05,3.016e-05,1580.11,2025-04-12 08:00:00.001000+00:00,2025-04-12 08:00:00.001000+00:00,2.416e-05
ETHUSDT,2025-04-12 16:00:00+00:00,2.416e-05,7.676e-05,5.2600000000000005e-05,1655.83,2025-04-12 16:00:00+00:00,2025-04-12 16:00:00+00:00,7.676e-05
ETHUSDT,2025-04-13 00:00:00+00:00,7.676e-05,5.203e-05,-2.4730000000000002e-05,1643.92,2025-04-13 00:00:00+00:00,2025-04-13 00:00:00+00:00,5.203e-05
ETHUSDT,2025-04-13 08:00:00+00:00,5.203e-05,5.299e-05,9.599999999999976e-07,1613.67,2025-04-13 08:00:00+00:00,2025-04-13 08:00:00+00:00,5.299e-05
ETHUSDT,2025-04-13 16:00:00+00:00,5.299e-05,7.387e-05,2.0879999999999997e-05,1588.86,2025-04-13 16:00:00+00:00,2025-04-13 16:00:00+00:00,7.387e-05
ETHUSDT,2025-04-14 00:00:00+00:00,7.387e-05,5.913e-05,-1.4739999999999998e-05,1596.2,2025-04-14 00:00:00+00:00,2025-04-14 00:00:00+00:00,5.913e-05
ETHUSDT,2025-04-14 08:00:00+00:00,5.913e-05,5.384e-05,-5.2899999999999985e-06,1635.81,2025-04-14 08:00:00+00:00,2025-04-14 08:00:00+00:00,5.384e-05
ETHUSDT,2025-04-14 16:00:00+00:00,5.384e-05,2.56e-05,-2.824e-05,1628.67,2025-04-14 16:00:00+00:00,2025-04-14 16:00:00+00:00,2.56e-05
ETHUSDT,2025-04-15 00:00:00+00:00,2.56e-05,1.812e-05,-7.4799999999999995e-06,1623.54,2025-04-15 00:00:00+00:00,2025-04-15 00:00:00+00:00,1.812e-05
ETHUSDT,2025-04-15 08:00:00+00:00,1.812e-05,3.35e-06,-1.477e-05,1643.61,2025-04-15 08:00:00+00:00,2025-04-15 08:00:00+00:00,3.35e-06
ETHUSDT,2025-04-15 16:00:00.001000+00:00,3.35e-06,4.294e-05,3.959e-05,1619.99,2025-04-15 16:00:00.001000+00:00,2025-04-15 16:00:00.001000+00:00,4.294e-05
ETHUSDT,2025-04-16 00:00:00+00:00,4.294e-05,-2.96e-05,-7.254000000000001e-05,1586.42,2025-04-16 00:00:00+00:00,2025-04-16 00:00:00+00:00,-2.96e-05
ETHUSDT,2025-04-16 08:00:00+00:00,-2.96e-05,-2.514e-05,4.460000000000001e-06,1561.6,2025-04-16 08:00:00+00:00,2025-04-16 08:00:00+00:00,-2.514e-05
ETHUSDT,2025-04-16 16:00:00+00:00,-2.514e-05,4.479e-05,6.993e-05,1591.38,2025-04-16 16:00:00+00:00,2025-04-16 16:00:00+00:00,4.479e-05
ETHUSDT,2025-04-17 00:00:00.001000+00:00,4.479e-05,5.184e-05,7.049999999999995e-06,1577.46,2025-04-17 00:00:00.001000+00:00,2025-04-17 00:00:00.001000+00:00,5.184e-05
ETHUSDT,2025-04-17 08:00:00+00:00,5.184e-05,-1.791e-05,-6.975e-05,1600.97,2025-04-17 08:00:00+00:00,2025-04-17 08:00:00+00:00,-1.791e-05
ETHUSDT,2025-04-17 16:00:00.001000+00:00,-1.791e-05,-3.125e-05,-1.3340000000000001e-05,1582.37,2025-04-17 16:00:00.001000+00:00,2025-04-17 16:00:00.001000+00:00,-3.125e-05
ETHUSDT,2025-04-18 00:00:00+00:00,-3.125e-05,2.747e-05,5.872e-05,1583.38,2025-04-18 00:00:00+00:00,2025-04-18 00:00:00+00:00,2.747e-05
ETHUSDT,2025-04-18 08:00:00+00:00,2.747e-05,-1.492e-05,-4.239e-05,1584.58,2025-04-18 08:00:00+00:00,2025-04-18 08:00:00+00:00,-1.492e-05
ETHUSDT,2025-04-18 16:00:00+00:00,-1.492e-05,-2.388e-05,-8.959999999999999e-06,1582.98,2025-04-18 16:00:00+00:00,2025-04-18 16:00:00+00:00,-2.388e-05
ETHUSDT,2025-04-19 00:00:00+00:00,-2.388e-05,8.846e-05,0.00011234,1588.02,2025-04-19 00:00:00+00:00,2025-04-19 00:00:00+00:00,8.846e-05
ETHUSDT,2025-04-19 08:00:00+00:00,8.846e-05,7.189e-05,-1.657e-05,1600.82,2025-04-19 08:00:00+00:00,2025-04-19 08:00:00+00:00,7.189e-05
ETHUSDT,2025-04-19 16:00:00+00:00,7.189e-05,5.765e-05,-1.4240000000000006e-05,1608.49,2025-04-19 16:00:00+00:00,2025-04-19 16:00:00+00:00,5.765e-05
ETHUSDT,2025-04-20 00:00:00+00:00,5.765e-05,7.724e-05,1.959e-05,1611.32,2025-04-20 00:00:00+00:00,2025-04-20 00:00:00+00:00,7.724e-05
ETHUSDT,2025-04-20 08:00:00+00:00,7.724e-05,-5.358e-05,-0.00013082,1595.24,2025-04-20 08:00:00+00:00,2025-04-20 08:00:00+00:00,-5.358e-05
ETHUSDT,2025-04-20 16:00:00+00:00,-5.358e-05,-1.24e-06,5.234e-05,1572.01,2025-04-20 16:00:00+00:00,2025-04-20 16:00:00+00:00,-1.24e-06
ETHUSDT,2025-04-21 00:00:00+00:00,-1.24e-06,0.0001,0.00010124,1586.79,2025-04-21 00:00:00+00:00,2025-04-21 00:00:00+00:00,0.0001
ETHUSDT,2025-04-21 08:00:00.005000+00:00,0.0001,8.017e-05,-1.9830000000000005e-05,1645.99,2025-04-21 08:00:00.005000+00:00,2025-04-21 08:00:00.005000+00:00,8.017e-05
ETHUSDT,2025-04-21 16:00:00.003000+00:00,8.017e-05,-3.6e-05,-0.00011617,1621.63,2025-04-21 16:00:00.003000+00:00,2025-04-21 16:00:00.003000+00:00,-3.6e-05
ETHUSDT,2025-04-22 00:00:00.008000+00:00,-3.6e-05,2.2e-07,3.622e-05,1578.43,2025-04-22 00:00:00.008000+00:00,2025-04-22 00:00:00.008000+00:00,2.2e-07
ETHUSDT,2025-04-22 08:00:00+00:00,2.2e-07,8.105e-05,8.083000000000001e-05,1622.24,2025-04-22 08:00:00+00:00,2025-04-22 08:00:00+00:00,8.105e-05
ETHUSDT,2025-04-22 16:00:00+00:00,8.105e-05,6.679e-05,-1.4260000000000002e-05,1707.14,2025-04-22 16:00:00+00:00,2025-04-22 16:00:00+00:00,6.679e-05
ETHUSDT,2025-04-23 00:00:00+00:00,6.679e-05,9.616e-05,2.937e-05,1760.19,2025-04-23 00:00:00+00:00,2025-04-23 00:00:00+00:00,9.616e-05
ETHUSDT,2025-04-23 08:00:00.002000+00:00,9.616e-05,0.0001,3.840000000000004e-06,1789.31,2025-04-23 08:00:00.002000+00:00,2025-04-23 08:00:00.002000+00:00,0.0001
ETHUSDT,2025-04-23 16:00:00+00:00,0.0001,0.0001,0.0,1790.86,2025-04-23 16:00:00+00:00,2025-04-23 16:00:00+00:00,0.0001
ETHUSDT,2025-04-24 00:00:00+00:00,0.0001,7.229e-05,-2.7710000000000004e-05,1794.49,2025-04-24 00:00:00+00:00,2025-04-24 00:00:00+00:00,7.229e-05
ETHUSDT,2025-04-24 08:00:00.001000+00:00,7.229e-05,6.2e-06,-6.609e-05,1757.0,2025-04-24 08:00:00.001000+00:00,2025-04-24 08:00:00.001000+00:00,6.2e-06
ETHUSDT,2025-04-24 16:00:00.001000+00:00,6.2e-06,5.922e-05,5.302e-05,1764.24,2025-04-24 16:00:00.001000+00:00,2025-04-24 16:00:00.001000+00:00,5.922e-05
ETHUSDT,2025-04-25 00:00:00.007000+00:00,5.922e-05,7.829e-05,1.907e-05,1766.84,2025-04-25 00:00:00.007000+00:00,2025-04-25 00:00:00.007000+00:00,7.829e-05
ETHUSDT,2025-04-25 08:00:00.002000+00:00,7.829e-05,-9.65e-06,-8.794e-05,1777.35,2025-04-25 08:00:00.002000+00:00,2025-04-25 08:00:00.002000+00:00,-9.65e-06
ETHUSDT,2025-04-25 16:00:00.003000+00:00,-9.65e-06,8.3e-06,1.7950000000000003e-05,1807.29,2025-04-25 16:00:00.003000+00:00,2025-04-25 16:00:00.003000+00:00,8.3e-06
ETHUSDT,2025-04-26 00:00:00.002000+00:00,8.3e-06,-2.999e-05,-3.829e-05,1785.38,2025-04-26 00:00:00.002000+00:00,2025-04-26 00:00:00.002000+00:00,-2.999e-05
ETHUSDT,2025-04-26 08:00:00+00:00,-2.999e-05,7.28e-06,3.727e-05,1801.08,2025-04-26 08:00:00+00:00,2025-04-26 08:00:00+00:00,7.28e-06
ETHUSDT,2025-04-26 16:00:00.002000+00:00,7.28e-06,5.635e-05,4.907e-05,1799.35,2025-04-26 16:00:00.002000+00:00,2025-04-26 16:00:00.002000+00:00,5.635e-05
ETHUSDT,2025-04-27 00:00:00.001000+00:00,5.635e-05,-6.737e-05,-0.00012372000000000001,1820.77,2025-04-27 00:00:00.001000+00:00,2025-04-27 00:00:00.001000+00:00,-6.737e-05
