trade_id,symbol,mode,decision_entry_time,actual_entry_time,decision_exit_time,actual_exit_time,hold_periods,min_known_rate_decimal,min_known_rate_bp,known_rate_decimal,known_rate_bp,funding_income,spot_qty,perp_qty,spot_entry_notional,perp_entry_notional,spot_pnl,perp_pnl,two_leg_residual_pnl,gross_carry_pnl,basis_pnl,initial_net_delta,spot_entry_source,perp_entry_source,spot_exit_source,perp_exit_source,same_minute_close_used,future_price_used,execution_status,passes_cost_coverage_gate,required_avg_rate_decimal,required_avg_rate_bp,legacy_total_cost_rate,net_pnl,net_return,total_fee,total_slippage,total_cost,accounting_expected_net,accounting_error,accounting_status,explicit_total_cost_rate,mapping_status
FRC1_ETHUSDT_2025-04-21 08:00:00.005000+00:00,ETHUSDT,funding,2025-04-21 08:00:00.005000+00:00,2025-04-21 08:01:00+00:00,2025-04-22 00:00:00.008000+00:00,2025-04-22 00:01:00+00:00,2,5e-05,0.5,0.0001,1.0,0.4417,6.075334143377885,6.075334143377885,10000,10000,-410.5710814094771,410.5710814094771,0.0,0.4417000000000257,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.224966666666642,-0.002222496666666664,16.0,5.999999999999999,22.666666666666668,-22.224966666666642,0.0,ok,0.002266666666666667,explicit
FRC1_ETHUSDT_2025-04-22 16:00:00+00:00,ETHUSDT,funding,2025-04-22 16:00:00+00:00,2025-04-22 16:01:00+00:00,2025-04-24 16:00:00.001000+00:00,2025-04-24 16:01:00+00:00,6,5e-05,0.5,8.105e-05,0.8105,4.4144000000000005,5.8577503895404,5.8577503895404,10000,10000,334.4775472427563,-334.4775472427563,0.0,4.4144000000000005,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-19.5856,-0.00195856,16.0,5.999999999999999,24.0,-19.5856,0.0,ok,0.0024,explicit
FRC1_ETHUSDT_2025-04-25 00:00:00.007000+00:00,ETHUSDT,funding,2025-04-25 00:00:00.007000+00:00,2025-04-25 00:01:00+00:00,2025-04-25 16:00:00.003000+00:00,2025-04-25 16:01:00+00:00,2,5e-05,0.5,5.922e-05,0.5922,0.6863999999999999,5.659854088961587,5.659854088961587,10000,10000,228.997696439386,-228.997696439386,0.0,0.6863999999999919,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.980266666666676,-0.0021980266666666677,16.0,5.999999999999999,22.666666666666668,-21.980266666666676,0.0,ok,0.002266666666666667,explicit
FRC1_ETHUSDT_2025-04-27 00:00:00.001000+00:00,ETHUSDT,funding,2025-04-27 00:00:00.001000+00:00,2025-04-27 00:01:00+00:00,2025-04-27 08:00:00+00:00,2025-04-27 08:01:00+00:00,1,5e-05,0.5,5.635e-05,0.5635,-0.6737,5.492151715198981,5.492151715198981,10000,10000,-101.87941431694084,101.87941431694084,0.0,-0.6736999999999966,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-23.00703333333333,-0.002300703333333333,16.0,5.999999999999999,22.333333333333332,-23.00703333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_ETHUSDT_2025-04-29 00:00:00+00:00,ETHUSDT,funding,2025-04-29 00:00:00+00:00,2025-04-29 00:01:00+00:00,2025-04-29 16:00:00.010000+00:00,2025-04-29 16:01:00+00:00,2,5e-05,0.5,8.281e-05,0.8281000000000001,0.4393999999999999,5.560065386368944,5.560065386368944,10000,10000,93.57590045258893,-93.57590045258893,0.0,0.4394000000000062,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.22726666666666,-0.0022227266666666663,16.0,5.999999999999999,22.666666666666668,-22.22726666666666,0.0,ok,0.002266666666666667,explicit
FRC1_ETHUSDT_2025-05-01 00:00:00+00:00,ETHUSDT,funding,2025-05-01 00:00:00+00:00,2025-05-01 00:01:00+00:00,2025-05-01 16:00:00.001000+00:00,2025-05-01 16:01:00+00:00,2,5e-05,0.5,5.43e-05,0.543,0.5223,5.577618133952077,5.577618133952077,10000,10000,338.1152112801743,-338.1152112801743,0.0,0.5222999999999729,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.144366666666695,-0.0022144366666666695,16.0,5.999999999999999,22.666666666666668,-22.144366666666695,0.0,ok,0.002266666666666667,explicit
FRC1_ETHUSDT_2025-05-04 00:00:00.001000+00:00,ETHUSDT,funding,2025-05-04 00:00:00.001000+00:00,2025-05-04 00:01:00+00:00,2025-05-04 08:00:00.001000+00:00,2025-05-04 08:01:00+00:00,1,5e-05,0.5,6.708e-05,0.6708000000000001,0.3288999999999999,5.46033340795789,5.46033340795789,10000,10000,45.26616395197071,-45.26616395197071,0.0,0.3288999999999973,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.004433333333335,-0.0022004433333333334,16.0,5.999999999999999,22.333333333333332,-22.004433333333335,0.0,ok,0.0022333333333333333,explicit
FRC1_ETHUSDT_2025-05-06 00:00:00.002000+00:00,ETHUSDT,funding,2025-05-06 00:00:00.002000+00:00,2025-05-06 00:01:00+00:00,2025-05-06 08:00:00.005000+00:00,2025-05-06 08:01:00+00:00,1,5e-05,0.5,6.899e-05,0.6899000000000001,-0.1836,5.495441531249828,5.495441531249828,10000,10000,-84.2451186740607,84.2451186740607,0.0,-0.1835999999999984,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.51693333333333,-0.002251693333333333,16.0,5.999999999999999,22.333333333333332,-22.51693333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_ETHUSDT_2025-05-07 08:00:00+00:00,ETHUSDT,funding,2025-05-07 08:00:00+00:00,2025-05-07 08:01:00+00:00,2025-05-07 16:00:00.006000+00:00,2025-05-07 16:01:00+00:00,1,5e-05,0.5,8.548e-05,0.8548,-0.0648,5.444073037683874,5.444073037683874,10000,10000,-112.80119334080878,112.80119334080878,0.0,-0.0648000000000053,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.398133333333337,-0.002239813333333334,16.0,5.999999999999999,22.333333333333332,-22.398133333333337,0.0,ok,0.0022333333333333333,explicit
FRC1_ETHUSDT_2025-05-08 08:00:00.001000+00:00,ETHUSDT,funding,2025-05-08 08:00:00.001000+00:00,2025-05-08 08:01:00+00:00,2025-05-10 08:00:00+00:00,2025-05-10 08:01:00+00:00,6,5e-05,0.5,0.0001,1.0,5.8514,5.190491020450535,5.190491020450535,10000,10000,2470.4142011834338,-2470.4142011834338,0.0,5.851400000000012,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-18.148599999999988,-0.0018148599999999989,16.0,5.999999999999999,24.0,-18.148599999999988,0.0,ok,0.0024,explicit
FRC1_ETHUSDT_2025-05-10 08:00:00+00:00,ETHUSDT,funding,2025-05-10 08:00:00+00:00,2025-05-10 08:01:00+00:00,2025-05-11 16:00:00.001000+00:00,2025-05-11 16:01:00+00:00,4,5e-05,0.5,9.797e-05,0.9797,2.8817000000000004,4.162244282116917,4.162244282116917,10000,10000,255.4785540363349,-255.4785540363349,0.0,2.8817000000000235,0.0,0.0,open,open,open,open,False,False,ok,False,0.000625,6.25,0.0022,-20.45163333333331,-0.002045163333333331,16.0,5.999999999999999,23.333333333333332,-20.45163333333331,0.0,ok,0.002333333333333333,explicit
FRC1_ETHUSDT_2025-05-12 00:00:00.004000+00:00,ETHUSDT,funding,2025-05-12 00:00:00.004000+00:00,2025-05-12 00:01:00+00:00,2025-05-14 00:00:00.007000+00:00,2025-05-14 00:01:00+00:00,6,5e-05,0.5,7.088e-05,0.7088,5.195,3.976158950930223,3.976158950930223,10000,10000,650.062226887583,-650.062226887583,0.0,5.19500000000005,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-18.80499999999995,-0.001880499999999995,16.0,5.999999999999999,24.0,-18.80499999999995,0.0,ok,0.0024,explicit
FRC1_ETHUSDT_2025-05-14 00:00:00.007000+00:00,ETHUSDT,funding,2025-05-14 00:00:00.007000+00:00,2025-05-14 00:01:00+00:00,2025-05-16 00:00:00.001000+00:00,2025-05-16 00:01:00+00:00,6,5e-05,0.5,0.0001,1.0,4.271599999999999,3.7334607687942416,3.7334607687942416,10000,10000,-494.4222096114208,494.4222096114208,0.0,4.271599999999978,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-19.728400000000022,-0.001972840000000002,16.0,5.999999999999999,24.0,-19.728400000000022,0.0,ok,0.0024,explicit
FRC1_ETHUSDT_2025-05-16 00:00:00.001000+00:00,ETHUSDT,funding,2025-05-16 00:00:00.001000+00:00,2025-05-16 00:01:00+00:00,2025-05-17 00:00:00+00:00,2025-05-17 00:01:00+00:00,3,5e-05,0.5,6.801e-05,0.6800999999999999,1.9745,3.927652638400659,3.927652638400659,10000,10000,-55.10496651676204,55.10496651676204,0.0,1.974499999999999,0.0,0.0,open,open,open,open,False,False,ok,False,0.0008333333333333,8.333333333333334,0.0022,-21.0255,-0.00210255,16.0,5.999999999999999,23.0,-21.0255,0.0,ok,0.0023,explicit
FRC1_ETHUSDT_2025-05-18 00:00:00+00:00,ETHUSDT,funding,2025-05-18 00:00:00+00:00,2025-05-18 00:01:00+00:00,2025-05-18 16:00:00+00:00,2025-05-18 16:01:00+00:00,2,5e-05,0.5,5.366e-05,0.5366,0.5039,4.044473025387157,4.044473025387157,10000,10000,440.3217782738994,-440.3217782738994,0.0,0.5038999999999874,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.16276666666668,-0.002216276666666668,16.0,5.999999999999999,22.666666666666668,-22.16276666666668,0.0,ok,0.002266666666666667,explicit
FRC1_ETHUSDT_2025-05-19 08:00:00.006000+00:00,ETHUSDT,funding,2025-05-19 08:00:00.006000+00:00,2025-05-19 08:01:00+00:00,2025-05-20 16:00:00+00:00,2025-05-20 16:01:00+00:00,4,5e-05,0.5,6.531e-05,0.6531,2.5175,4.161482153483785,4.161482153483785,10000,10000,319.6018293875555,-319.6018293875555,0.0,2.517499999999984,0.0,0.0,open,open,open,open,False,False,ok,False,0.000625,6.25,0.0022,-20.815833333333348,-0.0020815833333333346,16.0,5.999999999999999,23.333333333333332,-20.815833333333348,0.0,ok,0.002333333333333333,explicit
FRC1_ETHUSDT_2025-05-21 08:00:00.001000+00:00,ETHUSDT,funding,2025-05-21 08:00:00.001000+00:00,2025-05-21 08:01:00+00:00,2025-05-21 16:00:00.004000+00:00,2025-05-21 16:01:00+00:00,1,5e-05,0.5,9.338e-05,0.9338,0.0647,3.920123562294683,3.920123562294683,10000,10000,66.36769190964834,-66.36769190964834,0.0,0.0647000000000019,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.26863333333333,-0.002226863333333333,16.0,5.999999999999999,22.333333333333332,-22.26863333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_ETHUSDT_2025-05-22 08:00:00+00:00,ETHUSDT,funding,2025-05-22 08:00:00+00:00,2025-05-22 08:01:00+00:00,2025-05-23 16:00:00.007000+00:00,2025-05-23 16:01:00+00:00,4,5e-05,0.5,0.0001,1.0,2.9274,3.796089268835246,3.796089268835246,10000,10000,-255.0212770803512,255.0212770803512,0.0,2.9274000000000058,0.0,0.0,open,open,open,open,False,False,ok,False,0.000625,6.25,0.0022,-20.405933333333326,-0.0020405933333333326,16.0,5.999999999999999,23.333333333333332,-20.405933333333326,0.0,ok,0.002333333333333333,explicit
FRC1_ETHUSDT_2025-05-24 00:00:00.010000+00:00,ETHUSDT,funding,2025-05-24 00:00:00.010000+00:00,2025-05-24 00:01:00+00:00,2025-05-24 16:00:00.003000+00:00,2025-05-24 16:01:00+00:00,2,5e-05,0.5,0.0001,1.0,0.6147,3.963959678602149,3.963959678602149,10000,10000,122.72419164952268,-122.72419164952268,0.0,0.6146999999999991,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.05196666666667,-0.0022051966666666667,16.0,5.999999999999999,22.666666666666668,-22.05196666666667,0.0,ok,0.002266666666666667,explicit
FRC1_ETHUSDT_2025-05-25 00:00:00.004000+00:00,ETHUSDT,funding,2025-05-25 00:00:00.004000+00:00,2025-05-25 00:01:00+00:00,2025-05-25 08:00:00+00:00,2025-05-25 08:01:00+00:00,1,5e-05,0.5,6.041e-05,0.6041,0.3749999999999999,3.9533660935603625,3.9533660935603625,10000,10000,-146.27454546173342,146.27454546173342,0.0,0.375,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-21.958333333333332,-0.002195833333333333,16.0,5.999999999999999,22.333333333333332,-21.958333333333332,0.0,ok,0.0022333333333333333,explicit
FRC1_ETHUSDT_2025-05-25 16:00:00+00:00,ETHUSDT,funding,2025-05-25 16:00:00+00:00,2025-05-25 16:01:00+00:00,2025-05-26 00:00:00+00:00,2025-05-26 00:01:00+00:00,1,5e-05,0.5,8.487e-05,0.8487,0.0385,3.9807966370230017,3.9807966370230017,10000,10000,148.60313846006835,-148.60313846006835,0.0,0.038499999999999,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.294833333333333,-0.002229483333333333,16.0,5.999999999999999,22.333333333333332,-22.294833333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_ETHUSDT_2025-05-26 08:00:00+00:00,ETHUSDT,funding,2025-05-26 08:00:00+00:00,2025-05-26 08:01:00+00:00,2025-05-28 08:00:00.003000+00:00,2025-05-28 08:01:00+00:00,6,5e-05,0.5,8.047e-05,0.8047,4.8736999999999995,3.8746173815335734,3.8746173815335734,10000,10000,211.63160137936336,-211.63160137936336,0.0,4.873699999999985,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-19.126300000000015,-0.0019126300000000015,16.0,5.999999999999999,24.0,-19.126300000000015,0.0,ok,0.0024,explicit
FRC1_ETHUSDT_2025-05-28 08:00:00.003000+00:00,ETHUSDT,funding,2025-05-28 08:00:00.003000+00:00,2025-05-28 08:01:00+00:00,2025-05-30 08:00:00.003000+00:00,2025-05-30 08:01:00+00:00,6,5e-05,0.5,0.0001,1.0,5.5798000000000005,3.794317629917435,3.794317629917435,10000,10000,-68.90480815930007,68.90480815930007,0.0,5.579799999999999,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-18.4202,-0.0018420200000000002,16.0,5.999999999999999,24.0,-18.4202,0.0,ok,0.0024,explicit
FRC1_ETHUSDT_2025-05-30 08:00:00.003000+00:00,ETHUSDT,funding,2025-05-30 08:00:00.003000+00:00,2025-05-30 08:01:00+00:00,2025-05-31 00:00:00+00:00,2025-05-31 00:01:00+00:00,2,5e-05,0.5,0.0001,1.0,0.9088,3.8206437020509214,3.8206437020509214,10000,10000,-323.0354250084061,323.0354250084061,0.0,0.9087999999999852,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.757866666666683,-0.0021757866666666684,16.0,5.999999999999999,22.666666666666668,-21.757866666666683,0.0,ok,0.002266666666666667,explicit
FRC1_ETHUSDT_2025-05-31 08:00:00+00:00,ETHUSDT,funding,2025-05-31 08:00:00+00:00,2025-05-31 08:01:00+00:00,2025-05-31 16:00:00+00:00,2025-05-31 16:01:00+00:00,1,5e-05,0.5,8.054e-05,0.8054,0.2739,3.9663180273120657,3.9663180273120657,10000,10000,46.0092891168196,-46.0092891168196,0.0,0.2738999999999976,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.059433333333335,-0.0022059433333333333,16.0,5.999999999999999,22.333333333333332,-22.059433333333335,0.0,ok,0.0022333333333333333,explicit
FRC1_ETHUSDT_2025-06-01 00:00:00.001000+00:00,ETHUSDT,funding,2025-06-01 00:00:00.001000+00:00,2025-06-01 00:01:00+00:00,2025-06-01 08:00:00.002000+00:00,2025-06-01 08:01:00+00:00,1,5e-05,0.5,7.52e-05,0.752,0.3946,3.955977878171705,3.955977878171705,10000,10000,-80.1481118117596,80.1481118117596,0.0,0.3945999999999969,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-21.938733333333335,-0.0021938733333333334,16.0,5.999999999999999,22.333333333333332,-21.938733333333335,0.0,ok,0.0022333333333333333,explicit
FRC1_ETHUSDT_2025-06-02 08:00:00+00:00,ETHUSDT,funding,2025-06-02 08:00:00+00:00,2025-06-02 08:01:00+00:00,2025-06-03 00:00:00+00:00,2025-06-03 00:01:00+00:00,2,5e-05,0.5,5.378e-05,0.5378,1.1851,3.9905822259467656,3.9905822259467656,10000,10000,391.077058142783,-391.077058142783,0.0,1.1850999999999772,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.48156666666669,-0.002148156666666669,16.0,5.999999999999999,22.666666666666668,-21.48156666666669,0.0,ok,0.002266666666666667,explicit
FRC1_ETHUSDT_2025-06-03 08:00:00+00:00,ETHUSDT,funding,2025-06-03 08:00:00+00:00,2025-06-03 08:01:00+00:00,2025-06-05 00:00:00.016000+00:00,2025-06-05 00:01:00+00:00,5,5e-05,0.5,6.067e-05,0.6067,2.7666,3.8335326770325393,3.8335326770325393,10000,10000,-5.635293035237066,5.635293035237066,0.0,2.7666,0.0,0.0,open,open,open,open,False,False,ok,False,0.0005,5.0,0.0022,-20.900066666666667,-0.002090006666666667,16.0,5.999999999999999,23.666666666666668,-20.900066666666667,0.0,ok,0.0023666666666666667,explicit
FRC1_ETHUSDT_2025-06-05 08:00:00+00:00,ETHUSDT,funding,2025-06-05 08:00:00+00:00,2025-06-05 08:01:00+00:00,2025-06-06 00:00:00.002000+00:00,2025-06-06 00:01:00+00:00,2,5e-05,0.5,8.508e-05,0.8508,0.5249,3.8393316491465166,3.8393316491465166,10000,10000,-728.551573742042,728.551573742042,0.0,0.5249000000000024,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.141766666666665,-0.0022141766666666667,16.0,5.999999999999999,22.666666666666668,-22.141766666666665,0.0,ok,0.002266666666666667,explicit
FRC1_ETHUSDT_2025-06-07 00:00:00+00:00,ETHUSDT,funding,2025-06-07 00:00:00+00:00,2025-06-07 00:01:00+00:00,2025-06-09 00:00:00+00:00,2025-06-09 00:01:00+00:00,6,5e-05,0.5,8.699e-05,0.8699,3.8632,4.038837461025218,4.038837461025218,10000,10000,127.86959401605782,-127.86959401605782,0.0,3.863200000000006,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-20.136799999999994,-0.0020136799999999995,16.0,5.999999999999999,24.0,-20.136799999999994,0.0,ok,0.0024,explicit
FRC1_ETHUSDT_2025-06-09 16:00:00.001000+00:00,ETHUSDT,funding,2025-06-09 16:00:00.001000+00:00,2025-06-09 16:01:00+00:00,2025-06-11 16:00:00.010000+00:00,2025-06-11 16:01:00+00:00,6,5e-05,0.5,8.643e-05,0.8643,6.0,3.9464856545246456,3.9464856545246456,10000,10000,1295.591775523896,-1295.591775523896,0.0,6.0,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-18.0,-0.0018,16.0,5.999999999999999,24.0,-18.0,0.0,ok,0.0024,explicit
FRC1_ETHUSDT_2025-06-11 16:00:00.010000+00:00,ETHUSDT,funding,2025-06-11 16:00:00.010000+00:00,2025-06-11 16:01:00+00:00,2025-06-13 00:00:00+00:00,2025-06-13 00:01:00+00:00,4,5e-05,0.5,0.0001,1.0,1.9997000000000005,3.493828152568488,3.493828152568488,10000,10000,-773.2540467264583,773.2540467264583,0.0,1.9996999999999616,0.0,0.0,open,open,open,open,False,False,ok,False,0.000625,6.25,0.0022,-21.33363333333337,-0.002133363333333337,16.0,5.999999999999999,23.333333333333332,-21.33363333333337,0.0,ok,0.002333333333333333,explicit
FRC1_ETHUSDT_2025-06-15 08:00:00.009000+00:00,ETHUSDT,funding,2025-06-15 08:00:00.009000+00:00,2025-06-15 08:01:00+00:00,2025-06-16 16:00:00.003000+00:00,2025-06-16 16:01:00+00:00,4,5e-05,0.5,8.487e-05,0.8487,2.4724,3.9544291583788422,3.9544291583788422,10000,10000,412.72377125999935,-412.72377125999935,0.0,2.4723999999999933,0.0,0.0,open,open,open,open,False,False,ok,False,0.000625,6.25,0.0022,-20.86093333333334,-0.002086093333333334,16.0,5.999999999999999,23.333333333333332,-20.86093333333334,0.0,ok,0.002333333333333333,explicit
FRC1_ETHUSDT_2025-06-17 08:00:00.006000+00:00,ETHUSDT,funding,2025-06-17 08:00:00.006000+00:00,2025-06-17 08:01:00+00:00,2025-06-18 16:00:00.001000+00:00,2025-06-18 16:01:00+00:00,4,5e-05,0.5,0.0001,1.0,2.0507999999999997,3.871901994416717,3.871901994416717,10000,10000,-297.9428584703657,297.9428584703657,0.0,2.050799999999981,0.0,0.0,open,open,open,open,False,False,ok,False,0.000625,6.25,0.0022,-21.28253333333335,-0.002128253333333335,16.0,5.999999999999999,23.333333333333332,-21.28253333333335,0.0,ok,0.002333333333333333,explicit
FRC1_ETHUSDT_2025-06-19 00:00:00.005000+00:00,ETHUSDT,funding,2025-06-19 00:00:00.005000+00:00,2025-06-19 00:01:00+00:00,2025-06-20 16:00:00.001000+00:00,2025-06-20 16:01:00+00:00,5,5e-05,0.5,5.403e-05,0.5403,2.9374,3.9608352609398274,3.9608352609398274,10000,10000,-121.32038404258554,121.32038404258554,0.0,2.9373999999999967,0.0,0.0,open,open,open,open,False,False,ok,False,0.0005,5.0,0.0022,-20.72926666666667,-0.0020729266666666673,16.0,5.999999999999999,23.666666666666668,-20.72926666666667,0.0,ok,0.0023666666666666667,explicit
FRC1_ETHUSDT_2025-06-21 16:00:00+00:00,ETHUSDT,funding,2025-06-21 16:00:00+00:00,2025-06-21 16:01:00+00:00,2025-06-22 00:00:00.005000+00:00,2025-06-22 00:01:00+00:00,1,5e-05,0.5,5.011e-05,0.5011,-0.0798,4.1285293765507785,4.1285293765507785,10000,10000,-485.4737693886066,485.4737693886066,0.0,-0.0797999999999774,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.41313333333331,-0.002241313333333331,16.0,5.999999999999999,22.333333333333332,-22.41313333333331,0.0,ok,0.0022333333333333333,explicit
FRC1_ETHUSDT_2025-06-26 08:00:00.006000+00:00,ETHUSDT,funding,2025-06-26 08:00:00.006000+00:00,2025-06-26 08:01:00+00:00,2025-06-26 16:00:00.007000+00:00,2025-06-26 16:01:00+00:00,1,5e-05,0.5,8.057e-05,0.8057,0.0906,4.0141619634069,4.0141619634069,10000,10000,-232.82139387760017,232.82139387760017,0.0,0.0905999999999949,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.242733333333337,-0.0022242733333333337,16.0,5.999999999999999,22.333333333333332,-22.242733333333337,0.0,ok,0.0022333333333333333,explicit
FRC1_ETHUSDT_2025-06-27 16:00:00.009000+00:00,ETHUSDT,funding,2025-06-27 16:00:00.009000+00:00,2025-06-27 16:01:00+00:00,2025-06-28 08:00:00.002000+00:00,2025-06-28 08:01:00+00:00,2,5e-05,0.5,5.546e-05,0.5546,0.9094,4.1042142071478995,4.1042142071478995,10000,10000,-30.207016564609063,30.207016564609063,0.0,0.9094000000000017,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.757266666666666,-0.0021757266666666665,16.0,5.999999999999999,22.666666666666668,-21.757266666666666,0.0,ok,0.002266666666666667,explicit
FRC1_ETHUSDT_2025-06-29 00:00:00.004000+00:00,ETHUSDT,funding,2025-06-29 00:00:00.004000+00:00,2025-06-29 00:01:00+00:00,2025-06-29 16:00:00.001000+00:00,2025-06-29 16:01:00+00:00,2,5e-05,0.5,6.176e-05,0.6176,0.8818999999999999,4.105747636115798,4.105747636115798,10000,10000,3.613057919780484,-3.613057919780484,0.0,0.8819000000000004,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.784766666666666,-0.0021784766666666667,16.0,5.999999999999999,22.666666666666668,-21.784766666666666,0.0,ok,0.002266666666666667,explicit
FRC1_ETHUSDT_2025-06-30 00:00:00+00:00,ETHUSDT,funding,2025-06-30 00:00:00+00:00,2025-06-30 00:01:00+00:00,2025-06-30 16:00:00.002000+00:00,2025-06-30 16:01:00+00:00,2,5e-05,0.5,5.102e-05,0.5102,0.9513,3.997665363427758,3.997665363427758,10000,10000,-115.61248231033106,115.61248231033106,0.0,0.9513000000000034,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.715366666666664,-0.0021715366666666663,16.0,5.999999999999999,22.666666666666668,-21.715366666666664,0.0,ok,0.002266666666666667,explicit
FRC1_ETHUSDT_2025-07-01 00:00:00.007000+00:00,ETHUSDT,funding,2025-07-01 00:00:00.007000+00:00,2025-07-01 00:01:00+00:00,2025-07-01 08:00:00.002000+00:00,2025-07-01 08:01:00+00:00,1,5e-05,0.5,8.191e-05,0.8190999999999999,0.1541,4.0263160013850525,4.0263160013850525,10000,10000,-84.31105706900323,84.31105706900323,0.0,0.1540999999999996,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.179233333333332,-0.0022179233333333333,16.0,5.999999999999999,22.333333333333332,-22.179233333333332,0.0,ok,0.0022333333333333333,explicit
FRC1_ETHUSDT_2025-07-02 16:00:00.003000+00:00,ETHUSDT,funding,2025-07-02 16:00:00.003000+00:00,2025-07-02 16:01:00+00:00,2025-07-04 00:00:00.005000+00:00,2025-07-04 00:01:00+00:00,4,5e-05,0.5,5.236e-05,0.5236,2.5571,4.0053832350679315,4.0053832350679315,10000,10000,375.0640861317624,-375.0640861317624,0.0,2.5570999999999913,0.0,0.0,open,open,open,open,False,False,ok,False,0.000625,6.25,0.0022,-20.77623333333334,-0.0020776233333333343,16.0,5.999999999999999,23.333333333333332,-20.77623333333334,0.0,ok,0.002333333333333333,explicit
FRC1_ETHUSDT_2025-07-04 08:00:00.003000+00:00,ETHUSDT,funding,2025-07-04 08:00:00.003000+00:00,2025-07-04 08:01:00+00:00,2025-07-04 16:00:00.001000+00:00,2025-07-04 16:01:00+00:00,1,5e-05,0.5,6.619e-05,0.6619,0.2691,3.9479346379941336,3.9479346379941336,10000,10000,-136.7169765137355,136.7169765137355,0.0,0.2691000000000088,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.064233333333323,-0.002206423333333332,16.0,5.999999999999999,22.333333333333332,-22.064233333333323,0.0,ok,0.0022333333333333333,explicit
FRC1_ETHUSDT_2025-07-05 16:00:00.006000+00:00,ETHUSDT,funding,2025-07-05 16:00:00.006000+00:00,2025-07-05 16:01:00+00:00,2025-07-06 00:00:00.001000+00:00,2025-07-06 00:01:00+00:00,1,5e-05,0.5,5.542e-05,0.5542,0.3909,3.988528990622968,3.988528990622968,10000,10000,32.187428954328006,-32.187428954328006,0.0,0.390900000000002,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-21.94243333333333,-0.002194243333333333,16.0,5.999999999999999,22.333333333333332,-21.94243333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_ETHUSDT_2025-07-06 08:00:00.002000+00:00,ETHUSDT,funding,2025-07-06 08:00:00.002000+00:00,2025-07-06 08:01:00+00:00,2025-07-07 16:00:00+00:00,2025-07-07 16:01:00+00:00,4,5e-05,0.5,6.583e-05,0.6583,2.5138,3.973315215015953,3.973315215015953,10000,10000,64.68557170046051,-64.68557170046051,0.0,2.5138000000000034,0.0,0.0,open,open,open,open,False,False,ok,False,0.000625,6.25,0.0022,-20.81953333333333,-0.002081953333333333,16.0,5.999999999999999,23.333333333333332,-20.81953333333333,0.0,ok,0.002333333333333333,explicit
