trade_id,exchange,symbol,mode,spot_entry_time,derivative_entry_time,spot_exit_time,derivative_exit_time,spot_quantity,derivative_quantity,initial_delta,max_absolute_delta,initial_basis,exit_basis,basis_convergence_pnl,funding_income,funding_paid,spot_gross_pnl,derivative_gross_pnl,directional_residual_pnl,spot_fee,derivative_fee,slippage_cost,borrow_cost,transfer_cost,rebalance_cost,liquidation_fee,net_pnl,net_return,annualized_carry,exit_reason
FRC1_BTCUSDT_1499,binance,BTCUSDT,funding,2025-01-14 16:00:00+00:00,2025-01-14 16:00:00+00:00,2025-01-15 00:00:00+00:00,2025-01-15 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-4.507e-05,0.0,0.9496,0.0,0.0,0.0,-0.4507,4.0,4.0,2.0,0,0,0,0,-9.0504,-0.00090504,-0.9910188,next_funding_or_cost
FRC1_BTCUSDT_1501,binance,BTCUSDT,funding,2025-01-15 08:00:00+00:00,2025-01-15 08:00:00+00:00,2025-01-15 16:00:00+00:00,2025-01-15 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-2.9509999999999994e-05,0.0,0.8795,0.0,0.0,0.0,-0.2950999999999999,4.0,4.0,2.0,0,0,0,0,-9.1205,-0.00091205,-0.99869475,next_funding_or_cost
FRC1_BTCUSDT_1502,binance,BTCUSDT,funding,2025-01-15 16:00:00+00:00,2025-01-15 16:00:00+00:00,2025-01-16 00:00:00+00:00,2025-01-16 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-5.1160000000000005e-05,0.0,0.5844,0.0,0.0,0.0,-0.5116,4.0,4.0,2.0,0,0,0,0,-9.4156,-0.0009415599999999999,-1.0310081999999998,next_funding_or_cost
FRC1_BTCUSDT_1504,binance,BTCUSDT,funding,2025-01-16 08:00:00+00:00,2025-01-16 08:00:00+00:00,2025-01-16 16:00:00+00:00,2025-01-16 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-2.9699999999999997e-05,0.0,0.7567999999999999,0.0,0.0,0.0,-0.297,4.0,4.0,2.0,0,0,0,0,-9.2432,-0.00092432,-1.0121304,next_funding_or_cost
FRC1_BTCUSDT_1507,binance,BTCUSDT,funding,2025-01-17 08:00:00+00:00,2025-01-17 08:00:00+00:00,2025-01-17 16:00:00+00:00,2025-01-17 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-5.954e-05,0.0,0.9386,0.0,0.0,0.0,-0.5954,4.0,4.0,2.0,0,0,0,0,-9.061399999999999,-0.0009061399999999999,-0.9922232999999999,next_funding_or_cost
FRC1_BTCUSDT_1509,binance,BTCUSDT,funding,2025-01-18 00:00:00+00:00,2025-01-18 00:00:00+00:00,2025-01-18 08:00:00+00:00,2025-01-18 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,3.293e-05,0.0,0.6707000000000001,0.0,0.0,0.0,0.3293,4.0,4.0,2.0,0,0,0,0,-9.3293,-0.00093293,-1.02155835,next_funding_or_cost
FRC1_BTCUSDT_1510,binance,BTCUSDT,funding,2025-01-18 08:00:00.007000+00:00,2025-01-18 08:00:00.007000+00:00,2025-01-18 16:00:00.007000+00:00,2025-01-18 16:00:00.007000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1511,binance,BTCUSDT,funding,2025-01-18 16:00:00+00:00,2025-01-18 16:00:00+00:00,2025-01-19 00:00:00+00:00,2025-01-19 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1512,binance,BTCUSDT,funding,2025-01-19 00:00:00+00:00,2025-01-19 00:00:00+00:00,2025-01-19 08:00:00+00:00,2025-01-19 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1513,binance,BTCUSDT,funding,2025-01-19 08:00:00+00:00,2025-01-19 08:00:00+00:00,2025-01-19 16:00:00+00:00,2025-01-19 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1514,binance,BTCUSDT,funding,2025-01-19 16:00:00+00:00,2025-01-19 16:00:00+00:00,2025-01-20 00:00:00+00:00,2025-01-20 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1515,binance,BTCUSDT,funding,2025-01-20 00:00:00+00:00,2025-01-20 00:00:00+00:00,2025-01-20 08:00:00+00:00,2025-01-20 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1516,binance,BTCUSDT,funding,2025-01-20 08:00:00.009000+00:00,2025-01-20 08:00:00.009000+00:00,2025-01-20 16:00:00.009000+00:00,2025-01-20 16:00:00.009000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1517,binance,BTCUSDT,funding,2025-01-20 16:00:00+00:00,2025-01-20 16:00:00+00:00,2025-01-21 00:00:00+00:00,2025-01-21 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1518,binance,BTCUSDT,funding,2025-01-21 00:00:00+00:00,2025-01-21 00:00:00+00:00,2025-01-21 08:00:00+00:00,2025-01-21 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1519,binance,BTCUSDT,funding,2025-01-21 08:00:00+00:00,2025-01-21 08:00:00+00:00,2025-01-21 16:00:00+00:00,2025-01-21 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1520,binance,BTCUSDT,funding,2025-01-21 16:00:00+00:00,2025-01-21 16:00:00+00:00,2025-01-22 00:00:00+00:00,2025-01-22 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1521,binance,BTCUSDT,funding,2025-01-22 00:00:00+00:00,2025-01-22 00:00:00+00:00,2025-01-22 08:00:00+00:00,2025-01-22 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1522,binance,BTCUSDT,funding,2025-01-22 08:00:00+00:00,2025-01-22 08:00:00+00:00,2025-01-22 16:00:00+00:00,2025-01-22 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1523,binance,BTCUSDT,funding,2025-01-22 16:00:00+00:00,2025-01-22 16:00:00+00:00,2025-01-23 00:00:00+00:00,2025-01-23 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-1.346000000000001e-05,0.0,1.0,0.0,0.0,0.0,-0.1346000000000001,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1524,binance,BTCUSDT,funding,2025-01-23 00:00:00.001000+00:00,2025-01-23 00:00:00.001000+00:00,2025-01-23 08:00:00.001000+00:00,2025-01-23 08:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,1.346000000000001e-05,0.0,0.8654,0.0,0.0,0.0,0.1346000000000001,4.0,4.0,2.0,0,0,0,0,-9.134599999999999,-0.0009134599999999999,-1.0002387,next_funding_or_cost
FRC1_BTCUSDT_1525,binance,BTCUSDT,funding,2025-01-23 08:00:00+00:00,2025-01-23 08:00:00+00:00,2025-01-23 16:00:00+00:00,2025-01-23 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-1.3840000000000003e-05,0.0,1.0,0.0,0.0,0.0,-0.13840000000000002,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1526,binance,BTCUSDT,funding,2025-01-23 16:00:00+00:00,2025-01-23 16:00:00+00:00,2025-01-24 00:00:00+00:00,2025-01-24 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-8.282e-05,0.0,0.8616,0.0,0.0,0.0,-0.8281999999999999,4.0,4.0,2.0,0,0,0,0,-9.1384,-0.0009138400000000001,-1.0006548000000002,next_funding_or_cost
FRC1_BTCUSDT_1528,binance,BTCUSDT,funding,2025-01-24 08:00:00+00:00,2025-01-24 08:00:00+00:00,2025-01-24 16:00:00+00:00,2025-01-24 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,2.0029999999999996e-05,0.0,0.7537,0.0,0.0,0.0,0.20029999999999995,4.0,4.0,2.0,0,0,0,0,-9.2463,-0.00092463,-1.01246985,next_funding_or_cost
FRC1_BTCUSDT_1529,binance,BTCUSDT,funding,2025-01-24 16:00:00+00:00,2025-01-24 16:00:00+00:00,2025-01-25 00:00:00+00:00,2025-01-25 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-3.838e-05,0.0,0.954,0.0,0.0,0.0,-0.38380000000000003,4.0,4.0,2.0,0,0,0,0,-9.046,-0.0009046,-0.990537,next_funding_or_cost
FRC1_BTCUSDT_1530,binance,BTCUSDT,funding,2025-01-25 00:00:00+00:00,2025-01-25 00:00:00+00:00,2025-01-25 08:00:00+00:00,2025-01-25 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,2.7930000000000005e-05,0.0,0.5702,0.0,0.0,0.0,0.27930000000000005,4.0,4.0,2.0,0,0,0,0,-9.4298,-0.0009429800000000001,-1.0325631,next_funding_or_cost
FRC1_BTCUSDT_1531,binance,BTCUSDT,funding,2025-01-25 08:00:00+00:00,2025-01-25 08:00:00+00:00,2025-01-25 16:00:00+00:00,2025-01-25 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-7.130000000000008e-06,0.0,0.8495,0.0,0.0,0.0,-0.07130000000000009,4.0,4.0,2.0,0,0,0,0,-9.150500000000001,-0.00091505,-1.00197975,next_funding_or_cost
FRC1_BTCUSDT_1532,binance,BTCUSDT,funding,2025-01-25 16:00:00.001000+00:00,2025-01-25 16:00:00.001000+00:00,2025-01-26 00:00:00.001000+00:00,2025-01-26 00:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,5.81e-06,0.0,0.7782,0.0,0.0,0.0,0.058100000000000006,4.0,4.0,2.0,0,0,0,0,-9.2218,-0.00092218,-1.0097871,next_funding_or_cost
FRC1_BTCUSDT_1533,binance,BTCUSDT,funding,2025-01-26 00:00:00+00:00,2025-01-26 00:00:00+00:00,2025-01-26 08:00:00+00:00,2025-01-26 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,1.6370000000000008e-05,0.0,0.8362999999999999,0.0,0.0,0.0,0.16370000000000007,4.0,4.0,2.0,0,0,0,0,-9.1637,-0.00091637,-1.00342515,next_funding_or_cost
FRC1_BTCUSDT_1534,binance,BTCUSDT,funding,2025-01-26 08:00:00+00:00,2025-01-26 08:00:00+00:00,2025-01-26 16:00:00+00:00,2025-01-26 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-1.5570000000000002e-05,0.0,1.0,0.0,0.0,0.0,-0.1557,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1535,binance,BTCUSDT,funding,2025-01-26 16:00:00+00:00,2025-01-26 16:00:00+00:00,2025-01-27 00:00:00+00:00,2025-01-27 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,6.410000000000001e-06,0.0,0.8443,0.0,0.0,0.0,0.06410000000000002,4.0,4.0,2.0,0,0,0,0,-9.1557,-0.00091557,-1.00254915,next_funding_or_cost
FRC1_BTCUSDT_1536,binance,BTCUSDT,funding,2025-01-27 00:00:00+00:00,2025-01-27 00:00:00+00:00,2025-01-27 08:00:00+00:00,2025-01-27 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-5.372000000000001e-05,0.0,0.9084000000000001,0.0,0.0,0.0,-0.5372000000000001,4.0,4.0,2.0,0,0,0,0,-9.0916,-0.00090916,-0.9955302,next_funding_or_cost
FRC1_BTCUSDT_1539,binance,BTCUSDT,funding,2025-01-28 00:00:00+00:00,2025-01-28 00:00:00+00:00,2025-01-28 08:00:00+00:00,2025-01-28 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-6.286e-05,0.0,1.0,0.0,0.0,0.0,-0.6286,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1541,binance,BTCUSDT,funding,2025-01-28 16:00:00+00:00,2025-01-28 16:00:00+00:00,2025-01-29 00:00:00+00:00,2025-01-29 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,1.519999999999999e-06,0.0,0.9848,0.0,0.0,0.0,0.01519999999999999,4.0,4.0,2.0,0,0,0,0,-9.0152,-0.0009015200000000001,-0.9871644,next_funding_or_cost
FRC1_BTCUSDT_1542,binance,BTCUSDT,funding,2025-01-29 00:00:00+00:00,2025-01-29 00:00:00+00:00,2025-01-29 08:00:00+00:00,2025-01-29 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1543,binance,BTCUSDT,funding,2025-01-29 08:00:00+00:00,2025-01-29 08:00:00+00:00,2025-01-29 16:00:00+00:00,2025-01-29 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-5.10000000000007e-07,0.0,1.0,0.0,0.0,0.0,-0.00510000000000007,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1544,binance,BTCUSDT,funding,2025-01-29 16:00:00+00:00,2025-01-29 16:00:00+00:00,2025-01-30 00:00:00+00:00,2025-01-30 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-2.3589999999999996e-05,0.0,0.9949,0.0,0.0,0.0,-0.23589999999999997,4.0,4.0,2.0,0,0,0,0,-9.005099999999999,-0.0009005099999999999,-0.9860584499999998,next_funding_or_cost
FRC1_BTCUSDT_1545,binance,BTCUSDT,funding,2025-01-30 00:00:00+00:00,2025-01-30 00:00:00+00:00,2025-01-30 08:00:00+00:00,2025-01-30 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,2.4100000000000003e-05,0.0,0.759,0.0,0.0,0.0,0.24100000000000002,4.0,4.0,2.0,0,0,0,0,-9.241,-0.0009241,-1.0118894999999999,next_funding_or_cost
FRC1_BTCUSDT_1546,binance,BTCUSDT,funding,2025-01-30 08:00:00+00:00,2025-01-30 08:00:00+00:00,2025-01-30 16:00:00+00:00,2025-01-30 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-5.010000000000008e-06,0.0,1.0,0.0,0.0,0.0,-0.05010000000000008,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1547,binance,BTCUSDT,funding,2025-01-30 16:00:00+00:00,2025-01-30 16:00:00+00:00,2025-01-31 00:00:00+00:00,2025-01-31 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-8.274e-05,0.0,0.9499,0.0,0.0,0.0,-0.8274,4.0,4.0,2.0,0,0,0,0,-9.0501,-0.00090501,-0.99098595,next_funding_or_cost
FRC1_BTCUSDT_1549,binance,BTCUSDT,funding,2025-01-31 08:00:00+00:00,2025-01-31 08:00:00+00:00,2025-01-31 16:00:00+00:00,2025-01-31 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1550,binance,BTCUSDT,funding,2025-01-31 16:00:00+00:00,2025-01-31 16:00:00+00:00,2025-02-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-1.9020000000000004e-05,0.0,1.0,0.0,0.0,0.0,-0.19020000000000004,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1551,binance,BTCUSDT,funding,2025-02-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,2025-02-01 08:00:00+00:00,2025-02-01 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-2.7289999999999998e-05,0.0,0.8098,0.0,0.0,0.0,-0.2729,4.0,4.0,2.0,0,0,0,0,-9.1902,-0.0009190200000000001,-1.0063269000000001,next_funding_or_cost
FRC1_BTCUSDT_1552,binance,BTCUSDT,funding,2025-02-01 08:00:00+00:00,2025-02-01 08:00:00+00:00,2025-02-01 16:00:00+00:00,2025-02-01 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,5.989999999999995e-06,0.0,0.5369,0.0,0.0,0.0,0.05989999999999995,4.0,4.0,2.0,0,0,0,0,-9.4631,-0.0009463100000000001,-1.03620945,next_funding_or_cost
FRC1_BTCUSDT_1553,binance,BTCUSDT,funding,2025-02-01 16:00:00+00:00,2025-02-01 16:00:00+00:00,2025-02-02 00:00:00+00:00,2025-02-02 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-1.4399999999999998e-06,0.0,0.5968,0.0,0.0,0.0,-0.014399999999999998,4.0,4.0,2.0,0,0,0,0,-9.4032,-0.00094032,-1.0296504,next_funding_or_cost
FRC1_BTCUSDT_1554,binance,BTCUSDT,funding,2025-02-02 00:00:00.001000+00:00,2025-02-02 00:00:00.001000+00:00,2025-02-02 08:00:00.001000+00:00,2025-02-02 08:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-2.4439999999999996e-05,0.0,0.5824,0.0,0.0,0.0,-0.24439999999999995,4.0,4.0,2.0,0,0,0,0,-9.4176,-0.00094176,-1.0312272,next_funding_or_cost
FRC1_BTCUSDT_1557,binance,BTCUSDT,funding,2025-02-03 00:00:00+00:00,2025-02-03 00:00:00+00:00,2025-02-03 08:00:00+00:00,2025-02-03 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1558,binance,BTCUSDT,funding,2025-02-03 08:00:00+00:00,2025-02-03 08:00:00+00:00,2025-02-03 16:00:00+00:00,2025-02-03 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-5.1550000000000006e-05,0.0,1.0,0.0,0.0,0.0,-0.5155000000000001,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1561,binance,BTCUSDT,funding,2025-02-04 08:00:00.001000+00:00,2025-02-04 08:00:00.001000+00:00,2025-02-04 16:00:00.001000+00:00,2025-02-04 16:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-2.662e-05,0.0,0.68,0.0,0.0,0.0,-0.2662,4.0,4.0,2.0,0,0,0,0,-9.32,-0.000932,-1.02054,next_funding_or_cost
FRC1_BTCUSDT_1568,binance,BTCUSDT,funding,2025-02-06 16:00:00+00:00,2025-02-06 16:00:00+00:00,2025-02-07 00:00:00+00:00,2025-02-07 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,2.0799999999999997e-05,0.0,0.5903,0.0,0.0,0.0,0.20799999999999996,4.0,4.0,2.0,0,0,0,0,-9.4097,-0.0009409700000000001,-1.03036215,next_funding_or_cost
FRC1_BTCUSDT_1569,binance,BTCUSDT,funding,2025-02-07 00:00:00+00:00,2025-02-07 00:00:00+00:00,2025-02-07 08:00:00+00:00,2025-02-07 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-9.940000000000003e-06,0.0,0.7983,0.0,0.0,0.0,-0.09940000000000003,4.0,4.0,2.0,0,0,0,0,-9.201699999999999,-0.0009201699999999999,-1.0075861499999998,next_funding_or_cost
FRC1_BTCUSDT_1570,binance,BTCUSDT,funding,2025-02-07 08:00:00+00:00,2025-02-07 08:00:00+00:00,2025-02-07 16:00:00+00:00,2025-02-07 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-1.822e-05,0.0,0.6989,0.0,0.0,0.0,-0.18219999999999997,4.0,4.0,2.0,0,0,0,0,-9.3011,-0.0009301099999999999,-1.01847045,next_funding_or_cost
FRC1_BTCUSDT_1571,binance,BTCUSDT,funding,2025-02-07 16:00:00+00:00,2025-02-07 16:00:00+00:00,2025-02-08 00:00:00+00:00,2025-02-08 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-9.266999999999999e-05,0.0,0.5166999999999999,0.0,0.0,0.0,-0.9267,4.0,4.0,2.0,0,0,0,0,-9.4833,-0.0009483299999999999,-1.03842135,next_funding_or_cost
FRC1_BTCUSDT_1576,binance,BTCUSDT,funding,2025-02-09 08:00:00+00:00,2025-02-09 08:00:00+00:00,2025-02-09 16:00:00+00:00,2025-02-09 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-6.761e-05,0.0,0.9600000000000001,0.0,0.0,0.0,-0.6761,4.0,4.0,2.0,0,0,0,0,-9.04,-0.000904,-0.98988,next_funding_or_cost
FRC1_BTCUSDT_1579,binance,BTCUSDT,funding,2025-02-10 08:00:00+00:00,2025-02-10 08:00:00+00:00,2025-02-10 16:00:00+00:00,2025-02-10 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-1.7190000000000003e-05,0.0,0.9176,0.0,0.0,0.0,-0.17190000000000003,4.0,4.0,2.0,0,0,0,0,-9.0824,-0.0009082399999999999,-0.9945227999999999,next_funding_or_cost
FRC1_BTCUSDT_1580,binance,BTCUSDT,funding,2025-02-10 16:00:00+00:00,2025-02-10 16:00:00+00:00,2025-02-11 00:00:00+00:00,2025-02-11 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-3.239e-05,0.0,0.7457,0.0,0.0,0.0,-0.3239,4.0,4.0,2.0,0,0,0,0,-9.2543,-0.0009254300000000001,-1.01334585,next_funding_or_cost
FRC1_BTCUSDT_1582,binance,BTCUSDT,funding,2025-02-11 08:00:00+00:00,2025-02-11 08:00:00+00:00,2025-02-11 16:00:00+00:00,2025-02-11 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-9.536000000000001e-05,0.0,0.7090000000000001,0.0,0.0,0.0,-0.9536000000000001,4.0,4.0,2.0,0,0,0,0,-9.291,-0.0009291000000000001,-1.0173645,next_funding_or_cost
FRC1_BTCUSDT_1587,binance,BTCUSDT,funding,2025-02-13 00:00:00.001000+00:00,2025-02-13 00:00:00.001000+00:00,2025-02-13 08:00:00.001000+00:00,2025-02-13 08:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-5.8830000000000004e-05,0.0,1.0,0.0,0.0,0.0,-0.5883,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_BTCUSDT_1591,binance,BTCUSDT,funding,2025-02-14 08:00:00.001000+00:00,2025-02-14 08:00:00.001000+00:00,2025-02-14 16:00:00.001000+00:00,2025-02-14 16:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,1.5830000000000003e-05,0.0,0.5509999999999999,0.0,0.0,0.0,0.15830000000000002,4.0,4.0,2.0,0,0,0,0,-9.449,-0.0009449,-1.0346655,next_funding_or_cost
FRC1_BTCUSDT_1592,binance,BTCUSDT,funding,2025-02-14 16:00:00+00:00,2025-02-14 16:00:00+00:00,2025-02-15 00:00:00+00:00,2025-02-15 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-7.038e-05,0.0,0.7093,0.0,0.0,0.0,-0.7038,4.0,4.0,2.0,0,0,0,0,-9.290700000000001,-0.0009290700000000002,-1.0173316500000003,next_funding_or_cost
FRC1_BTCUSDT_1599,binance,BTCUSDT,funding,2025-02-17 00:00:00+00:00,2025-02-17 00:00:00+00:00,2025-02-17 08:00:00+00:00,2025-02-17 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,1.579999999999995e-06,0.0,0.6239,0.0,0.0,0.0,0.01579999999999995,4.0,4.0,2.0,0,0,0,0,-9.376100000000001,-0.0009376100000000001,-1.02668295,next_funding_or_cost
FRC1_BTCUSDT_1600,binance,BTCUSDT,funding,2025-02-17 08:00:00+00:00,2025-02-17 08:00:00+00:00,2025-02-17 16:00:00+00:00,2025-02-17 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-4.388e-05,0.0,0.6396999999999999,0.0,0.0,0.0,-0.4388,4.0,4.0,2.0,0,0,0,0,-9.3603,-0.00093603,-1.02495285,next_funding_or_cost
