sample_reason,event_id,symbol,side,signal_time,execution_time,execution_open,p4_state_bucket,trend_strength_atr,volatility_regime,deviation_ema20_atr,fwd_ret_16,fwd_mae_16,fwd_mfe_16,plus_1atr_first_16,minus_1atr_first_16,subsequent_trend_breakout
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2025-06-09T03:00:00+00:00,BNBUSDT,long,2025-06-09 03:00:00+00:00,2025-06-09 03:00:00+00:00,649.74,after_p4_exit_5_16_bars,1.2082603625257702,high_vol,-1.5964928661844422,0.00010773540185304853,-0.0034167513159110152,0.0023240065256870945,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_long_2024-12-09T02:45:00+00:00,ETHUSDT,long,2024-12-09 02:45:00+00:00,2024-12-09 02:45:00+00:00,3943.34,after_p4_exit_5_16_bars,0.2373362055223951,high_vol,-1.5166401062909776,-0.0035629694624353947,-0.009684683542377837,0.003775986853783886,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2025-02-07T22:00:00+00:00,BNBUSDT,long,2025-02-07 22:00:00+00:00,2025-02-07 22:00:00+00:00,573.57,after_p4_exit_5_16_bars,0.18991847444894558,mid_vol,-1.6745502305013882,0.001464511742245822,-0.006119566922956454,0.011349966002405898,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2024-12-06T10:30:00+00:00,SOLUSDT,long,2024-12-06 10:30:00+00:00,2024-12-06 10:30:00+00:00,235.26,after_p4_exit_5_16_bars,1.5636603057768137,low_vol,-1.7912312462691218,0.004505653319731406,-0.017980107115531663,0.005908356711723295,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_long_2025-04-28T16:00:00+00:00,ETHUSDT,long,2025-04-28 16:00:00+00:00,2025-04-28 16:00:00+00:00,1762.08,after_p4_exit_5_16_bars,0.16031966147777243,high_vol,-2.0340422640522173,0.01945428130391358,-0.011310496685734917,0.024357577408517184,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2025-05-19T05:45:00+00:00,BTCUSDT,long,2025-05-19 05:45:00+00:00,2025-05-19 05:45:00+00:00,102992.0,after_p4_exit_5_16_bars,0.7377499137166298,high_vol,-1.92926294836643,0.002205996582258729,-0.00925508777380768,0.0035682383097717096,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_long_2025-04-28T15:30:00+00:00,ETHUSDT,long,2025-04-28 15:30:00+00:00,2025-04-28 15:30:00+00:00,1759.33,after_p4_exit_5_16_bars,0.02135783846087097,high_vol,-2.8608359271770474,0.020382759345887402,-0.009765081025162936,0.025958745658858806,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_long_2025-02-11T13:30:00+00:00,ETHUSDT,long,2025-02-11 13:30:00+00:00,2025-02-11 13:30:00+00:00,2674.36,after_p4_exit_5_16_bars,2.0860859671044287,low_vol,-1.7955241733945637,-0.009905173574238368,-0.01878954217083717,0.0011741126849040828,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_long_2025-01-18T05:45:00+00:00,ETHUSDT,long,2025-01-18 05:45:00+00:00,2025-01-18 05:45:00+00:00,3318.41,after_p4_exit_5_16_bars,1.4601168513984335,high_vol,-3.1662524617454535,-0.017092523226484913,-0.020524889932226453,0.006445858106743918,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2024-12-31T22:30:00+00:00,SOLUSDT,long,2024-12-31 22:30:00+00:00,2024-12-31 22:30:00+00:00,191.93,after_p4_exit_5_16_bars,1.5233043661711556,low_vol,-2.163658442802192,-0.007138019069452439,-0.015265982389412791,0.003386651383316952,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-04-21T12:45:00+00:00,SOLUSDT,long,2025-04-21 12:45:00+00:00,2025-04-21 12:45:00+00:00,138.44,after_p4_exit_5_16_bars,1.6948042707879383,mid_vol,-1.7196473426999694,-0.014735625541750896,-0.015024559375902857,0.011485119907541197,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2024-12-26T08:45:00+00:00,BTCUSDT,long,2024-12-26 08:45:00+00:00,2024-12-26 08:45:00+00:00,95967.5,after_p4_exit_5_16_bars,1.225770369730021,high_vol,-4.664136410253812,-0.00390236277906586,-0.008487248287180504,0.0031073019511813627,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2025-01-12T06:45:00+00:00,BNBUSDT,long,2025-01-12 06:45:00+00:00,2025-01-12 06:45:00+00:00,693.95,after_p4_exit_5_16_bars,1.082244165337363,low_vol,-1.8784060065703923,-0.004755385834714465,-0.005533539880394844,0.0006916924850493,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-06-11T22:00:00+00:00,SOLUSDT,long,2025-06-11 22:00:00+00:00,2025-06-11 22:00:00+00:00,160.33,after_p4_exit_5_16_bars,2.430741066948357,mid_vol,-3.1531577919970006,-0.0001247427181438887,-0.0074221917295579365,0.005675793675544272,False,True,False
