event_id,candidate,symbol,signal_time,execution_time,execution_open,direction,side,range_upper,range_lower,range_mid,ema20,atr14,deviation_ema20_atr,trend_strength_atr,trend_regime,volatility_regime,p4_state_bucket,mean_target,mean_reversion_bars,subsequent_trend_breakout,fwd_ret_1,fwd_mfe_1,fwd_mae_1,plus_1atr_first_1,minus_1atr_first_1,ambiguous_touch_1,fwd_ret_4,fwd_mfe_4,fwd_mae_4,plus_1atr_first_4,minus_1atr_first_4,ambiguous_touch_4,fwd_ret_8,fwd_mfe_8,fwd_mae_8,plus_1atr_first_8,minus_1atr_first_8,ambiguous_touch_8,fwd_ret_16,fwd_mfe_16,fwd_mae_16,plus_1atr_first_16,minus_1atr_first_16,ambiguous_touch_16,fwd_ret_32,fwd_mfe_32,fwd_mae_32,plus_1atr_first_32,minus_1atr_first_32,ambiguous_touch_32,p4_phase,p4_held,bars_since_p4_exit,month,quarter,trend_strength_bucket
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-28T17:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-28 17:45:00+00:00,2024-12-28 17:45:00+00:00,726.59,-1,short,727.99,697.68,712.835,719.3267084585499,4.206428571428562,1.7267122020767913,2.434642199457869,weak_or_range,high_vol,idle,719.3267084585499,29.0,True,0.0007707235167013771,0.002110170192811678,-0.0011684812493126806,False,False,False,0.0024497997495149804,0.0036327973921210788,-0.0011684812493126806,False,False,False,-0.004115113062387321,0.0036327973921210788,-0.0054750270329460005,False,False,False,0.0015276841134614916,0.0036327973921210788,-0.006372649572649491,False,True,False,0.015290604054556178,0.016522566384062243,-0.006372649572649491,False,True,False,p4_held,True,230.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T16:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 16:30:00+00:00,2024-12-29 16:30:00+00:00,705.0,1,long,717.09,706.7,711.895,710.1686616749234,2.5628571428571183,-2.020659516413845,1.106664528739416,weak_or_range,high_vol,idle,710.1686616749234,,False,0.0006099290780141597,0.0012624113475177001,-0.0016453900709219038,False,False,False,-0.0019007092198581876,0.001631205673758851,-0.003148936170212835,False,False,False,-0.006921985815602882,0.001631205673758851,-0.009730496453900783,False,True,False,-0.013929078014184415,0.001631205673758851,-0.01622695035460997,False,True,False,-0.013347517730496361,0.001631205673758851,-0.021744680851063847,False,True,False,deep_idle,False,73.0,2024-12,2024Q4,1.0_1.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T16:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 16:45:00+00:00,2024-12-29 16:45:00+00:00,705.44,1,long,717.08,703.32,710.2,709.717360563026,2.5778571428571126,-1.663149013088531,1.012787015938067,weak_or_range,high_vol,idle,709.717360563026,,False,-0.0012616239510094829,0.0002835110002266106,-0.0027358811521888127,False,False,False,-0.001233272850986622,0.001006464050804956,-0.0037706963030166296,False,True,False,-0.005925379904740402,0.001006464050804956,-0.010348151508278614,False,True,False,-0.012743819460195094,0.001006464050804956,-0.01699648446359725,False,True,False,-0.013381719210705412,0.001006464050804956,-0.022354842367883987,False,True,False,deep_idle,False,74.0,2024-12,2024Q4,1.0_1.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T17:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 17:00:00+00:00,2024-12-29 17:00:00+00:00,704.56,1,long,716.99,703.32,710.155,709.225230985595,2.6442857142856804,-1.7680506158382263,0.8961358553075537,weak_or_range,high_vol,idle,709.225230985595,,False,0.0020438287725672577,0.0020438287725672577,-0.0025263994549789004,False,False,False,-0.004825706824117093,0.002256727603043185,-0.009112069944362422,False,True,False,-0.0048115135687520905,0.002256727603043185,-0.009112069944362422,False,True,False,-0.010261723628931407,0.002256727603043185,-0.015768706710570957,False,True,False,-0.009878505734075005,0.002256727603043185,-0.021133757238560258,False,True,False,deep_idle,False,75.0,2024-12,2024Q4,0.5_1.0
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T17:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 17:30:00+00:00,2024-12-29 17:30:00+00:00,703.65,1,long,713.92,702.78,708.3499999999999,708.4172979269837,2.8164285714285353,-1.6891242956574386,0.6865638770357716,weak_or_range,high_vol,idle,708.4172979269837,,False,0.0013074682015208339,0.0024870319050664946,-7.105805443041735e-05,False,False,False,-0.005016698642791084,0.0024870319050664946,-0.007830597598237787,False,True,False,-0.006295743622539596,0.0024870319050664946,-0.007830597598237787,False,True,False,-0.011710367370141417,0.0024870319050664946,-0.014495843103815687,False,True,False,-0.0027570525119021694,0.0024870319050664946,-0.0198678320187593,False,True,False,deep_idle,False,77.0,2024-12,2024Q4,0.5_1.0
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T18:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 18:00:00+00:00,2024-12-29 18:00:00+00:00,701.16,1,long,713.92,702.78,708.3499999999999,707.3946134957848,2.974285714285681,-2.096171684461791,0.47851618239951255,weak_or_range,high_vol,idle,707.3946134957848,,False,0.001968167037480706,0.001968167037480706,-0.001953904957499031,False,False,False,1.4262079981675058e-05,0.00295225055622117,-0.0030806092760568005,False,False,False,-0.0006703177591418363,0.00295225055622117,-0.0034371612756003422,False,False,False,-0.010496890866564024,0.00295225055622117,-0.012222602544355032,False,True,False,-0.0022961948770608975,0.00295225055622117,-0.016387129899024466,False,True,False,deep_idle,False,79.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T18:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 18:30:00+00:00,2024-12-29 18:30:00+00:00,700.12,1,long,713.92,698.14,706.03,706.2834817958692,2.927857142857119,-2.1051169832195495,0.29792332451529574,weak_or_range,high_vol,idle,706.2834817958692,,False,0.0016282922927497445,0.001985373935896595,-0.0015997257612980764,False,False,False,-0.0012854939153287281,0.0026852539564645728,-0.0015997257612980764,False,False,False,-0.007055933268582559,0.0026852539564645728,-0.009369822316174448,False,True,False,-0.010555333371422004,0.0026852539564645728,-0.014926012683539991,False,True,False,-0.0036136662286464505,0.004213563389133368,-0.014926012683539991,False,True,False,deep_idle,False,81.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T18:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 18:45:00+00:00,2024-12-29 18:45:00+00:00,701.26,1,long,713.92,698.14,706.03,705.8050549581674,2.9407142857142667,-1.5455615597363077,0.20915094192526382,weak_or_range,high_vol,idle,705.8050549581674,,False,-0.00012834041582299172,0.0010552434189887716,-0.001340444343039593,False,False,False,-0.0023101274848130737,0.0010552434189887716,-0.003579271596839906,False,False,False,-0.006859082223426349,0.0010552434189887716,-0.011137096084191223,False,True,False,-0.008299346889883874,0.0010552434189887716,-0.016527393548755098,False,True,False,-0.00597495935886827,0.002581068362661476,-0.016527393548755098,False,True,False,deep_idle,False,82.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T19:15:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 19:15:00+00:00,2024-12-29 19:15:00+00:00,699.75,1,long,713.63,698.14,705.885,704.828990566663,3.0099999999999745,-1.6873722812834155,0.03000816545406939,weak_or_range,high_vol,idle,704.828990566663,,False,-0.000757413361914927,0.0007288317256162191,-0.0007717041800642255,False,False,False,-0.00507324044301527,0.0019292604501608412,-0.00714540907466954,False,True,False,-0.006716684530189365,0.0019292604501608412,-0.009003215434083556,False,True,False,-0.012733118971060997,0.0019292604501608412,-0.0144051446945338,False,True,False,-0.0018435155412647175,0.004744551625580629,-0.0144051446945338,False,True,False,deep_idle,False,84.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T19:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 19:30:00+00:00,2024-12-29 19:30:00+00:00,699.21,1,long,713.5,698.14,705.8199999999999,704.2948009888856,2.9849999999999732,-1.7001008337975405,0.06327605793589465,weak_or_range,high_vol,idle,704.2948009888856,,False,0.0006149797628751674,0.000672187182677364,-0.0006578853277270369,False,False,False,-0.005763647545086736,0.0027030505856608933,-0.008080548047081804,False,True,False,-0.005434704881223218,0.0027030505856608933,-0.008237868451538177,False,True,False,-0.008495301840648839,0.0027030505856608933,-0.013643969622860186,False,True,False,-0.0035611618826961733,0.005520516010926624,-0.013643969622860186,False,True,False,deep_idle,False,85.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T20:15:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 20:15:00+00:00,2024-12-29 20:15:00+00:00,696.2,1,long,713.5,698.14,705.8199999999999,702.8503552513515,2.837857142857128,-2.3434425753566845,0.34636727466191203,weak_or_range,high_vol,idle,702.8503552513515,22.0,False,-0.0014650962367137588,0.0,-0.00379201378914118,False,False,False,-0.0016518241884517781,0.002326917552427421,-0.003950014363688581,False,False,False,-0.006449296179258823,0.002326917552427421,-0.00683711577133006,False,True,False,-0.0029589198506176917,0.002326917552427421,-0.009379488652686119,False,True,False,0.0014794599253087348,0.009867854064923964,-0.009379488652686119,False,True,False,deep_idle,False,88.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T20:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 20:30:00+00:00,2024-12-29 20:30:00+00:00,695.17,1,long,713.5,694.75,704.125,702.1198452274133,2.874285714285707,-2.4144590751438133,0.46172978276081633,weak_or_range,high_vol,idle,702.1198452274133,21.0,False,0.0018412762345902944,0.0018412762345902944,-0.002474214940230368,False,False,False,0.0003452392939855553,0.0038120172044249223,-0.002474214940230368,False,False,False,-0.003509932822187256,0.0038120172044249223,-0.007911733820504363,False,True,False,0.0006041687644748883,0.0038120172044249223,-0.007911733820504363,False,True,False,0.0015391918523526282,0.011364126760360804,-0.007911733820504363,False,True,False,deep_idle,False,89.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T20:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 20:45:00+00:00,2024-12-29 20:45:00+00:00,696.44,1,long,713.5,693.56,703.53,701.5798599676597,2.858571428571419,-1.7945537118249628,0.5656224241638677,weak_or_range,high_vol,idle,701.5798599676597,19.0,False,0.001277927746826668,0.0013784389179254397,-0.0006748607202343715,False,False,False,-0.0022973981965423995,0.0019815059445178473,-0.003201998736431011,False,False,False,-0.0014358738728390552,0.0019815059445178473,-0.009720866119120264,False,True,False,-0.0006317845040492154,0.0019815059445178473,-0.009720866119120264,False,True,False,0.0008615243237033443,0.00951984377692261,-0.009720866119120264,False,True,False,deep_idle,False,90.0,2024-12,2024Q4,0.5_1.0
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T21:15:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 21:15:00+00:00,2024-12-29 21:15:00+00:00,695.04,1,long,713.5,693.45,703.475,700.5917674565196,2.8714285714285666,-1.9299687659521254,0.7554214453432351,weak_or_range,high_vol,idle,700.5917674565196,17.0,False,0.0005323434622468426,0.00103591160221006,-0.0004891804788212939,False,False,False,-0.004791091160220917,0.0013092771639042766,-0.005179558011049634,False,True,False,-0.006042817679557944,0.0013092771639042766,-0.007726174033149125,False,True,False,0.0031365101289135833,0.006488835174953911,-0.007726174033149125,False,True,False,0.00446017495395945,0.011553291896869267,-0.007726174033149125,False,True,False,deep_idle,False,92.0,2024-12,2024Q4,0.5_1.0
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T21:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 21:30:00+00:00,2024-12-29 21:30:00+00:00,695.4,1,long,713.5,693.45,703.475,700.098265793994,2.462142857142851,-1.904140444325966,0.9934554088844091,weak_or_range,high_vol,idle,700.098265793994,16.0,False,-0.00080529191832035,0.0007909117054933912,-0.0009922346850732566,False,False,False,-0.003839516824848954,0.0007909117054933912,-0.00823986194995685,False,True,False,-0.003062985332182855,0.0007909117054933912,-0.00823986194995685,False,True,False,0.009073914293931562,0.009174575783721606,-0.00823986194995685,False,True,False,0.00104975553638198,0.011029623238423936,-0.00823986194995685,False,True,False,deep_idle,False,93.0,2024-12,2024Q4,0.5_1.0
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T21:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 21:45:00+00:00,2024-12-29 21:45:00+00:00,694.84,1,long,713.5,693.45,703.475,699.5974785755184,2.3542857142857088,-2.020773666785711,1.1575234272214106,weak_or_range,high_vol,idle,699.5974785755184,15.0,False,-0.0014967474526510482,0.0,-0.003238155546600674,False,False,False,0.0008635081457601945,0.0010937769846295353,-0.007440561855966976,False,True,False,0.00015830982672282445,0.0010937769846295353,-0.007440561855966976,False,True,False,0.007958666743422826,0.011844453399343813,-0.007440561855966976,False,True,False,0.0030798457198779605,0.011844453399343813,-0.007440561855966976,False,True,False,deep_idle,False,94.0,2024-12,2024Q4,1.0_1.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T22:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 22:00:00+00:00,2024-12-29 22:00:00+00:00,693.81,1,long,713.5,693.45,703.475,699.0453377588024,2.249999999999992,-2.3312612261344112,1.342227293088505,weak_or_range,high_vol,idle,699.0453377588024,12.0,False,-0.00302676525273482,0.0007638978971189481,-0.0034159207852292317,False,True,False,-0.0010089217509114956,0.0025799570487599066,-0.005967051498248832,False,True,False,0.0009656822473012028,0.003055591588475348,-0.005967051498248832,False,True,False,0.00827315835747533,0.013346593447774113,-0.005967051498248832,False,True,False,0.005923811994638317,0.013346593447774113,-0.005967051498248832,False,True,False,deep_idle,False,95.0,2024-12,2024Q4,1.0_1.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T22:15:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 22:15:00+00:00,2024-12-29 22:15:00+00:00,691.72,1,long,713.5,692.59,703.0450000000001,698.346734162726,2.2778571428571337,-2.9135866503030226,1.4752838093800618,weak_or_range,high_vol,idle,698.346734162726,11.0,False,0.0014601283756432437,0.001561325391777002,-0.002963626901058336,False,False,False,-0.0012721910599664543,0.005609206037124892,-0.002963626901058336,True,False,False,0.003498525414907805,0.006086277684612229,-0.002963626901058336,True,False,False,0.00884751055340316,0.01640837333024936,-0.002963626901058336,True,False,False,0.011189498641068552,0.01640837333024936,-0.002963626901058336,True,False,False,deep_idle,False,96.0,2024-12,2024Q4,1.0_1.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T22:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 22:30:00+00:00,2024-12-29 22:30:00+00:00,692.73,1,long,712.29,691.44,701.865,697.8118070996092,2.3814285714285655,-2.1339321953967634,1.534033499041216,weak_or_range,high_vol,idle,697.8118070996092,10.0,False,0.003912058089010184,0.0041430283082875,-0.0004619404385547421,True,False,False,0.0007795244900610232,0.0041430283082875,-0.003262454347292554,True,False,False,0.004128592669582654,0.005557720901361307,-0.003262454347292554,True,False,False,0.007015720410549653,0.014926450420798876,-0.003262454347292554,True,False,False,0.011433025854228784,0.014926450420798876,-0.003262454347292554,True,False,False,deep_idle,False,97.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T23:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 23:00:00+00:00,2024-12-29 23:00:00+00:00,693.11,1,long,712.29,689.67,700.98,697.1596425463921,2.6092857142857206,-1.5520119258004097,1.5734657706970292,weak_or_range,high_vol,idle,697.1596425463921,8.0,False,-0.0032750934195149295,0.0009233743561627428,-0.0038089192191715915,False,True,False,0.001976598231161031,0.004068618256842349,-0.0038089192191715915,False,True,False,0.006478048217454679,0.009291454458888015,-0.0038089192191715915,False,True,False,0.006478048217454679,0.014370013417783767,-0.0038089192191715915,False,True,False,0.009305882183203051,0.014370013417783767,-0.0038089192191715915,False,True,False,deep_idle,False,99.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-29T23:15:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-29 23:15:00+00:00,2024-12-29 23:15:00+00:00,690.84,1,long,712.29,689.67,700.98,696.557771827688,2.777142857142865,-2.0588684564720148,1.5889582852590383,weak_or_range,high_vol,idle,696.557771827688,5.0,False,0.0035174570088587487,0.00353193214058245,0.0,False,False,False,0.004776793468820539,0.007367842047362405,0.0,True,False,False,0.00923513403971965,0.012607839731341386,0.0,True,False,False,0.011030050373458389,0.017703086098083576,0.0,True,False,False,0.01159458051068274,0.017703086098083576,0.0,True,False,False,deep_idle,False,100.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-30T01:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-30 01:30:00+00:00,2024-12-30 01:30:00+00:00,701.71,-1,short,706.15,689.67,697.91,696.6209274782624,2.9128571428571326,1.7471068000080268,1.8205958422389883,weak_or_range,high_vol,idle,696.6209274782624,5.0,False,0.0019096207835146428,0.0022280939798615673,-0.0019343735332185696,False,False,False,0.005871371364238764,0.007248873194958927,-0.0019343735332185696,True,False,False,0.007111199783386257,0.008464832859072624,-0.0019343735332185696,True,False,False,0.007952002964187521,0.009494900087755997,-0.0019343735332185696,True,False,False,0.010303401690156977,0.012232592357514838,-0.0019343735332185696,True,False,False,deep_idle,False,109.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-30T13:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-30 13:45:00+00:00,2024-12-30 13:45:00+00:00,693.54,1,long,702.19,693.23,697.71,697.6909349802618,2.521428571428552,-1.6422971593106488,1.8215912251519064,weak_or_range,high_vol,idle,697.6909349802618,15.0,True,-0.004657265622747042,0.001614903249992805,-0.006272168872739736,False,True,False,-0.0002883755803557708,0.001614903249992805,-0.00942988147763646,False,True,False,0.002811661908469709,0.0044986590535514015,-0.00942988147763646,False,True,False,0.015413674770020647,0.0160192634887677,-0.00942988147763646,False,True,False,0.008434985725408906,0.02684776653113019,-0.00942988147763646,False,True,False,deep_idle,False,158.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-30T14:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-30 14:00:00+00:00,2024-12-30 14:00:00+00:00,690.3,1,long,702.19,692.71,697.45,696.9879887916654,2.761428571428553,-2.418309443438112,1.7281347587327103,weak_or_range,high_vol,idle,696.9879887916654,8.0,True,0.003824424163407336,0.004461828190641892,-0.0009271331305229502,True,False,False,0.0028103723018977345,0.006098797624221497,-0.004780530204258948,True,False,False,0.005895987251919532,0.009865275966971065,-0.004780530204258948,True,False,False,0.019107634361871684,0.021295089091699415,-0.004780530204258948,True,False,False,0.007503983775170253,0.03166739098942495,-0.004780530204258948,True,False,False,deep_idle,False,159.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-30T15:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-30 15:30:00+00:00,2024-12-30 15:30:00+00:00,688.26,1,long,702.19,687.0,694.595,694.6463190168298,3.410714285714294,-1.8694966750914626,1.5792040182980356,weak_or_range,high_vol,idle,694.6463190168298,1.0,True,0.010504751111498623,0.012204690088048142,-0.0007119402551361009,True,False,False,0.008732165170139083,0.013410629703890953,-0.0007119402551361009,True,False,False,0.014849039607125247,0.0151686862522884,-0.0007119402551361009,True,False,False,0.028579315956179352,0.029872431929794052,-0.0007119402551361009,True,False,False,0.019324092639409374,0.03472524917908926,-0.0007119402551361009,True,False,False,deep_idle,False,165.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-30T18:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-30 18:00:00+00:00,2024-12-30 18:00:00+00:00,703.47,-1,short,704.65,687.0,695.825,696.8664942417935,4.175714285714288,1.5861970683354674,1.096013213910626,weak_or_range,high_vol,idle,696.8664942417935,15.0,False,-0.0017626906620040739,0.002094017094017131,-0.002679482817284806,False,False,False,-0.005416009211480111,0.002094017094017131,-0.0067490292975643795,False,True,False,-0.008984036277311036,0.002094017094017131,-0.009057613748415183,False,True,False,0.01135798257210685,0.012128798342541547,-0.01220231408672201,False,True,False,0.0008813453310020369,0.012128798342541547,-0.01220231408672201,False,True,False,deep_idle,False,175.0,2024-12,2024Q4,1.0_1.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-30T18:15:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-30 18:15:00+00:00,2024-12-30 18:15:00+00:00,704.71,-1,short,705.0,687.0,696.0,697.6134947901941,3.890000000000003,1.8242943984077027,1.1057082983211206,weak_or_range,high_vol,idle,697.6134947901941,14.0,False,-0.0006527507769151786,0.0017911720804606457,-0.001034815150827928,False,False,False,-0.004512494501284214,0.0017911720804606457,-0.0049982350864806735,False,False,False,-0.00752082416880695,0.0017911720804606457,-0.008274813887051646,False,True,False,0.005931517929361085,0.013912868324125416,-0.010461132329813383,False,True,False,0.002341388656326826,0.013912868324125416,-0.010461132329813383,False,True,False,deep_idle,False,176.0,2024-12,2024Q4,1.0_1.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-30T18:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-30 18:30:00+00:00,2024-12-30 18:30:00+00:00,705.17,-1,short,705.36,687.0,696.1800000000001,698.3331619530327,3.8550000000000018,1.7734988448682931,1.0438564210272954,weak_or_range,high_vol,idle,698.3331619530327,13.0,False,-0.0021271466454897414,0.00024113475177300892,-0.00258840169731267,False,False,False,-0.003913949827701213,0.00024113475177300892,-0.005149403233543182,False,False,False,-0.007062126863025986,0.00024113475177300892,-0.00911952336790045,False,True,False,0.005020066083355701,0.01457470073664835,-0.009815210065153956,False,True,False,0.0024674901087681222,0.01457470073664835,-0.009815210065153956,False,True,False,deep_idle,False,177.0,2024-12,2024Q4,1.0_1.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-30T19:15:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-30 19:15:00+00:00,2024-12-30 19:15:00+00:00,707.9,-1,short,708.25,687.0,697.625,700.6642174533907,3.0435714285714295,2.374113016956806,1.0134311142122914,weak_or_range,high_vol,idle,700.6642174533907,10.0,False,-4.2378867071590776e-05,0.001953235577195178,-0.0012979317739342244,False,False,False,-0.0029806469840372163,0.001953235577195178,-0.0037855866251989,False,False,False,-0.0018929227291990536,0.001953235577195178,-0.005981801842282586,False,True,False,0.0070772708009605445,0.018502532228360957,-0.005981801842282586,False,True,False,0.005622263031501595,0.018502532228360957,-0.005981801842282586,False,True,False,deep_idle,False,180.0,2024-12,2024Q4,1.0_1.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-30T19:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-30 19:30:00+00:00,2024-12-30 19:30:00+00:00,707.93,-1,short,708.25,687.0,697.625,701.356196743544,2.9550000000000085,2.2246373118294027,0.9408920430621215,weak_or_range,high_vol,idle,701.356196743544,9.0,False,-0.001624454395208641,0.00022606213883036297,-0.001847047543849789,False,False,False,-0.0031359032672722,0.00022606213883036297,-0.005241266897113794,False,True,False,0.0021471049397538966,0.00333059327078411,-0.005939676477196176,False,True,False,0.008998064780416204,0.018545695211786395,-0.005939676477196176,False,True,False,0.0037856850253555896,0.018545695211786395,-0.005939676477196176,False,True,False,deep_idle,False,181.0,2024-12,2024Q4,0.5_1.0
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-30T20:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-30 20:30:00+00:00,2024-12-30 20:30:00+00:00,710.15,-1,short,710.59,687.0,698.7950000000001,704.1417013272011,2.3950000000000062,2.5086842057615386,0.6242037700504401,weak_or_range,mid_vol,idle,704.1417013272011,5.0,False,-0.0006899950714638337,0.0024137541640787408,-0.000689519306540598,False,False,False,0.005266492994437821,0.006476940956376298,-0.0028223994607953218,True,False,False,0.011997465324227297,0.021739755985267006,-0.0028223994607953218,True,False,False,0.006998521439132599,0.021739755985267006,-0.0028223994607953218,True,False,False,0.00608322185453769,0.021739755985267006,-0.0028223994607953218,True,False,False,deep_idle,False,185.0,2024-12,2024Q4,0.5_1.0
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-30T20:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-30 20:45:00+00:00,2024-12-30 20:45:00+00:00,710.64,-1,short,711.66,687.0,699.3299999999999,704.7605869150867,2.3864285714285773,2.463687015527852,0.49652103716776813,weak_or_range,mid_vol,idle,704.7605869150867,4.0,False,-0.00032365191939653926,0.0002955956251848857,-0.0021343518310491527,False,False,False,0.01583080040526852,0.020067177676341474,-0.0021343518310491527,True,False,False,0.01162332545311262,0.0224447513812156,-0.0021343518310491527,True,False,False,0.006261961049194964,0.0224447513812156,-0.0021343518310491527,True,False,False,0.01277721490487449,0.0224447513812156,-0.0021343518310491527,True,False,False,deep_idle,False,186.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-30T21:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-30 21:00:00+00:00,2024-12-30 21:00:00+00:00,710.88,-1,short,711.66,687.0,699.3299999999999,705.3424357803166,2.317142857142861,2.385508602822683,0.3809802861611383,weak_or_range,mid_vol,idle,705.3424357803166,3.0,True,0.0023069997749268767,0.0033167261795548075,-0.0005764174949738354,True,False,False,0.021663290569435056,0.02279005524861888,-0.0005764174949738354,True,False,False,0.009607810038262499,0.02279005524861888,-0.0005764174949738354,True,False,False,0.01045183434616248,0.02279005524861888,-0.0005764174949738354,True,False,False,0.01527683997299123,0.02279005524861888,-0.0005764174949738354,True,False,False,deep_idle,False,187.0,2024-12,2024Q4,0_0.5
