window_id,train_start,train_end,test_start,test_end,prototype,sizing_mode,trade_count,total_return,profit_factor,max_drawdown,avg_trade_return,sample_status
2,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,P4_BREAKOUT_TOP20,fixed_risk_0_5pct,24,0.1557934949590143,5.126956851676982,-0.02546539115378632,0.006491395623292262,valid
2,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,P5_MOMENTUM_AND_BREAKOUT_TOP40,fixed_2x,14,1.1830754318763752,14.079359176454442,-0.03999982728506146,0.08450538799116966,valid
2,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,P5_MOMENTUM_AND_BREAKOUT_TOP40,fixed_risk_0_5pct,14,0.11423738609504586,20.204041182102348,-0.005315399255285347,0.008159813292503275,valid
2,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_2x,25,1.4568662893171194,4.8939235634331,-0.11308899398343264,0.05827465157268477,valid
2,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_risk_0_5pct,25,0.15157655340523202,4.654942557810765,-0.025465391153786432,0.006063062136209281,valid
3,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,P0_ALL_TREND_CONTEXT,fixed_2x,29,0.38282359543797284,1.9049888941582656,-0.12132830831228347,0.013200813635792168,valid
3,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,P0_ALL_TREND_CONTEXT,fixed_risk_0_5pct,29,0.07255030706641441,2.0066124002444163,-0.03100918263960306,0.0025017347264280833,valid
3,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,P1_C1_FIRST_BREAKOUT,fixed_2x,29,0.38282359543797284,1.9049888941582656,-0.12132830831228347,0.013200813635792168,valid
3,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,P1_C1_FIRST_BREAKOUT,fixed_risk_0_5pct,29,0.07255030706641441,2.0066124002444163,-0.03100918263960306,0.0025017347264280833,valid
3,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,P2_STRONG_BREAKOUT,fixed_2x,24,0.400337673588665,2.1318617187224933,-0.10596425901423767,0.016680736399527708,valid
3,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,P2_STRONG_BREAKOUT,fixed_risk_0_5pct,24,0.07826443056920218,2.530355653286537,-0.019169989071777582,0.003261017940383424,valid
3,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,P3_MOMENTUM_TOP20,fixed_2x,5,0.2882155827730053,inf,0.0,0.05764311655460106,valid
3,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,P3_MOMENTUM_TOP20,fixed_risk_0_5pct,5,0.038812196847102465,inf,0.0,0.007762439369420493,valid
3,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,P4_BREAKOUT_TOP20,fixed_2x,14,0.544849288577014,4.611553618246064,-0.06342451008786987,0.03891780632692957,valid
3,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,P4_BREAKOUT_TOP20,fixed_risk_0_5pct,14,0.08091602647264184,3.5169830455705906,-0.02036389420785023,0.0057797161766172745,valid
3,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,P5_MOMENTUM_AND_BREAKOUT_TOP40,fixed_2x,12,0.250836725676052,2.388733703985161,-0.08472836125672278,0.02090306047300433,valid
3,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,P5_MOMENTUM_AND_BREAKOUT_TOP40,fixed_risk_0_5pct,12,0.039845497481452385,3.222458491286234,-0.009719522760168964,0.0033204581234543653,valid
3,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_2x,14,0.544849288577014,4.611553618246064,-0.06342451008786987,0.03891780632692957,valid
3,2024-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_risk_0_5pct,14,0.08091602647264184,3.5169830455705906,-0.02036389420785023,0.0057797161766172745,valid
4,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,P0_ALL_TREND_CONTEXT,fixed_2x,33,0.3105334840335523,1.7131925523655178,-0.07486863496410534,0.009410105576774313,valid
