symbol,year,volatility_regime,trend_strength_bucket,event_count,mean_fwd_ret_16,median_fwd_ret_16,plus_1atr_first_rate_16,minus_1atr_first_rate_16,mean_mae_16,mean_mfe_16,top1_positive_contribution,remove_top3_mean_fwd_ret
BTCUSDT,2022,low_vol,1.5_2.5,9,2.4188309893258264e-05,0.0010517108524065177,0.4444444444444444,0.5555555555555556,-0.008325190976685763,0.005398350689243412,0.5498134019361672,-0.0031370080241492904
BTCUSDT,2022,mid_vol,0.5_1.0,15,-0.0012980413563506766,0.0005561047948592357,0.4666666666666667,0.5333333333333333,-0.010971500498448299,0.007027814503197538,0.23123664377238357,-0.003346939864206385
BTCUSDT,2022,mid_vol,0_0.5,5,0.0013519165747840844,-0.0025290755671349974,0.6,0.4,-0.0051219059512559225,0.006568448516343794,0.6171378391954342,-0.0030946517138545904
BTCUSDT,2022,mid_vol,1.0_1.5,19,-0.005273203174006913,-0.00725502046355786,0.47368421052631576,0.5263157894736842,-0.014009133537998854,0.008227455401801621,0.2591980232263006,-0.008225306202234169
BTCUSDT,2022,mid_vol,1.5_2.5,8,-0.00727157090792159,-0.0029100758447729302,0.75,0.25,-0.013574605782793944,0.008423175606939642,0.4622869470642077,-0.016627255824755438
BTCUSDT,2023,high_vol,0.5_1.0,12,-0.0027797661316435926,-0.002280011496504253,0.25,0.75,-0.014072074542662552,0.0056198604560989684,0.47002970783886805,-0.006654082934985138
BTCUSDT,2023,high_vol,0_0.5,26,0.0010284701446043277,0.0015872255387705536,0.4230769230769231,0.5384615384615384,-0.008329825612308191,0.007006132848703917,0.21737166422726178,-0.0008476399938481237
BTCUSDT,2023,high_vol,1.0_1.5,11,0.0015525410264247393,0.0011155194788292633,0.5454545454545454,0.45454545454545453,-0.008366640977679222,0.007706001290997744,0.30241506056456074,-0.002732423348397503
BTCUSDT,2023,high_vol,1.5_2.5,34,0.006141475098475588,0.002644881777761565,0.5882352941176471,0.35294117647058826,-0.0050039957235178175,0.009958062839042717,0.1816729431702556,0.0034537458577054508
BTCUSDT,2023,low_vol,0.5_1.0,6,0.0003046483954135722,-1.8581055435729077e-05,0.6666666666666666,0.3333333333333333,-0.0019302413781248824,0.0016859076571758742,0.5474341755271522,-0.0011930855433841907
BTCUSDT,2023,low_vol,0_0.5,4,0.002612853894362388,0.002888806412717826,0.0,0.25,-0.0018751086146593932,0.004568570958323637,0.32854630975058646,0.0012400287323730552
BTCUSDT,2023,low_vol,1.5_2.5,3,0.003164440242313512,0.002531578609294316,1.0,0.0,-0.0009737140931702267,0.005788033824076777,0.6079414210990137,
BTCUSDT,2023,mid_vol,0_0.5,4,0.001723361476301255,0.001735353230420178,0.5,0.5,-0.0020551504414447475,0.003351078508431915,0.3917397776738177,0.0007223024780531606
BTCUSDT,2023,mid_vol,1.0_1.5,6,0.004074063681216156,0.00549785826134086,1.0,0.0,-0.0020314677183919105,0.011535001739352846,0.24763766319187758,0.0019922297607373185
BTCUSDT,2023,mid_vol,1.5_2.5,13,0.0010331259132522709,0.001628224849282045,0.38461538461538464,0.6153846153846154,-0.005059591698842471,0.003880660826946005,0.30805363360728455,-0.00023489725727726674
BTCUSDT,2024,high_vol,0.5_1.0,41,-0.004607701901744429,-0.005555457859998225,0.3170731707317073,0.6829268292682927,-0.013368302288799363,0.00687935355689904,0.24297520373807668,-0.006486537071543066
BTCUSDT,2024,high_vol,0_0.5,70,-0.003437184496602822,-0.0015673132148230629,0.4142857142857143,0.5714285714285714,-0.013579273347084761,0.006860964913389259,0.10546689432946385,-0.00456144795836897
BTCUSDT,2024,high_vol,1.0_1.5,19,-0.005345197905509808,-0.006822234535151517,0.3684210526315789,0.5789473684210527,-0.013539084413359293,0.006484144215016062,0.2822482467238675,-0.007188653821061916
BTCUSDT,2024,high_vol,1.5_2.5,29,-0.003856708767088121,-0.004101315573261988,0.3448275862068966,0.6551724137931034,-0.017127339541987825,0.006544463288229831,0.25979862109606316,-0.005729743248513975
BTCUSDT,2024,low_vol,0.5_1.0,6,0.0020780769891176054,0.001397115378376279,0.8333333333333334,0.16666666666666666,-0.006705973399571223,0.010584868329123975,0.5227116057440405,-0.00301838801940868
BTCUSDT,2024,low_vol,0_0.5,1,0.001990188795810699,0.001990188795810699,1.0,0.0,-0.00024270595070863266,0.016128913633455255,1.0,
BTCUSDT,2024,low_vol,1.0_1.5,7,-0.004236359948221088,-0.004330499220696948,0.2857142857142857,0.7142857142857143,-0.006919106604499221,0.0041334292442866604,1.0,-0.006759446441485656
BTCUSDT,2024,low_vol,1.5_2.5,24,-0.0003238303927229809,0.001682663898185055,0.5,0.4583333333333333,-0.004909030731613533,0.00510162157782626,0.15159983511827135,-0.0009606512011568533
BTCUSDT,2024,mid_vol,0.5_1.0,7,-0.0205326269310721,-0.022973193643481493,0.14285714285714285,0.8571428571428571,-0.030642110101745224,0.00411208103826063,1.0,-0.030637983331373797
BTCUSDT,2024,mid_vol,0_0.5,7,0.0016631621088033985,0.003037544044388607,0.42857142857142855,0.5714285714285714,-0.007251913216482886,0.008307920247289482,0.5089990164469954,-0.003965402908891913
BTCUSDT,2024,mid_vol,1.0_1.5,9,-0.00043718121139874673,0.0014629881484360396,0.5555555555555556,0.4444444444444444,-0.008436967000428446,0.006383022732203629,0.6443057059914861,-0.005543220319627136
BTCUSDT,2024,mid_vol,1.5_2.5,10,-0.0033734068900958423,-0.0012571008496621294,0.2,0.6,-0.010317579522744823,0.003495619519577242,0.3778086957805969,-0.0068741255552702595
BTCUSDT,2025,high_vol,0.5_1.0,63,0.0017296987974938312,0.003293634064081008,0.5873015873015873,0.38095238095238093,-0.007299626462343596,0.008226195391745678,0.05101506187591786,0.0011168119372196048
BTCUSDT,2025,high_vol,0_0.5,61,0.0028017416070658854,0.0027669968697723313,0.5901639344262295,0.39344262295081966,-0.006753465152491615,0.008303615685408466,0.09060727483036769,0.0017735544959978109
BTCUSDT,2025,high_vol,1.0_1.5,28,-0.0019163638726127444,-0.0008609998702768795,0.32142857142857145,0.6785714285714286,-0.010730549187143187,0.004819576842402727,0.1873050134910116,-0.003671472048258155
BTCUSDT,2025,high_vol,1.5_2.5,25,0.0006292833402235809,0.0009380357215902357,0.36,0.64,-0.008139166894237477,0.005832174364251843,0.2289843443176416,-0.0014488761253768079
BTCUSDT,2025,low_vol,0.5_1.0,7,-0.008306707173291183,-0.010926337275619868,0.5714285714285714,0.42857142857142855,-0.01177136711114611,0.0033231112142641755,1.0,-0.014081265824323091
BTCUSDT,2025,low_vol,0_0.5,5,-0.0014205071317592744,0.0015816330866171846,0.2,0.8,-0.008853061999602141,0.005863965741948229,0.47898477111151205,-0.011583298650817642
