factor,horizon,group_type,group_value,event_count,sample_sufficient,q5_minus_q1,direction_consistency,monotonicity_violations,same_direction_as_full,candidate_status,status_note
atr_pct,16,quarter_group,2024Q3,105,True,0.004486456119697769,0.75,1.0,True,candidate_for_validation,ok
atr_pct,16,quarter_group,2024Q4,164,True,0.008791794764031942,0.75,1.0,True,candidate_for_validation,ok
atr_pct,16,quarter_group,2025Q1,99,True,0.004486754507614243,0.5,2.0,True,weak_candidate,ok
atr_pct,16,quarter_group,2025Q2,145,True,0.011375921935269769,0.75,1.0,True,candidate_for_validation,ok
atr_pct,16,quarter_group,2025Q3,169,True,0.009651968020324316,0.75,1.0,True,candidate_for_validation,ok
atr_pct,16,quarter_group,2025Q4,105,True,0.009852804169994699,0.75,1.0,True,candidate_for_validation,ok
atr_pct,16,quarter_group,2026Q1,106,True,0.004516314937935804,0.5,2.0,True,weak_candidate,ok
atr_pct,16,quarter_group,2026Q2,85,True,0.009722516965549663,0.75,1.0,True,candidate_for_validation,ok
atr_pct,16,trend_regime,unavailable,1278,True,0.007916989960454698,0.5,2.0,True,weak_candidate,ok
atr_pct,16,volatility_regime,unavailable,1278,True,0.007916989960454698,0.5,2.0,True,weak_candidate,ok
atr_pct,32,year_group,2024,569,True,0.006575795739312247,0.5,2.0,True,weak_candidate,ok
atr_pct,32,year_group,2025,518,True,0.009726710117922293,0.5,2.0,True,weak_candidate,ok
atr_pct,32,year_group,2026,191,True,0.008584385323701602,0.75,1.0,True,candidate_for_validation,ok
atr_pct,32,quarter_group,2024Q1,197,True,0.004259054830710004,0.5,2.0,True,weak_candidate,ok
atr_pct,32,quarter_group,2024Q2,103,True,0.008497519859885795,0.5,2.0,True,weak_candidate,ok
atr_pct,32,quarter_group,2024Q3,105,True,0.0019560647783088228,0.5,2.0,True,weak_candidate,ok
atr_pct,32,quarter_group,2024Q4,164,True,0.006802450893166933,0.75,1.0,True,candidate_for_validation,ok
atr_pct,32,quarter_group,2025Q1,99,True,-0.00011142247775651221,0.75,1.0,False,candidate_for_validation,ok
atr_pct,32,quarter_group,2025Q2,145,True,0.014626870547655208,0.75,1.0,True,candidate_for_validation,ok
atr_pct,32,quarter_group,2025Q3,169,True,0.00971116752256385,0.75,1.0,True,candidate_for_validation,ok
atr_pct,32,quarter_group,2025Q4,105,True,0.009716136931448911,0.5,2.0,True,weak_candidate,ok
atr_pct,32,quarter_group,2026Q1,106,True,0.005114778465715553,0.5,2.0,True,weak_candidate,ok
atr_pct,32,quarter_group,2026Q2,85,True,0.008628529842628649,0.75,1.0,True,candidate_for_validation,ok
atr_pct,32,trend_regime,unavailable,1278,True,0.008331696948527584,0.5,2.0,True,weak_candidate,ok
atr_pct,32,volatility_regime,unavailable,1278,True,0.008331696948527584,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,1,year_group,2024,569,True,0.0035188707319328367,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,1,year_group,2025,518,True,0.004125679968497931,1.0,0.0,True,candidate_for_validation,ok
atr_percentile_200,1,year_group,2026,191,True,0.004859649760250342,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,1,quarter_group,2024Q1,197,True,0.003494914697052287,1.0,0.0,True,candidate_for_validation,ok
atr_percentile_200,1,quarter_group,2024Q2,103,True,0.005207653106737743,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,1,quarter_group,2024Q3,105,True,0.0028169496546183066,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,1,quarter_group,2024Q4,164,True,0.0026635308494556767,0.25,3.0,True,descriptive_only,ok
atr_percentile_200,1,quarter_group,2025Q1,99,True,0.007202332728763682,1.0,0.0,True,candidate_for_validation,ok
atr_percentile_200,1,quarter_group,2025Q2,145,True,0.004483034120066948,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,1,quarter_group,2025Q3,169,True,0.005094333160831424,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,1,quarter_group,2025Q4,105,True,0.0024984342587322968,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,1,quarter_group,2026Q1,106,True,0.004997516076505083,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,1,quarter_group,2026Q2,85,True,0.004353947851446997,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,1,trend_regime,unavailable,1278,True,0.003944534346367323,1.0,0.0,True,candidate_for_validation,ok
atr_percentile_200,1,volatility_regime,unavailable,1278,True,0.003944534346367323,1.0,0.0,True,candidate_for_validation,ok
atr_percentile_200,4,year_group,2024,569,True,0.005304087571199929,1.0,0.0,True,candidate_for_validation,ok
atr_percentile_200,4,year_group,2025,518,True,0.003561419055982201,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,4,year_group,2026,191,True,0.007849136246359377,1.0,0.0,True,candidate_for_validation,ok
atr_percentile_200,4,quarter_group,2024Q1,197,True,0.0032436776763669823,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,4,quarter_group,2024Q2,103,True,0.011397544758780492,1.0,0.0,True,candidate_for_validation,ok
atr_percentile_200,4,quarter_group,2024Q3,105,True,0.003327679903378677,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,4,quarter_group,2024Q4,164,True,0.004562046642059332,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,4,quarter_group,2025Q1,99,True,0.00615202753058286,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,4,quarter_group,2025Q2,145,True,0.0056130116922549975,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,4,quarter_group,2025Q3,169,True,0.003269053030899998,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,4,quarter_group,2025Q4,105,True,0.0048941537324708765,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,4,quarter_group,2026Q1,106,True,0.00639414950355051,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,4,quarter_group,2026Q2,85,True,0.007555219433970155,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,4,trend_regime,unavailable,1278,True,0.005293437770904725,1.0,0.0,True,candidate_for_validation,ok
atr_percentile_200,4,volatility_regime,unavailable,1278,True,0.005293437770904725,1.0,0.0,True,candidate_for_validation,ok
atr_percentile_200,8,year_group,2024,569,True,0.006124891738768672,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,8,year_group,2025,518,True,0.004451523194302168,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,8,year_group,2026,191,True,0.006016330000781035,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,8,quarter_group,2024Q1,197,True,0.003764852313853701,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,8,quarter_group,2024Q2,103,True,0.01383153801930441,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,8,quarter_group,2024Q3,105,True,0.0073353456723301005,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,8,quarter_group,2024Q4,164,True,0.002996370500450052,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,8,quarter_group,2025Q1,99,True,0.003377199550235516,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,8,quarter_group,2025Q2,145,True,0.0071354429114734086,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,8,quarter_group,2025Q3,169,True,0.004286400275290461,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,8,quarter_group,2025Q4,105,True,0.006014859487542202,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,8,quarter_group,2026Q1,106,True,0.005221754114781246,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,8,quarter_group,2026Q2,85,True,0.0045093520665992455,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,8,trend_regime,unavailable,1278,True,0.005853715815755684,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,8,volatility_regime,unavailable,1278,True,0.005853715815755684,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,16,year_group,2024,569,True,0.010917063830914602,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,16,year_group,2025,518,True,0.006903588376370811,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,16,year_group,2026,191,True,0.008809513772569515,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,16,quarter_group,2024Q1,197,True,0.008077869004946345,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,16,quarter_group,2024Q2,103,True,0.024196394191677136,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,16,quarter_group,2024Q3,105,True,0.01025546672812716,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,16,quarter_group,2024Q4,164,True,0.0029457197733238107,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,16,quarter_group,2025Q1,99,True,0.006679873400741432,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,16,quarter_group,2025Q2,145,True,0.013432487736276708,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,16,quarter_group,2025Q3,169,True,0.005954281005977436,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,16,quarter_group,2025Q4,105,True,0.004108130986945792,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,16,quarter_group,2026Q1,106,True,0.007316030900098561,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,16,quarter_group,2026Q2,85,True,0.007065413514848103,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,16,trend_regime,unavailable,1278,True,0.009346510158349438,1.0,0.0,True,candidate_for_validation,ok
atr_percentile_200,16,volatility_regime,unavailable,1278,True,0.009346510158349438,1.0,0.0,True,candidate_for_validation,ok
atr_percentile_200,32,year_group,2024,569,True,0.014093829861005613,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,32,year_group,2025,518,True,0.007154634600869531,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,32,year_group,2026,191,True,0.008904565050808883,1.0,0.0,True,candidate_for_validation,ok
atr_percentile_200,32,quarter_group,2024Q1,197,True,0.01623382208537031,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,32,quarter_group,2024Q2,103,True,0.029316008032600573,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,32,quarter_group,2024Q3,105,True,0.010417668994701364,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,32,quarter_group,2024Q4,164,True,0.0005327898288990046,0.25,3.0,True,descriptive_only,ok
atr_percentile_200,32,quarter_group,2025Q1,99,True,0.01042302677631945,0.5,2.0,True,weak_candidate,ok
atr_percentile_200,32,quarter_group,2025Q2,145,True,0.016268971990628104,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,32,quarter_group,2025Q3,169,True,0.00818707730434041,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,32,quarter_group,2025Q4,105,True,-0.004366269122975177,0.75,1.0,False,candidate_for_validation,ok
atr_percentile_200,32,quarter_group,2026Q1,106,True,0.011610119839850084,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,32,quarter_group,2026Q2,85,True,0.007284829268386153,0.75,1.0,True,candidate_for_validation,ok
atr_percentile_200,32,trend_regime,unavailable,1278,True,0.011390012017189827,1.0,0.0,True,candidate_for_validation,ok
atr_percentile_200,32,volatility_regime,unavailable,1278,True,0.011390012017189827,1.0,0.0,True,candidate_for_validation,ok
range_atr,1,year_group,2024,569,True,0.007384094284752321,1.0,0.0,True,candidate_for_validation,ok
range_atr,1,year_group,2025,518,True,0.008817925593813069,1.0,0.0,True,candidate_for_validation,ok
range_atr,1,year_group,2026,191,True,0.00724425752982602,1.0,0.0,True,candidate_for_validation,ok
range_atr,1,quarter_group,2024Q1,197,True,0.006382555685817951,0.75,1.0,True,candidate_for_validation,ok
range_atr,1,quarter_group,2024Q2,103,True,0.011290648585329778,0.75,1.0,True,candidate_for_validation,ok
range_atr,1,quarter_group,2024Q3,105,True,0.006298213826757633,0.75,1.0,True,candidate_for_validation,ok
range_atr,1,quarter_group,2024Q4,164,True,0.007848775342602574,0.75,1.0,True,candidate_for_validation,ok
range_atr,1,quarter_group,2025Q1,99,True,0.011529426568265333,0.75,1.0,True,candidate_for_validation,ok
range_atr,1,quarter_group,2025Q2,145,True,0.008005209609795744,0.75,1.0,True,candidate_for_validation,ok
range_atr,1,quarter_group,2025Q3,169,True,0.008649275834872192,0.75,1.0,True,candidate_for_validation,ok
range_atr,1,quarter_group,2025Q4,105,True,0.0053209851224691775,0.75,1.0,True,candidate_for_validation,ok
range_atr,1,quarter_group,2026Q1,106,True,0.007144816751040535,0.5,2.0,True,weak_candidate,ok
range_atr,1,quarter_group,2026Q2,85,True,0.006529242384478672,0.75,1.0,True,candidate_for_validation,ok
range_atr,1,trend_regime,unavailable,1278,True,0.007688785459937033,1.0,0.0,True,candidate_for_validation,ok
range_atr,1,volatility_regime,unavailable,1278,True,0.007688785459937033,1.0,0.0,True,candidate_for_validation,ok
range_atr,4,year_group,2024,569,True,0.007109886451686913,0.75,1.0,True,candidate_for_validation,ok
range_atr,4,year_group,2025,518,True,0.009427082971985272,1.0,0.0,True,candidate_for_validation,ok
range_atr,4,year_group,2026,191,True,0.00789382124649727,1.0,0.0,True,candidate_for_validation,ok
range_atr,4,quarter_group,2024Q1,197,True,0.004000876461998846,0.75,1.0,True,candidate_for_validation,ok
range_atr,4,quarter_group,2024Q2,103,True,0.013759719730811215,0.5,2.0,True,weak_candidate,ok
range_atr,4,quarter_group,2024Q3,105,True,0.004035918628211626,0.5,2.0,True,weak_candidate,ok
range_atr,4,quarter_group,2024Q4,164,True,0.00884109884688234,0.75,1.0,True,candidate_for_validation,ok
range_atr,4,quarter_group,2025Q1,99,True,0.012562400459032856,0.75,1.0,True,candidate_for_validation,ok
range_atr,4,quarter_group,2025Q2,145,True,0.003678890124855656,0.5,2.0,True,weak_candidate,ok
range_atr,4,quarter_group,2025Q3,169,True,0.010844508963514795,0.75,1.0,True,candidate_for_validation,ok
range_atr,4,quarter_group,2025Q4,105,True,0.006189111104119244,0.75,1.0,True,candidate_for_validation,ok
range_atr,4,quarter_group,2026Q1,106,True,0.008229007274329151,0.75,1.0,True,candidate_for_validation,ok
range_atr,4,quarter_group,2026Q2,85,True,0.00826872361715342,1.0,0.0,True,candidate_for_validation,ok
range_atr,4,trend_regime,unavailable,1278,True,0.007752941239217213,0.75,1.0,True,candidate_for_validation,ok
range_atr,4,volatility_regime,unavailable,1278,True,0.007752941239217213,0.75,1.0,True,candidate_for_validation,ok
range_atr,8,year_group,2024,569,True,0.007818999829089388,1.0,0.0,True,candidate_for_validation,ok
range_atr,8,year_group,2025,518,True,0.00961045856876613,1.0,0.0,True,candidate_for_validation,ok
range_atr,8,year_group,2026,191,True,0.009720504955357718,1.0,0.0,True,candidate_for_validation,ok
range_atr,8,quarter_group,2024Q1,197,True,0.0062679854126132944,0.75,1.0,True,candidate_for_validation,ok
range_atr,8,quarter_group,2024Q2,103,True,0.0196045709791207,0.5,2.0,True,weak_candidate,ok
range_atr,8,quarter_group,2024Q3,105,True,0.0006113502112813475,0.5,2.0,True,weak_candidate,ok
range_atr,8,quarter_group,2024Q4,164,True,0.008303244675486585,0.75,1.0,True,candidate_for_validation,ok
range_atr,8,quarter_group,2025Q1,99,True,0.011350145724278587,0.75,1.0,True,candidate_for_validation,ok
range_atr,8,quarter_group,2025Q2,145,True,0.005447552616476149,0.5,2.0,True,weak_candidate,ok
range_atr,8,quarter_group,2025Q3,169,True,0.011352022361359772,0.75,1.0,True,candidate_for_validation,ok
range_atr,8,quarter_group,2025Q4,105,True,0.005674499129474523,0.5,2.0,True,weak_candidate,ok
range_atr,8,quarter_group,2026Q1,106,True,0.007255784045823193,0.75,1.0,True,candidate_for_validation,ok
range_atr,8,quarter_group,2026Q2,85,True,0.0131688104873353,1.0,0.0,True,candidate_for_validation,ok
range_atr,8,trend_regime,unavailable,1278,True,0.008978444811471895,1.0,0.0,True,candidate_for_validation,ok
range_atr,8,volatility_regime,unavailable,1278,True,0.008978444811471895,1.0,0.0,True,candidate_for_validation,ok
range_atr,16,year_group,2024,569,True,0.00856340573917643,1.0,0.0,True,candidate_for_validation,ok
range_atr,16,year_group,2025,518,True,0.00922390901171961,0.75,1.0,True,candidate_for_validation,ok
range_atr,16,year_group,2026,191,True,0.007353778279848729,1.0,0.0,True,candidate_for_validation,ok
range_atr,16,quarter_group,2024Q1,197,True,0.006234525593958526,0.75,1.0,True,candidate_for_validation,ok
range_atr,16,quarter_group,2024Q2,103,True,0.02211353276052854,0.75,1.0,True,candidate_for_validation,ok
range_atr,16,quarter_group,2024Q3,105,True,0.002511110284005212,0.5,2.0,True,weak_candidate,ok
range_atr,16,quarter_group,2024Q4,164,True,0.007656604808185752,0.75,1.0,True,candidate_for_validation,ok
range_atr,16,quarter_group,2025Q1,99,True,0.0068583735844462874,0.5,2.0,True,weak_candidate,ok
range_atr,16,quarter_group,2025Q2,145,True,0.006964952968211707,1.0,0.0,True,candidate_for_validation,ok
range_atr,16,quarter_group,2025Q3,169,True,0.01191008915367913,0.75,1.0,True,candidate_for_validation,ok
range_atr,16,quarter_group,2025Q4,105,True,0.0066222240804813095,0.5,2.0,True,weak_candidate,ok
range_atr,16,quarter_group,2026Q1,106,True,0.004268479016890598,0.75,1.0,True,candidate_for_validation,ok
range_atr,16,quarter_group,2026Q2,85,True,0.013526839147121232,0.75,1.0,True,candidate_for_validation,ok
range_atr,16,trend_regime,unavailable,1278,True,0.008737592413569166,0.75,1.0,True,candidate_for_validation,ok
range_atr,16,volatility_regime,unavailable,1278,True,0.008737592413569166,0.75,1.0,True,candidate_for_validation,ok
range_atr,32,year_group,2024,569,True,0.00844588784359879,0.75,1.0,True,candidate_for_validation,ok
range_atr,32,year_group,2025,518,True,0.014184766166993313,1.0,0.0,True,candidate_for_validation,ok
range_atr,32,year_group,2026,191,True,0.006603438013746317,0.5,2.0,True,weak_candidate,ok
range_atr,32,quarter_group,2024Q1,197,True,0.009331978847239386,0.75,1.0,True,candidate_for_validation,ok
range_atr,32,quarter_group,2024Q2,103,True,0.01850239741570046,0.5,2.0,True,weak_candidate,ok
range_atr,32,quarter_group,2024Q3,105,True,0.003385829573147471,0.5,2.0,True,weak_candidate,ok
range_atr,32,quarter_group,2024Q4,164,True,0.009840715973617216,0.5,2.0,True,weak_candidate,ok
range_atr,32,quarter_group,2025Q1,99,True,0.011203932582987214,0.75,1.0,True,candidate_for_validation,ok
range_atr,32,quarter_group,2025Q2,145,True,0.014363102631685712,0.75,1.0,True,candidate_for_validation,ok
range_atr,32,quarter_group,2025Q3,169,True,0.013662293666224526,0.75,1.0,True,candidate_for_validation,ok
range_atr,32,quarter_group,2025Q4,105,True,0.007815153530336107,0.5,2.0,True,weak_candidate,ok
range_atr,32,quarter_group,2026Q1,106,True,0.004780581924181787,0.5,2.0,True,weak_candidate,ok
range_atr,32,quarter_group,2026Q2,85,True,0.010515418948108014,0.5,2.0,True,weak_candidate,ok
range_atr,32,trend_regime,unavailable,1278,True,0.010884308332661144,0.75,1.0,True,candidate_for_validation,ok
range_atr,32,volatility_regime,unavailable,1278,True,0.010884308332661144,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,1,year_group,2024,569,True,0.004348332013576282,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,1,year_group,2025,518,True,0.006193832163332842,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,1,year_group,2026,191,True,0.0038954925735800857,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,1,quarter_group,2024Q1,197,True,0.0022899579799593225,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,1,quarter_group,2024Q2,103,True,0.006441384951576635,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,1,quarter_group,2024Q3,105,True,0.004525724031202322,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,1,quarter_group,2024Q4,164,True,0.005500749343756009,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,1,quarter_group,2025Q1,99,True,0.006003467946877606,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,1,quarter_group,2025Q2,145,True,0.004263440194791447,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,1,quarter_group,2025Q3,169,True,0.007566320859236217,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,1,quarter_group,2025Q4,105,True,0.007763306286970522,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,1,quarter_group,2026Q1,106,True,0.003171002662871123,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,1,quarter_group,2026Q2,85,True,0.004657411809398714,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,1,trend_regime,unavailable,1278,True,0.005182980254533728,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,1,volatility_regime,unavailable,1278,True,0.005182980254533728,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,4,year_group,2024,569,True,0.005606223537611149,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,4,year_group,2025,518,True,0.007651554456107824,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,4,year_group,2026,191,True,0.0032150528570183785,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,4,quarter_group,2024Q1,197,True,0.0016816509393741213,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,4,quarter_group,2024Q2,103,True,0.01104482630004966,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,4,quarter_group,2024Q3,105,True,0.006246903632686466,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,4,quarter_group,2024Q4,164,True,0.006319092821741246,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,4,quarter_group,2025Q1,99,True,0.0062105690521553686,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,4,quarter_group,2025Q2,145,True,0.00516909287327026,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,4,quarter_group,2025Q3,169,True,0.0063532276659964936,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,4,quarter_group,2025Q4,105,True,0.012180487675635059,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,4,quarter_group,2026Q1,106,True,0.0020750906734659912,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,4,quarter_group,2026Q2,85,True,0.004511988228043557,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,4,trend_regime,unavailable,1278,True,0.006443181419288582,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,4,volatility_regime,unavailable,1278,True,0.006443181419288582,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,8,year_group,2024,569,True,0.007183634632564311,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,8,year_group,2025,518,True,0.008572624570765134,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,8,year_group,2026,191,True,0.0025819665323323564,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,8,quarter_group,2024Q1,197,True,0.002409762766933971,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,8,quarter_group,2024Q2,103,True,0.015334466254223616,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,8,quarter_group,2024Q3,105,True,0.010888744963502272,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,8,quarter_group,2024Q4,164,True,0.005234316099987667,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,8,quarter_group,2025Q1,99,True,0.005077951141117009,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,8,quarter_group,2025Q2,145,True,0.0060314483723951096,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,8,quarter_group,2025Q3,169,True,0.008042699471315015,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,8,quarter_group,2025Q4,105,True,0.012251107467184677,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,8,quarter_group,2026Q1,106,True,0.003561898736525893,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,8,quarter_group,2026Q2,85,True,0.0016127529284731884,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,8,trend_regime,unavailable,1278,True,0.0074574242234016945,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,8,volatility_regime,unavailable,1278,True,0.0074574242234016945,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,16,year_group,2024,569,True,0.01193372981061498,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,16,year_group,2025,518,True,0.0099656439841407,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,16,year_group,2026,191,True,0.001964680651502698,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,16,quarter_group,2024Q1,197,True,0.008142248058019358,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,16,quarter_group,2024Q2,103,True,0.022635242812449642,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,16,quarter_group,2024Q3,105,True,0.015746392321409675,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,16,quarter_group,2024Q4,164,True,0.005249346659786502,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,16,quarter_group,2025Q1,99,True,0.0097127599070514,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,16,quarter_group,2025Q2,145,True,0.007691753121987992,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,16,quarter_group,2025Q3,169,True,0.010650752032472515,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,16,quarter_group,2025Q4,105,True,0.01232410828520482,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,16,quarter_group,2026Q1,106,True,0.004023316006043019,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,16,quarter_group,2026Q2,85,True,-0.00020748723786416338,0.5,2.0,False,weak_candidate,ok
volatility_ratio_short_long,16,trend_regime,unavailable,1278,True,0.009935366596536816,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,16,volatility_regime,unavailable,1278,True,0.009935366596536816,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,32,year_group,2024,569,True,0.016890668078223706,1.0,0.0,True,candidate_for_validation,ok
volatility_ratio_short_long,32,year_group,2025,518,True,0.012633450390388105,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,32,year_group,2026,191,True,0.002656803154675319,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,32,quarter_group,2024Q1,197,True,0.015723839846334225,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,32,quarter_group,2024Q2,103,True,0.03313117113469494,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,32,quarter_group,2024Q3,105,True,0.016903793626666358,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,32,quarter_group,2024Q4,164,True,0.006857265263668496,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,32,quarter_group,2025Q1,99,True,0.014728213323947425,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,32,quarter_group,2025Q2,145,True,0.005989056496799452,0.5,2.0,True,weak_candidate,ok
volatility_ratio_short_long,32,quarter_group,2025Q3,169,True,0.014780034648043441,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,32,quarter_group,2025Q4,105,True,0.015471572400381238,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,32,quarter_group,2026Q1,106,True,0.011693375969452444,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,32,quarter_group,2026Q2,85,True,-0.008447864530596545,0.5,2.0,False,weak_candidate,ok
