symbol,prototype,leverage_mode,stress_case,trade_count,total_return,max_drawdown,profit_factor,liquidation_count,final_equity,stress_status
SOLUSDT,P4_BREAKOUT_TOP20,fixed_20x,exit_delay_1m,160,1449891.5929488083,-0.9838079984984122,1.7710428522994244,1,1449892592.9488084,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,fixed_20x,exit_delay_3m,160,50106.86658308183,-0.9890589389246963,1.3711212023180734,1,50107866.58308183,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,fixed_20x,liquidation_price_up_10pct,160,7447978.638236189,-0.9807075491420045,2.064423875620931,1,7447979638.236189,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,fixed_20x,liquidation_price_up_20pct,160,7447978.638236189,-0.9807075491420045,2.064423875620931,1,7447979638.236189,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,fee_2x,160,3272.0715318266994,-0.44048475156272626,1.870552630140194,0,3273071.531826699,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,slippage_2x,160,3793.453002663843,-0.44629189852702567,1.7764124854520347,0,3794453.0026638433,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,entry_delay_1m,160,7246.322150224369,-0.42399201486862215,2.049270227607925,0,7247322.150224369,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,entry_delay_3m,160,1223.3199211486146,-0.45646743207972296,1.679941009892784,0,1224319.9211486147,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,exit_delay_1m,160,7244.664942520194,-0.4239946403085638,2.0491951520616944,0,7245664.942520194,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,exit_delay_3m,160,1220.9912898122514,-0.4565396607404816,1.6794857045100335,0,1221991.2898122515,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,liquidation_price_up_10pct,160,12993.595440142928,-0.418728986022191,2.289096067074761,0,12994595.440142928,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,liquidation_price_up_20pct,160,12993.595440142928,-0.418728986022191,2.289096067074761,0,12994595.440142928,stress_pass
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,fee_2x,236,21.3436911436594,-0.28052333019176867,1.9182866558094689,0,22343.6911436594,stress_pass
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,slippage_2x,236,28.573696660816957,-0.275051302114375,2.069218910483572,0,29573.696660816957,stress_pass
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,entry_delay_1m,236,27.219446409166864,-0.27594425249692733,2.04279987379162,0,28219.446409166863,stress_pass
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,entry_delay_3m,236,16.652866173787803,-0.2848208256724759,1.8061808010043832,0,17652.866173787803,stress_pass
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,exit_delay_1m,236,27.216135404667817,-0.2759464864039629,2.042734443247634,0,28216.135404667817,stress_pass
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,exit_delay_3m,236,16.634215436936604,-0.28484070516121573,1.8056996190447827,0,17634.215436936604,stress_pass
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,liquidation_price_up_10pct,236,34.67925873414497,-0.2714649304639074,2.1805880329388425,0,35679.258734144976,stress_pass
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,liquidation_price_up_20pct,236,34.67925873414497,-0.2714649304639074,2.1805880329388425,0,35679.258734144976,stress_pass
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,fee_2x,236,4016.2427195392047,-0.8603953169392557,1.5152018128466422,0,4017242.7195392046,stress_fragile
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,slippage_2x,236,16450.41676254251,-0.8531438469011303,1.700557702613006,0,16451416.76254251,stress_fragile
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,entry_delay_1m,236,13015.914546389784,-0.8543421559069482,1.6665492691513286,0,13016914.546389785,stress_fragile
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,entry_delay_3m,236,1234.9328597530755,-0.8729516408829687,1.3924669593012275,0,1235932.8597530755,stress_fragile
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,exit_delay_1m,236,13008.283482391413,-0.8543451451004914,1.666465836770264,0,13009283.482391413,stress_fragile
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,exit_delay_3m,236,1228.3652967456248,-0.8730130819243375,1.3919680026442585,0,1229365.2967456249,stress_fragile
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,liquidation_price_up_10pct,236,41930.17363189863,-0.8482613409073146,1.8505915365342158,0,41931173.63189863,stress_fragile
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,liquidation_price_up_20pct,236,41930.17363189863,-0.8482613409073146,1.8505915365342158,0,41931173.63189863,stress_fragile
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,fee_2x,236,-0.993574778106729,-0.9999971555275179,0.7275420108797209,4,6.42522189327098,account_destroyed
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,slippage_2x,236,-0.8683958026410649,-0.9999851625965513,0.7945717922767189,4,131.60419735893515,liquidation_risk
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,entry_delay_1m,236,-0.9199869044522324,-0.9999886883623299,0.7725876385191046,4,80.01309554776763,account_destroyed
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,entry_delay_3m,236,-0.9994866263952082,-0.9999992824722548,0.7148171164406254,4,0.5133736047917633,account_destroyed
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,exit_delay_1m,236,-0.9200866325604637,-0.9999886960530121,0.7725414651411644,4,79.91336743953624,account_destroyed
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,exit_delay_3m,236,-0.9994925076142255,-0.9999992869812616,0.7147763349290389,4,0.507492385774525,account_destroyed
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,liquidation_price_up_10pct,236,-0.046529313373537384,-0.9999563550019248,0.9924577332210154,4,953.4706866264626,liquidation_risk
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,liquidation_price_up_20pct,236,-0.046529313373537384,-0.9999563550019248,0.9924577332210154,4,953.4706866264626,liquidation_risk
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,fee_2x,236,18.689454048002755,-0.5933756096775383,1.3840098807341674,0,19689.454048002754,stress_fragile
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,slippage_2x,236,28.669295067674334,-0.5848242882044122,1.3825781271382138,0,29669.295067674335,stress_fragile
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,entry_delay_1m,236,43.81843932935973,-0.5862208457893057,1.5744119756808521,0,44818.439329359724,stress_fragile
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,entry_delay_3m,236,15.452805351827468,-0.5999862926248745,1.3658848000943,0,16452.80535182747,stress_fragile
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,exit_delay_1m,236,43.8049399015502,-0.5862243368760307,1.5743422444259323,0,44804.9399015502,stress_fragile
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,exit_delay_3m,236,15.412572414363442,-0.6000168812419187,1.3654349220219533,0,16412.572414363443,stress_fragile
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,liquidation_price_up_10pct,236,58.36624891363646,-0.5791935831431045,1.43605603362133,0,59366.24891363646,stress_fragile
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,liquidation_price_up_20pct,236,58.36624891363646,-0.5791935831431045,1.43605603362133,0,59366.24891363646,stress_fragile
BNBUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,fee_2x,214,7.1978875302790435,-0.1341788617121753,2.176558111586176,0,8197.887530279044,stress_pass
BNBUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,slippage_2x,214,9.576594452193024,-0.1288187627231283,2.440346062700792,0,10576.594452193025,stress_pass
BNBUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,entry_delay_1m,214,9.13594813545566,-0.12970184099488535,2.393917507802176,0,10135.94813545566,stress_pass
BNBUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,entry_delay_3m,214,5.620677083046307,-0.15253225006213522,1.98591416331507,0,6620.677083046307,stress_pass
BNBUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,exit_delay_1m,214,9.134868447675235,-0.12970405044383948,2.3938028440866796,0,10134.868447675235,stress_pass
BNBUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,exit_delay_3m,214,5.614326330828071,-0.15263177989709054,1.9851083555412428,0,6614.326330828071,stress_pass
BNBUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,liquidation_price_up_10pct,214,11.541396457571174,-0.12722375988120405,2.639303392812073,0,12541.396457571174,stress_pass
BNBUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,liquidation_price_up_20pct,214,11.541396457571174,-0.12722375988120405,2.639303392812073,0,12541.396457571174,stress_pass
BNBUSDT,P4_BREAKOUT_TOP20,fixed_10x,fee_2x,214,1109.686240917511,-0.6624422584104828,1.7011640485752084,0,1110686.240917511,stress_fragile
BNBUSDT,P4_BREAKOUT_TOP20,fixed_10x,slippage_2x,214,3929.041918411058,-0.6483161664271787,1.8885214184512134,0,3930041.918411058,stress_fragile
BNBUSDT,P4_BREAKOUT_TOP20,fixed_10x,entry_delay_1m,214,3184.273375319729,-0.6506439275891609,1.855532168260867,0,3185273.375319729,stress_fragile
BNBUSDT,P4_BREAKOUT_TOP20,fixed_10x,entry_delay_3m,214,384.2909862822505,-0.6732824785829816,1.5646687056261401,0,385290.9862822505,stress_fragile
BNBUSDT,P4_BREAKOUT_TOP20,fixed_10x,exit_delay_1m,214,3182.5977942606137,-0.6506497393802381,1.8554506584634836,0,3183597.7942606136,stress_fragile
BNBUSDT,P4_BREAKOUT_TOP20,fixed_10x,exit_delay_3m,214,382.4539064877064,-0.6733321614775487,1.5640847898528238,0,383453.90648770635,stress_fragile
BNBUSDT,P4_BREAKOUT_TOP20,fixed_10x,liquidation_price_up_10pct,214,9098.59537184153,-0.6388737366634527,2.029734553631149,0,9099595.37184153,stress_fragile
BNBUSDT,P4_BREAKOUT_TOP20,fixed_10x,liquidation_price_up_20pct,214,9098.59537184153,-0.6388737366634527,2.029734553631149,0,9099595.37184153,stress_fragile
BNBUSDT,P4_BREAKOUT_TOP20,fixed_20x,fee_2x,214,1580.185857460833,-0.9565736768274768,1.3197547525619602,1,1581185.857460833,liquidation_risk
BNBUSDT,P4_BREAKOUT_TOP20,fixed_20x,slippage_2x,214,20107.338416550665,-0.9543277107210122,1.4544004787555334,1,20108338.416550666,liquidation_risk
BNBUSDT,P4_BREAKOUT_TOP20,fixed_20x,entry_delay_1m,214,13196.270931382058,-0.9547066620590615,1.4300287094263018,1,13197270.931382058,liquidation_risk
BNBUSDT,P4_BREAKOUT_TOP20,fixed_20x,entry_delay_3m,214,185.3420715609948,-0.9583680459152526,1.2275534441276572,1,186342.0715609948,liquidation_risk
BNBUSDT,P4_BREAKOUT_TOP20,fixed_20x,exit_delay_1m,214,13182.3524632145,-0.9547076076370402,1.429968784939914,1,13183352.4632145,liquidation_risk
BNBUSDT,P4_BREAKOUT_TOP20,fixed_20x,exit_delay_3m,214,183.5442291184303,-0.9583828659042171,1.227165353845227,1,184544.22911843032,liquidation_risk
BNBUSDT,P4_BREAKOUT_TOP20,fixed_20x,liquidation_price_up_10pct,214,107684.49013515393,-0.952785985929057,1.560999049232252,1,107685490.13515393,liquidation_risk
BNBUSDT,P4_BREAKOUT_TOP20,fixed_20x,liquidation_price_up_20pct,214,107684.49013515393,-0.952785985929057,1.560999049232252,1,107685490.13515393,liquidation_risk
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,fee_2x,214,-0.08296592680000947,-0.9504685917628763,0.9680048635583052,1,917.0340731999905,liquidation_risk
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,slippage_2x,214,1.6326817486399632,-0.9501097279923305,1.3335002785703107,1,2632.681748639963,liquidation_risk
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,entry_delay_1m,214,1.1656458420649543,-0.950169565424846,1.2662510737786554,1,2165.645842064954,liquidation_risk
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,entry_delay_3m,214,-0.16261662061362148,-0.9507648073912235,0.9223949453777701,1,837.3833793863786,liquidation_risk
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,exit_delay_1m,214,1.1651572176588196,-0.9501697151305645,1.266165959954162,1,2165.1572176588197,liquidation_risk
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,exit_delay_3m,214,-0.1638351690995804,-0.9507661413102552,0.9217820665476462,1,836.1648309004196,liquidation_risk
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,liquidation_price_up_10pct,214,3.3475348112306014,-0.95,1.4788948176069867,1,4347.534811230601,liquidation_risk
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,liquidation_price_up_20pct,214,3.3475348112306014,-0.95,1.4788948176069867,1,4347.534811230601,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,fee_2x,228,7.713996115333124,-0.19267425062505694,2.0733742833026194,0,8713.996115333124,stress_pass
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,slippage_2x,228,10.432619804055458,-0.18761806999824948,2.3091294849973654,0,11432.619804055457,stress_pass
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,entry_delay_1m,228,9.925744391252366,-0.1884468242005619,2.2677873263824826,0,10925.744391252365,stress_pass
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,entry_delay_3m,228,5.939797750571457,-0.19722401346922347,1.9011167042969679,0,6939.797750571457,stress_pass
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,exit_delay_1m,228,9.924504177080252,-0.18844889772591655,2.267685113526389,0,10924.50417708025,stress_pass
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,exit_delay_3m,228,5.932704104993936,-0.1972858731456386,1.9003848313019083,0,6932.704104993936,stress_pass
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,liquidation_price_up_10pct,228,12.708933654943285,-0.18429128431387742,2.4853386886721753,0,13708.933654943285,stress_pass
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,liquidation_price_up_20pct,228,12.708933654943285,-0.18429128431387742,2.4853386886721753,0,13708.933654943285,stress_pass
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,fee_2x,228,826.081427389261,-0.7211191574303801,1.6235581009141056,0,827081.427389261,stress_fragile
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,slippage_2x,228,3200.5029502063244,-0.6981802849447387,1.8004671355698825,0,3201502.9502063245,stress_fragile
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,entry_delay_1m,228,2555.61516595412,-0.7005221299071546,1.769043271503167,0,2556615.16595412,stress_fragile
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,entry_delay_3m,228,265.4034834977288,-0.7455561694369538,1.4968794535401224,0,266403.4834977288,stress_fragile
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,exit_delay_1m,228,2554.1754184626307,-0.700527973281238,1.7689657388792812,0,2555175.418462631,stress_fragile
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,exit_delay_3m,228,264.04375553373836,-0.7456626094499645,1.4963412744321885,0,265043.75553373835,stress_fragile
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,liquidation_price_up_10pct,228,7863.9613249186605,-0.6886516357573388,1.9358760785009554,0,7864961.32491866,stress_fragile
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,liquidation_price_up_20pct,228,7863.9613249186605,-0.6886516357573388,1.9358760785009554,0,7864961.32491866,stress_fragile
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,fee_2x,228,131.85728635459222,-0.9763656113925526,1.2499873897867453,1,132857.28635459222,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,slippage_2x,228,2203.506671643241,-0.9681680104187127,1.3869196964667,1,2204506.6716432413,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,entry_delay_1m,228,1384.9741535238481,-0.9696695917731593,1.3620307743176714,1,1385974.1535238482,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,entry_delay_3m,228,11.56286569888259,-0.9815302388462505,1.1488469376781252,1,12562.86569888259,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,exit_delay_1m,228,1383.3631112844876,-0.9696732684215607,1.361969673147747,1,1384363.1112844876,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,exit_delay_3m,228,11.428880405866085,-0.9815513721199418,1.1483609093519505,1,12428.880405866084,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,liquidation_price_up_10pct,228,3971.2393235374198,-0.9890566790599196,1.4963492253902877,2,3972239.3235374196,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,liquidation_price_up_20pct,228,3971.2393235374198,-0.9890566790599196,1.4963492253902877,2,3972239.3235374196,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,fee_2x,228,-0.08986179537655248,-0.9526644689771023,0.9665448360584767,1,910.1382046234476,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,slippage_2x,228,1.2060075026131711,-0.9522318623062599,1.2663001553415292,1,2206.0075026131713,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,entry_delay_1m,228,1.6333382202409958,-0.9523038799769143,1.338965089537976,1,2633.3382202409957,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,entry_delay_3m,228,-0.15190132857707372,-0.9530190792421597,0.9325729140250335,1,848.0986714229263,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,exit_delay_1m,228,1.6327796160976478,-0.9523040601283285,1.3388832596943874,1,2632.7796160976477,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,exit_delay_3m,228,-0.1532275874806528,-0.9530206795094,0.9319514669494487,1,846.7724125193472,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,liquidation_price_up_10pct,228,4.034603863182746,-0.9520676105900181,1.5288212254463565,1,5034.603863182746,liquidation_risk
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,liquidation_price_up_20pct,228,4.034603863182746,-0.9520676105900181,1.5288212254463565,1,5034.603863182746,liquidation_risk
