window_id,train_start,train_end,test_start,test_end,symbol,prototype,gate,gate_status,leverage_mode,trade_count,total_return,profit_factor,max_drawdown,sample_status
1,2020-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_3x,20,-0.13957209362493006,0.7586427154751646,-0.2999413418264919,valid
1,2020-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_3x_v1,20,-0.10392048799000164,0.6102167041186086,-0.1533191972109066,valid
1,2020-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_5x_v1,20,-0.1225249316868896,0.5871494042344871,-0.16869778442862693,valid
1,2020-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_1x,16,-0.02511361063113715,0.8435896195800469,-0.08744751399870265,valid
1,2020-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_2x,16,-0.057555601354187136,0.8210970114162307,-0.17033276440361234,valid
1,2020-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_3x,16,-0.09625119978808838,0.8001258779365324,-0.2485699634695041,valid
1,2020-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_3x_v1,16,-0.06367476650021797,0.6998341867914258,-0.10547825372903252,valid
1,2020-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_5x_v1,16,-0.10246934789948536,0.6101338019028721,-0.1289680005024798,valid
2,2020-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_1x,23,0.10622548554245981,1.7167652697349838,-0.04797369620125269,valid
2,2020-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_2x,23,0.2062784325986926,1.6698349321561883,-0.09446048992594847,valid
2,2020-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_3x,23,0.2984125628945882,1.6244516045748518,-0.13948232101532865,valid
2,2020-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_3x_v1,23,0.3293642582321623,2.2052662139932075,-0.06442936760075901,valid
2,2020-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_5x_v1,23,0.6685496861612548,2.960133740213404,-0.06860729818156941,valid
2,2020-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_1x,17,0.041587137618942505,1.3255916805111516,-0.04797369620125269,valid
2,2020-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_2x,17,0.07370795241440087,1.2861289073653266,-0.09446048992594847,valid
2,2020-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_3x,17,0.09643206249168235,1.2484213045443457,-0.13948232101532865,valid
2,2020-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_3x_v1,17,0.15351323756038182,1.7887527880785186,-0.06053812513696666,valid
2,2020-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_5x_v1,17,0.2986284500699341,2.3074886342773313,-0.08853845644643421,valid
3,2021-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_1x,36,0.3142679670529114,2.041701016564622,-0.056934579385827355,valid
3,2021-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_2x,36,0.6723079630860029,1.9206257643211464,-0.11150063876569893,valid
3,2021-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_3x,36,1.066842746912319,1.8169227876699932,-0.16376252838670757,valid
3,2021-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_3x_v1,36,0.3574961082866315,1.6898780053551765,-0.08701330297358711,valid
3,2021-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_5x_v1,36,0.5343253608028253,1.8682184256758154,-0.1070988388293751,valid
3,2021-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_1x,31,0.2542449994227929,1.9837690925363685,-0.0576098867160999,valid
3,2021-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_2x,31,0.5347969247091517,1.8853779890530569,-0.11347282948217219,valid
3,2021-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_3x,31,0.8361399160942846,1.798937835296663,-0.16753274090309922,valid
3,2021-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_3x_v1,31,0.45744069576587165,1.929777914197862,-0.08366797541286974,valid
3,2021-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_5x_v1,31,0.8333572475679691,2.3598300740152762,-0.10768465406372074,valid
4,2021-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_1x,35,-0.04821171457074136,0.765572593532089,-0.09600771980968503,valid
4,2021-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_2x,35,-0.10507389921208155,0.741218841997114,-0.18366437641369948,valid
4,2021-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_3x,35,-0.16738222063203,0.7203048947657139,-0.2636207319583286,valid
4,2021-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_3x_v1,35,-0.11273737121794292,0.6259060579442923,-0.13433669074115162,valid
4,2021-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_5x_v1,35,-0.12319642719451573,0.6476936877129507,-0.15641136903231245,valid
4,2021-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_1x,25,0.0038336052189955616,1.02455139826864,-0.07817336923864648,valid
4,2021-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_2x,25,-0.004125705566727422,0.9870470336233759,-0.15102047474778113,valid
4,2021-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_3x,25,-0.022006532129982603,0.9546190296180148,-0.21885092343950685,valid
4,2021-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_3x_v1,25,-0.07797766888354574,0.7069297989972116,-0.10693832471624864,valid
4,2021-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_5x_v1,25,-0.08748981169372028,0.7199883661087029,-0.13526972910144408,valid
5,2022-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_1x,40,0.39758841770513476,2.2386734896867857,-0.07615009538946205,valid
5,2022-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_2x,40,0.8814052662991549,2.0412722773096825,-0.1472475362462159,valid
5,2022-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_3x,40,1.4527863887373544,1.8815287053404597,-0.2135783367679953,valid
5,2022-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_3x_v1,40,1.2391707847274742,2.537035604198962,-0.11157771749617262,valid
5,2022-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_5x_v1,40,2.6398096156965214,2.7606994987680507,-0.13330631324652809,valid
5,2022-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_1x,35,0.36085586728175567,2.3193991076749145,-0.05144366767919384,valid
5,2022-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_2x,35,0.7874083131023109,2.147520975570288,-0.10081950211674151,valid
5,2022-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_3x,35,1.277919712893747,2.000875940047784,-0.1481878652962091,valid
5,2022-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_3x_v1,35,0.7340274056907208,2.1859304118024285,-0.08994125869257696,valid
5,2022-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_5x_v1,35,1.372106222693314,2.4613322505918602,-0.10824787957094228,valid
6,2022-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_1x,40,0.14246668093137482,1.6206217600894521,-0.059617556842752384,valid
6,2022-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_2x,40,0.28731017928473945,1.5957510844703597,-0.11646862003219538,valid
6,2022-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_3x,40,0.43174259166960005,1.5695035204381425,-0.170641916330054,valid
6,2022-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_3x_v1,40,0.08889491326056254,1.18182340415629,-0.08829820642029884,valid
6,2022-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_5x_v1,40,-0.08319084697394186,0.7963146354417812,-0.1342821726754817,valid
6,2022-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_1x,27,0.1484136356697967,1.9674603308878593,-0.045397200682665284,valid
6,2022-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_2x,27,0.3030955701560054,1.9380891357187637,-0.08974787829245134,valid
6,2022-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_3x,27,0.46199928716058314,1.9060132343809628,-0.13304446407327886,valid
6,2022-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_3x_v1,27,0.16278931552820874,1.4333961694955404,-0.07566631720358108,valid
6,2022-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_5x_v1,27,-0.03507097073531673,0.9136404652608544,-0.0919698069063466,valid
7,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_1x,37,0.09345802249520663,1.4512141506965726,-0.05876015439697657,valid
7,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_2x,37,0.18278336267034434,1.4201751630496156,-0.11451627088536676,valid
7,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_3x,37,0.26636529837013123,1.3906539678879712,-0.16739976030077952,valid
7,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_3x_v1,37,0.0448036344720637,1.1346159016632338,-0.10000222459262675,valid
7,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_5x_v1,37,0.10754846073304458,1.2935291615871807,-0.10780212004061562,valid
7,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_1x,23,0.11257270618813053,1.9478260921598005,-0.048367394279315135,valid
7,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_2x,23,0.2285265433614143,1.8736964724609253,-0.0951208151288866,valid
7,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_3x,23,0.34697328105981895,1.806794154164875,-0.14176108273480248,valid
7,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_3x_v1,23,0.1719692790582692,1.9520791991303703,-0.07749374961577471,valid
7,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_5x_v1,23,0.25200802112700305,2.0965438007659967,-0.1094954492604383,valid
8,2023-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_1x,45,-0.04935932570847468,0.7912939215045495,-0.10327654944247489,valid
8,2023-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_2x,45,-0.10297536137762697,0.7853885882931338,-0.19785668231965625,valid
8,2023-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_3x,45,-0.15961007420940232,0.7805766797511073,-0.28423014285833037,valid
8,2023-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_3x_v1,45,-0.053759732225650336,0.8540372186041368,-0.14923251829652784,valid
8,2023-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_5x_v1,45,-0.16715540196168477,0.513175242675762,-0.16715540196168477,valid
8,2023-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_1x,33,-0.01963061661171972,0.8888757348112473,-0.06600384382458868,valid
8,2023-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_2x,33,-0.04521517807125852,0.8744578345127813,-0.13186794313269956,valid
8,2023-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_3x,33,-0.07601340145444524,0.8614778286618907,-0.19688005422626642,valid
8,2023-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_3x_v1,33,-0.0033077441370554794,0.9875119640551968,-0.13368502125273685,valid
8,2023-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_5x_v1,33,0.05474390708969579,1.1719667153713655,-0.15850400076410442,valid
9,2024-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-06-28 01:05:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_1x,36,-0.09160931115538051,0.5837646754274215,-0.09160931115538051,valid
9,2024-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-06-28 01:05:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_2x,36,-0.1786954722241787,0.5768232537102285,-0.1786954722241787,valid
9,2024-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-06-28 01:05:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,fixed_3x,36,-0.2609172318127698,0.5698634977908904,-0.2609172318127698,valid
9,2024-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-06-28 01:05:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_3x_v1,36,-0.12887854107808527,0.48875602515384736,-0.12887854107808527,valid
9,2024-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-06-28 01:05:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,usable,adaptive_1x_5x_v1,36,-0.13519242313507307,0.4749992236635855,-0.13519242313507307,valid
9,2024-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-06-28 01:05:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_1x,23,-0.045476444269066274,0.6749458224638781,-0.06001170787873167,valid
9,2024-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-06-28 01:05:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_2x,23,-0.09191013532319947,0.666230938098893,-0.11713874112351841,valid
9,2024-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-06-28 01:05:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,fixed_3x,23,-0.13894907147979763,0.6577053302680732,-0.1714871216072933,valid
9,2024-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-06-28 01:05:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_3x_v1,23,-0.10581900864588878,0.4596714417600905,-0.11112665761357465,valid
9,2024-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-06-28 01:05:00+00:00,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,usable,adaptive_1x_5x_v1,23,-0.10186661499531113,0.46819668534084075,-0.10719772444614573,valid
